time	Mesure température utile TIC0600
2015-11-24 07:34:30	1351.911111111111
2015-11-24 07:36:10	1348.0551515151517
2015-11-24 07:37:50	1350.5980808080808
2015-11-24 07:39:30	1352.3837373737372
2015-11-24 07:41:10	1348.8095959595962
2015-11-24 07:42:50	1349.9130303030304
2015-11-24 07:44:30	1350.3140404040407
2015-11-24 07:46:10	1351.1259595959593
2015-11-24 07:47:50	1346.936565656566
2015-11-24 07:49:30	1352.5242424242426
2015-11-24 07:51:10	1353.8113131313132
2015-11-24 07:52:50	1352.1747474747474
2015-11-24 07:54:30	1348.5247474747473
2015-11-24 07:56:10	1351.7085858585858
2015-11-24 07:57:50	1352.9593939393937
2015-11-24 07:59:30	1348.0530303030303
2015-11-24 08:01:10	1350.908787878788
2015-11-24 08:02:50	1351.4979797979797
2015-11-24 08:04:30	1352.4548484848485
2015-11-24 08:06:10	1351.7539393939392
2015-11-24 08:07:50	1348.3492929292931
2015-11-24 08:09:30	1351.2361616161616
2015-11-24 08:11:10	1351.401717171717
2015-11-24 08:12:50	1352.0896969696971
2015-11-24 08:14:30	1349.2943434343435
2015-11-24 08:16:10	1349.5867676767677
2015-11-24 08:17:50	1349.8116161616163
2015-11-24 08:19:30	1349.5315151515151
2015-11-24 08:21:10	1350.0224242424242
2015-11-24 08:22:50	1347.362323232323
2015-11-24 08:24:30	1349.8128282828284
2015-11-24 08:26:10	1350.8351515151514
2015-11-24 08:27:50	1352.4734343434343
2015-11-24 08:29:30	1351.3747474747474
2015-11-24 08:31:10	1349.6744444444444
2015-11-24 08:32:50	1351.7244444444445
2015-11-24 08:34:30	1352.5838383838382
2015-11-24 08:36:10	1348.72898989899
2015-11-24 08:37:50	1350.8273737373738
2015-11-24 08:39:30	1351.3723232323234
2015-11-24 08:41:10	1351.2521212121212
2015-11-24 08:42:50	1350.419797979798
2015-11-24 08:44:30	1352.5570707070706
2015-11-24 08:46:10	1354.0038383838385
2015-11-24 08:47:50	1351.8963636363637
2015-11-24 08:49:30	1351.547272727273
2015-11-24 08:51:10	1352.8059595959596
2015-11-24 08:52:50	1353.6846464646464
2015-11-24 08:54:30	1349.3851515151512
2015-11-24 08:56:10	1351.651111111111
2015-11-24 08:57:50	1352.3848484848486
2015-11-24 08:59:30	1352.9157575757577
2015-11-24 09:01:10	1352.729797979798
2015-11-24 09:02:50	1353.4608080808077
2015-11-24 09:04:30	1348.1834343434343
2015-11-24 09:06:10	1351.3257575757575
2015-11-24 09:07:50	1351.3361616161617
2015-11-24 09:09:30	1349.3062626262627
2015-11-24 09:11:10	1348.8368686868687
2015-11-24 09:12:50	1351.4123232323234
2015-11-24 09:14:30	1352.4561616161616
2015-11-24 09:16:10	1349.1949494949495
2015-11-24 09:17:50	1351.1883838383837
2015-11-24 09:19:30	1351.3081818181815
2015-11-24 09:21:10	1352.1836363636362
2015-11-24 09:22:50	1348.549393939394
2015-11-24 09:24:30	1351.072929292929
2015-11-24 09:26:10	1352.9540404040406
2015-11-24 09:27:50	1349.5343434343433
2015-11-24 09:29:30	1344.4650505050504
2015-11-24 09:31:10	1342.8446464646465
2015-11-24 09:32:50	1341.5232323232322
2015-11-24 09:35:06	1337.9337373737374
2015-11-24 09:36:46	1341.711414141414
2015-11-24 09:38:26	1341.4301010101008
2015-11-24 09:40:06	1337.6548484848486
2015-11-24 09:41:46	1340.9743434343434
2015-11-24 09:43:26	1341.3806060606064
2015-11-24 09:45:06	1341.7892929292927
2015-11-24 09:46:46	1340.3920202020204
2015-11-24 09:48:26	1331.1818181818182
2015-11-24 09:50:06	1330.8476767676766
2015-11-24 09:51:46	1330.3062626262627
2015-11-24 09:53:26	1330.058181818182
2015-11-24 09:55:06	1326.3314141414141
2015-11-24 09:56:46	1330.1052525252524
2015-11-24 09:58:26	1330.7851515151517
2015-11-24 10:00:06	1330.7957575757575
2015-11-24 10:01:46	1327.5035353535354
2015-11-24 10:03:26	1329.4739393939392
2015-11-24 10:05:06	1331.839292929293
2015-11-24 10:06:46	1331.2419191919191
2015-11-24 10:08:26	1331.7776767676767
2015-11-24 10:10:06	1332.6420202020201
2015-11-24 10:11:46	1326.210606060606
2015-11-24 10:13:26	1330.9743434343436
2015-11-24 10:15:06	1329.8066666666666
2015-11-24 10:16:46	1331.119898989899
2015-11-24 10:18:26	1330.6238383838386
2015-11-24 10:20:06	1330.5713131313132
2015-11-24 10:21:46	1327.7481818181818
2015-11-24 10:23:26	1331.7525252525256
2015-11-24 10:25:06	1331.608383838384
