time	Consigne en cours TIC0600
2015-11-24 07:34:30	1350.0485858585857
2015-11-24 07:36:10	1349.9989898989897
2015-11-24 07:37:50	1350.0
2015-11-24 07:39:30	1350.0
2015-11-24 07:41:10	1349.3855555555556
2015-11-24 07:42:50	1350.0
2015-11-24 07:44:30	1350.0
2015-11-24 07:46:10	1350.0244444444443
2015-11-24 07:47:50	1348.860808080808
2015-11-24 07:49:30	1350.0
2015-11-24 07:51:10	1350.0
2015-11-24 07:52:50	1350.068888888889
2015-11-24 07:54:30	1349.998383838384
2015-11-24 07:56:10	1350.0
2015-11-24 07:57:50	1350.0
2015-11-24 07:59:30	1349.4182828282828
2015-11-24 08:01:10	1350.0
2015-11-24 08:02:50	1350.0
2015-11-24 08:04:30	1350.0
2015-11-24 08:06:10	1349.9451515151516
2015-11-24 08:07:50	1349.841212121212
2015-11-24 08:09:30	1350.0
2015-11-24 08:11:10	1350.0
2015-11-24 08:12:50	1350.0
2015-11-24 08:14:30	1349.9650505050506
2015-11-24 08:16:10	1350.0
2015-11-24 08:17:50	1350.0
2015-11-24 08:19:30	1350.0
2015-11-24 08:21:10	1349.7099999999998
2015-11-24 08:22:50	1349.4153535353535
2015-11-24 08:24:30	1350.0
2015-11-24 08:26:10	1350.0
2015-11-24 08:27:50	1350.0
2015-11-24 08:29:30	1350.019595959596
2015-11-24 08:31:10	1350.0
2015-11-24 08:32:50	1350.0
2015-11-24 08:34:30	1350.3012121212123
2015-11-24 08:36:10	1349.6231313131314
2015-11-24 08:37:50	1350.0
2015-11-24 08:39:30	1350.0
2015-11-24 08:41:10	1350.0509090909093
2015-11-24 08:42:50	1349.9960606060604
2015-11-24 08:44:30	1350.0
2015-11-24 08:46:10	1350.0
2015-11-24 08:47:50	1350.479292929293
2015-11-24 08:49:30	1350.0
2015-11-24 08:51:10	1350.0
2015-11-24 08:52:50	1350.2528282828287
2015-11-24 08:54:30	1349.8536363636365
2015-11-24 08:56:10	1350.0
2015-11-24 08:57:50	1350.0
2015-11-24 08:59:30	1350.0
2015-11-24 09:01:10	1350.0
2015-11-24 09:02:50	1350.1955555555558
2015-11-24 09:04:30	1349.4826262626264
2015-11-24 09:06:10	1350.0
2015-11-24 09:07:50	1350.0
2015-11-24 09:09:30	1349.3373737373736
2015-11-24 09:11:10	1350.0
2015-11-24 09:12:50	1350.0
2015-11-24 09:14:30	1350.0
2015-11-24 09:16:10	1349.7241414141415
2015-11-24 09:17:50	1350.0
2015-11-24 09:19:30	1350.0
2015-11-24 09:21:10	1350.258181818182
2015-11-24 09:22:50	1349.789191919192
2015-11-24 09:24:30	1350.0
2015-11-24 09:26:10	1350.0
2015-11-24 09:27:50	1347.6273737373735
2015-11-24 09:29:30	1340.0
2015-11-24 09:31:10	1340.0
2015-11-24 09:32:50	1340.1941414141413
2015-11-24 09:35:06	1339.8340404040405
2015-11-24 09:36:46	1340.0
2015-11-24 09:38:26	1340.130909090909
2015-11-24 09:40:06	1339.731313131313
2015-11-24 09:41:46	1340.0
2015-11-24 09:43:26	1340.0
2015-11-24 09:45:06	1340.0
2015-11-24 09:46:46	1333.621414141414
2015-11-24 09:48:26	1331.3375757575757
2015-11-24 09:50:06	1330.0
2015-11-24 09:51:46	1330.0
2015-11-24 09:53:26	1329.97797979798
2015-11-24 09:55:06	1328.7675757575757
2015-11-24 09:56:46	1330.0
2015-11-24 09:58:26	1330.0
2015-11-24 10:00:06	1330.0
2015-11-24 10:01:46	1328.950101010101
2015-11-24 10:03:26	1330.0
2015-11-24 10:05:06	1330.0
2015-11-24 10:06:46	1330.0
2015-11-24 10:08:26	1330.0
2015-11-24 10:10:06	1330.0951515151517
2015-11-24 10:11:46	1328.6961616161614
2015-11-24 10:13:26	1330.0
2015-11-24 10:15:06	1330.0
2015-11-24 10:16:46	1330.0
2015-11-24 10:18:26	1330.0
2015-11-24 10:20:06	1329.9052525252525
2015-11-24 10:21:46	1329.461212121212
2015-11-24 10:23:26	1330.0
2015-11-24 10:25:06	1330.0
2015-11-24 10:26:46	1330.0542424242424
2015-11-24 10:28:26	1329.1987878787877
2015-11-24 10:30:06	1330.0
2015-11-24 10:31:46	1330.0
2015-11-24 10:33:26	1330.0
2015-11-24 10:35:06	1330.0
2015-11-24 10:36:46	1328.698484848485
2015-11-24 10:38:26	1330.0
2015-11-24 10:40:06	1330.0
2015-11-24 10:41:46	1330.0
2015-11-24 10:43:26	1328.178484848485
2015-11-24 10:45:06	1329.8245454545456
2015-11-24 10:46:46	1330.0
2015-11-24 10:48:26	1330.0
2015-11-24 10:50:06	1330.0
2015-11-24 10:51:46	1328.5803030303032
2015-11-24 10:53:26	1330.0
2015-11-24 10:55:06	1330.0
2015-11-24 10:56:46	1330.091515151515
2015-11-24 10:58:26	1328.9385858585856
