time	Mesure débit FIC0601 - FT0601
2015-11-24 07:34:30	2578.176767676768
2015-11-24 07:36:10	2853.5834343434344
2015-11-24 07:37:50	2768.6520202020206
2015-11-24 07:39:30	2631.674242424242
2015-11-24 07:41:10	2751.2175757575756
2015-11-24 07:42:50	2860.090606060606
2015-11-24 07:44:30	2800.777575757576
2015-11-24 07:46:10	2758.440707070707
2015-11-24 07:47:50	3085.0983838383836
2015-11-24 07:49:30	2899.739292929293
2015-11-24 07:51:10	2716.676363636364
2015-11-24 07:52:50	2671.1085858585866
2015-11-24 07:54:30	2939.225656565656
2015-11-24 07:56:10	2794.928585858586
2015-11-24 07:57:50	2637.8757575757572
2015-11-24 07:59:30	2828.511717171716
2015-11-24 08:01:10	2863.0213131313135
2015-11-24 08:02:50	2735.6235353535353
2015-11-24 08:04:30	2625.4024242424243
2015-11-24 08:06:10	2589.008282828283
2015-11-24 08:07:50	2863.233333333333
2015-11-24 08:09:30	2736.3625252525253
2015-11-24 08:11:10	2682.2966666666666
2015-11-24 08:12:50	2575.4810101010103
2015-11-24 08:14:30	2725.9860606060606
2015-11-24 08:16:10	2830.768888888889
2015-11-24 08:17:50	2817.296666666667
2015-11-24 08:19:30	2844.492020202021
2015-11-24 08:21:10	2852.300303030303
2015-11-24 08:22:50	3152.339191919192
2015-11-24 08:24:30	3121.6386868686873
2015-11-24 08:26:10	3057.996262626264
2015-11-24 08:27:50	2927.925757575758
2015-11-24 08:29:30	2919.6762626262625
2015-11-24 08:31:10	3091.903535353536
2015-11-24 08:32:50	2963.3608080808085
2015-11-24 08:34:30	2857.029898989899
2015-11-24 08:36:10	3088.5927272727276
2015-11-24 08:37:50	3008.382121212122
2015-11-24 08:39:30	2952.0540404040403
2015-11-24 08:41:10	2944.1250505050507
2015-11-24 08:42:50	3108.499595959596
2015-11-24 08:44:30	2926.4528282828282
2015-11-24 08:46:10	2740.4779797979804
2015-11-24 08:47:50	2765.4398989898987
2015-11-24 08:49:30	2801.2887878787883
2015-11-24 08:51:10	2641.3868686868686
2015-11-24 08:52:50	2493.8766666666666
2015-11-24 08:54:30	2677.5840404040405
2015-11-24 08:56:10	2571.7666666666664
2015-11-24 08:57:50	2478.9415151515154
2015-11-24 08:59:30	2322.680202020202
2015-11-24 09:01:10	2240.553535353535
2015-11-24 09:02:50	2091.179292929293
2015-11-24 09:04:30	2354.258585858586
2015-11-24 09:06:10	2242.898282828283
2015-11-24 09:07:50	2193.118585858586
2015-11-24 09:09:30	2317.3148484848484
2015-11-24 09:11:10	2526.640404040404
2015-11-24 09:12:50	2404.1524242424243
2015-11-24 09:14:30	2257.6953535353537
2015-11-24 09:16:10	2465.654141414141
2015-11-24 09:17:50	2475.3020202020202
2015-11-24 09:19:30	2423.7760606060606
2015-11-24 09:21:10	2320.155151515152
2015-11-24 09:22:50	2592.8266666666673
2015-11-24 09:24:30	2496.141818181818
2015-11-24 09:26:10	2325.846666666667
2015-11-24 09:27:50	2307.521313131313
2015-11-24 09:29:30	2039.959797979798
2015-11-24 09:31:10	1983.2345454545452
2015-11-24 09:32:50	2002.820505050505
2015-11-24 09:35:06	2287.8818181818183
2015-11-24 09:36:46	2114.5873737373736
2015-11-24 09:38:26	2084.514444444445
2015-11-24 09:40:06	2389.132626262626
2015-11-24 09:41:46	2290.264545454546
2015-11-24 09:43:26	2230.669393939394
2015-11-24 09:45:06	2142.53101010101
2015-11-24 09:46:46	1776.6562626262626
2015-11-24 09:48:26	1873.0452525252526
2015-11-24 09:50:06	1805.4835353535352
2015-11-24 09:51:46	1815.8023232323233
2015-11-24 09:53:26	1819.0640404040403
2015-11-24 09:55:06	2215.9206060606057
2015-11-24 09:56:46	2171.5818181818177
2015-11-24 09:58:26	2123.719292929293
2015-11-24 10:00:06	2073.1861616161614
2015-11-24 10:01:46	2301.1524242424243
2015-11-24 10:03:26	2426.5430303030303
2015-11-24 10:05:06	2248.4342424242427
2015-11-24 10:06:46	2230.3657575757575
2015-11-24 10:08:26	2145.130505050505
2015-11-24 10:10:06	2021.0569696969699
2015-11-24 10:11:46	2333.141010101009
2015-11-24 10:13:26	2201.7835353535356
2015-11-24 10:15:06	2260.940606060606
2015-11-24 10:16:46	2204.2031313131315
2015-11-24 10:18:26	2161.302323232323
2015-11-24 10:20:06	2193.4718181818184
2015-11-24 10:21:46	2477.8114141414144
2015-11-24 10:23:26	2316.447676767677
2015-11-24 10:25:06	2254.3517171717176
2015-11-24 10:26:46	2218.050606060606
2015-11-24 10:28:26	2563.4221212121215
2015-11-24 10:30:06	2467.058787878788
2015-11-24 10:31:46	2381.280707070707
2015-11-24 10:33:26	2319.2459595959594
2015-11-24 10:35:06	2251.4272727272723
2015-11-24 10:36:46	2534.5658585858587
2015-11-24 10:38:26	2589.281717171717
2015-11-24 10:40:06	2426.5686868686867
2015-11-24 10:41:46	2347.5554545454543
2015-11-24 10:43:26	2338.507676767677
2015-11-24 10:45:06	2618.0952525252524
2015-11-24 10:46:46	2547.886565656566
2015-11-24 10:48:26	2479.6450505050507
2015-11-24 10:50:06	2531.9759595959595
2015-11-24 10:51:46	2842.9164646464646
2015-11-24 10:53:26	2709.6335353535355
2015-11-24 10:55:06	2630.8143434343433
2015-11-24 10:56:46	2521.6142424242425
2015-11-24 10:58:26	2780.1047474747475
2015-11-24 11:00:06	2638.04898989899
2015-11-24 11:01:46	2522.056666666667
2015-11-24 11:03:26	2466.1598989898994
2015-11-24 11:05:06	2537.0287878787876
2015-11-24 11:06:46	2899.7509090909093
2015-11-24 11:08:26	2762.0132323232324
2015-11-24 11:10:06	2570.2374747474746
2015-11-24 11:11:46	2430.0351515151515
2015-11-24 11:13:26	2583.4352525252525
2015-11-24 11:15:06	2652.2287878787874
2015-11-24 11:16:46	2483.5737373737375
2015-11-24 11:18:26	2409.067373737374
2015-11-24 11:20:06	2367.16303030303
2015-11-24 11:21:46	2727.0495959595955
2015-11-24 11:23:26	2471.962222222222
2015-11-24 11:25:06	2132.8351515151517
2015-11-24 11:26:46	1974.5271717171718
2015-11-24 11:28:26	2191.69696969697
2015-11-24 11:30:06	2178.5745454545454
2015-11-24 11:31:46	2134.720505050505
2015-11-24 11:33:26	2088.4480808080807
2015-11-24 11:35:06	2060.956464646465
2015-11-24 11:36:46	2403.9645454545457
2015-11-24 11:38:26	2189.2937373737373
2015-11-24 11:40:06	2150.4819191919196
2015-11-24 11:41:46	2099.8058585858585
2015-11-24 11:43:26	2425.5068686868685
2015-11-24 11:45:06	2437.5454545454545
2015-11-24 11:46:46	2387.4221212121215
2015-11-24 11:48:26	2374.240303030303
2015-11-24 11:50:06	2703.711111111111
2015-11-24 11:51:46	2353.751515151515
2015-11-24 11:53:26	2258.989797979798
2015-11-24 11:55:06	2150.3936363636362
2015-11-24 11:56:46	2416.5044444444443
2015-11-24 11:58:26	2407.3868686868686
2015-11-24 12:00:06	2297.8360606060605
2015-11-24 12:01:46	2323.5660606060605
2015-11-24 12:03:26	2575.970303030303
2015-11-24 12:05:06	2380.8692929292934
2015-11-24 12:06:46	2300.7468686868683
2015-11-24 12:08:26	2201.302929292929
2015-11-24 12:10:06	2374.0339393939394
2015-11-24 12:11:46	2442.3854545454546
2015-11-24 12:13:26	2342.5975757575757
2015-11-24 12:15:06	2300.1866666666665
2015-11-24 12:16:46	2470.1312121212122
2015-11-24 12:18:26	2647.627575757576
2015-11-24 12:20:06	2772.114444444444
2015-11-24 12:21:46	2555.3074747474743
2015-11-24 12:23:26	2395.1232323232325
2015-11-24 12:25:06	2353.130909090909
2015-11-24 12:26:46	2582.2028282828282
2015-11-24 12:28:26	2385.0548484848487
2015-11-24 12:30:06	2396.6132323232328
2015-11-24 12:31:46	2461.629696969697
2015-11-24 12:33:26	2620.5790909090906
2015-11-24 12:35:06	2428.058585858586
2015-11-24 12:36:46	2332.5910101010104
2015-11-24 12:38:26	2379.657777777778
2015-11-24 12:40:06	2586.2516161616163
2015-11-24 12:41:46	2478.950808080808
2015-11-24 12:43:26	2386.920404040404
2015-11-24 12:45:06	2591.9880808080807
2015-11-24 12:46:46	2525.400202020202
2015-11-24 12:48:26	2381.628181818182
2015-11-24 12:50:06	2468.266666666667
2015-11-24 12:51:46	2608.054343434344
2015-11-24 12:53:26	2491.059898989899
2015-11-24 12:55:06	2415.6330303030304
2015-11-24 12:56:46	2618.3725252525255
2015-11-24 12:58:26	2604.876262626263
2015-11-24 13:00:06	2419.7434343434343
2015-11-24 13:01:46	2411.3024242424244
2015-11-24 13:03:26	2664.726060606061
2015-11-24 13:05:06	2564.0774747474748
2015-11-24 13:06:46	2492.4624242424243
2015-11-24 13:08:26	2625.602323232323
2015-11-24 13:10:06	2676.716161616161
2015-11-24 13:11:46	2492.0715151515155
2015-11-24 13:13:26	2624.3906060606064
2015-11-24 13:15:06	2711.4765656565655
2015-11-24 13:16:46	2635.70898989899
2015-11-24 13:18:26	2760.6064646464642
2015-11-24 13:20:06	2823.4327272727273
2015-11-24 13:21:46	2635.117878787879
2015-11-24 13:23:26	2542.828080808081
2015-11-24 13:25:06	2829.7932323232326
2015-11-24 13:26:46	2755.926767676767
2015-11-24 13:28:26	2742.4870707070704
2015-11-24 13:30:06	2671.98202020202
2015-11-24 13:31:46	2786.482727272727
2015-11-24 13:33:26	2927.2858585858585
2015-11-24 13:35:06	2698.1684848484847
2015-11-24 13:36:46	2649.5719191919193
2015-11-24 13:38:26	3038.030909090909
2015-11-24 13:40:06	2987.34707070707
2015-11-24 13:41:46	2953.159191919192
2015-11-24 13:43:26	3258.974343434344
2015-11-24 13:45:06	3160.7380808080807
2015-11-24 13:46:46	3006.2654545454543
2015-11-24 13:48:26	2898.3094949494944
2015-11-24 13:50:06	3299.5387878787874
2015-11-24 13:51:46	3223.9961616161618
2015-11-24 13:53:26	3175.3717171717176
2015-11-24 13:55:06	3356.173030303031
2015-11-24 13:56:46	3552.848888888889
2015-11-24 13:58:26	3292.8028282828286
2015-11-24 14:00:06	3191.4035353535355
2015-11-24 14:01:46	3571.022323232323
2015-11-24 14:03:26	3315.1314141414136
2015-11-24 14:05:06	3217.345656565656
2015-11-24 14:06:46	3426.913232323232
2015-11-24 14:08:26	3582.435858585859
2015-11-24 14:10:06	3297.5088888888895
2015-11-24 14:11:46	3470.5542424242426
2015-11-24 14:13:26	3388.0319191919193
2015-11-24 14:15:06	3645.407171717172
2015-11-24 14:16:46	3338.004646464646
2015-11-24 14:18:26	3818.7656565656566
2015-11-24 14:20:06	3367.1741414141406
2015-11-24 14:21:46	2381.9425252525252
2015-11-24 14:23:26	2191.8966666666665
2015-11-24 14:25:06	2201.2361616161616
2015-11-24 14:26:46	2103.2248484848487
2015-11-24 14:28:26	2041.2040404040406
2015-11-24 14:30:06	2033.9009090909087
