time	Consigne en cours TIC0800
2015-11-24 07:34:30	1288.3643434343433
2015-11-24 07:36:10	1275.3968686868689
2015-11-24 07:37:50	1286.5952525252526
2015-11-24 07:39:30	1291.5673737373736
2015-11-24 07:41:10	1284.1756565656565
2015-11-24 07:42:50	1281.3962626262623
2015-11-24 07:44:30	1290.8823232323232
2015-11-24 07:46:10	1294.489797979798
2015-11-24 07:47:50	1283.260808080808
2015-11-24 07:49:30	1291.5918181818183
2015-11-24 07:51:10	1297.627070707071
2015-11-24 07:52:50	1295.338181818182
2015-11-24 07:54:30	1283.497676767677
2015-11-24 07:56:10	1295.050505050505
2015-11-24 07:57:50	1299.6774747474747
2015-11-24 07:59:30	1289.4936363636364
2015-11-24 08:01:10	1287.5542424242426
2015-11-24 08:02:50	1295.3110101010102
2015-11-24 08:04:30	1298.7992929292927
2015-11-24 08:06:10	1297.2019191919192
2015-11-24 08:07:50	1284.368888888889
2015-11-24 08:09:30	1293.768282828283
2015-11-24 08:11:10	1298.0072727272725
2015-11-24 08:12:50	1301.0031313131312
2015-11-24 08:14:30	1290.2561616161615
2015-11-24 08:16:10	1286.3007070707072
2015-11-24 08:17:50	1291.5460606060606
2015-11-24 08:19:30	1294.6380808080808
2015-11-24 08:21:10	1295.8144444444442
2015-11-24 08:22:50	1283.2227272727273
2015-11-24 08:24:30	1290.9371717171716
2015-11-24 08:26:10	1296.5341414141412
2015-11-24 08:27:50	1299.1684848484847
2015-11-24 08:29:30	1294.7022222222222
2015-11-24 08:31:10	1286.6646464646467
2015-11-24 08:32:50	1293.7762626262627
2015-11-24 08:34:30	1296.899494949495
2015-11-24 08:36:10	1283.300808080808
2015-11-24 08:37:50	1291.5252525252524
2015-11-24 08:39:30	1298.370101010101
2015-11-24 08:41:10	1298.0704040404041
2015-11-24 08:42:50	1288.5966666666666
2015-11-24 08:44:30	1297.249797979798
2015-11-24 08:46:10	1301.5015151515152
2015-11-24 08:47:50	1295.1513131313131
2015-11-24 08:49:30	1287.8433333333332
2015-11-24 08:51:10	1294.9575757575758
2015-11-24 08:52:50	1297.7307070707072
2015-11-24 08:54:30	1281.6364646464647
2015-11-24 08:56:10	1285.3416161616162
2015-11-24 08:57:50	1289.6856565656567
2015-11-24 08:59:30	1290.5983838383838
2015-11-24 09:01:10	1290.239393939394
2015-11-24 09:02:50	1289.2896969696967
2015-11-24 09:04:30	1270.5967676767677
2015-11-24 09:06:10	1276.550808080808
2015-11-24 09:07:50	1283.7229292929294
2015-11-24 09:09:30	1280.0456565656566
2015-11-24 09:11:10	1271.119898989899
2015-11-24 09:12:50	1280.542222222222
2015-11-24 09:14:30	1286.1811111111112
2015-11-24 09:16:10	1278.7016161616161
2015-11-24 09:17:50	1276.4379797979798
2015-11-24 09:19:30	1285.330303030303
2015-11-24 09:21:10	1288.806868686869
2015-11-24 09:22:50	1273.4304040404038
2015-11-24 09:24:30	1283.6948484848483
2015-11-24 09:26:10	1291.2712121212123
2015-11-24 09:27:50	1281.8839393939393
2015-11-24 09:29:30	1275.158484848485
2015-11-24 09:31:10	1281.5527272727272
2015-11-24 09:32:50	1282.1813131313133
2015-11-24 09:35:06	1265.309696969697
2015-11-24 09:36:46	1274.5181818181818
2015-11-24 09:38:26	1279.3160606060608
2015-11-24 09:40:06	1262.2797979797979
2015-11-24 09:41:46	1269.7023232323231
2015-11-24 09:43:26	1277.629898989899
2015-11-24 09:45:06	1280.3743434343435
2015-11-24 09:46:46	1280.6664646464646
2015-11-24 09:48:26	1263.389494949495
2015-11-24 09:50:06	1264.5354545454545
2015-11-24 09:51:46	1268.0351515151515
