time	Sortie régulateur PIC1601 - Mesure position clapet fumées PIC1601
2015-11-24 10:31:46	0.003863636363639955
2015-11-24 10:33:26	0.0013333333333349628
2015-11-24 10:35:06	0.0012393939394002018
2015-11-24 10:36:46	0.002721212121201688
2015-11-24 10:38:26	0.0011777777777695064
2015-11-24 10:40:06	0.00260303030302822
2015-11-24 10:41:46	-0.0030222222222278106
2015-11-24 10:43:26	0.0014939393939421564
2015-11-24 10:45:06	0.002710101010098498
2015-11-24 10:46:46	0.0030818181818190737
2015-11-24 10:48:26	0.006939393939397576
2015-11-24 10:50:06	-0.002338383838377922
2015-11-24 10:51:46	-5.454545454597337e-05
2015-11-24 10:53:26	0.005969696969700067
2015-11-24 10:55:06	0.0023313131313145163
2015-11-24 10:56:46	-0.0016757575757608834
2015-11-24 10:58:26	-0.0003373737373806307
2015-11-24 11:00:06	0.00708282828283302
2015-11-24 11:01:46	0.002251515151513672
2015-11-24 11:03:26	-0.001153535353530799
2015-11-24 11:05:06	0.003340404040400813
2015-11-24 11:06:46	0.004751515151518504
2015-11-24 11:08:26	-0.003265656565652364
2015-11-24 11:10:06	0.0025363636363664455
2015-11-24 11:11:46	-0.001524242424242317
2015-11-24 11:13:26	0.005550505050511134
2015-11-24 11:15:06	-0.00148585858586614
2015-11-24 11:16:46	0.007455555555566207
2015-11-24 11:18:26	-0.0020616161616118234
2015-11-24 11:20:06	0.004606060606057838
2015-11-24 11:21:46	0.004376767676774307
2015-11-24 11:23:26	-0.007696969696965539
2015-11-24 11:25:06	0.004878787878780599
2015-11-24 11:26:46	-0.0006101010101033921
2015-11-24 11:28:26	0.005029292929286555
2015-11-24 11:30:06	0.002540404040395572
2015-11-24 11:31:46	0.001820202020205386
2015-11-24 11:33:26	0.003901010101010627
2015-11-24 11:35:06	-0.004275757575761929
2015-11-24 11:36:46	0.002222222222215464
2015-11-24 11:38:26	0.005328282828287456
2015-11-24 11:40:06	0.003775757575759542
2015-11-24 11:41:46	0.00011313131312107316
2015-11-24 11:43:26	0.0016878787878908952
2015-11-24 11:45:06	0.0005474747474778496
2015-11-24 11:46:46	0.006476767676780071
2015-11-24 11:48:26	0.0008020202020162515
2015-11-24 11:50:06	0.0021131313131377283
2015-11-24 11:51:46	0.0018424242424259774
2015-11-24 11:53:26	0.001861616161619395
2015-11-24 11:55:06	0.0007303030303020819
2015-11-24 11:56:46	0.0018454545454602567
2015-11-24 11:58:26	0.0010808080808217824
2015-11-24 12:00:06	0.0029545454545427674
2015-11-24 12:01:46	0.0021353535353583197
2015-11-24 12:03:26	0.0019696969697022837
2015-11-24 12:05:06	0.0022252525252639543
2015-11-24 12:06:46	0.0017717171717279712
2015-11-24 12:08:26	0.001526262626271091
2015-11-24 12:10:06	0.0017626262626251332
2015-11-24 12:11:46	-0.0006212121212101351
2015-11-24 12:13:26	0.0015525252525137034
2015-11-24 12:15:06	0.0033101010101006523
2015-11-24 12:16:46	0.0007252525252567921
2015-11-24 12:18:26	0.0006252525252534724
2015-11-24 12:20:06	0.0015595959595984255
2015-11-24 12:21:46	0.002620202020196416
2015-11-24 12:23:26	0.0016515151515292814
2015-11-24 12:25:06	0.0008060606060453779
2015-11-24 12:26:46	0.0006262626262625304
2015-11-24 12:28:26	0.0018070707070663161
2015-11-24 12:30:06	0.002313131313137262
2015-11-24 12:31:46	0.0019353535353516804
2015-11-24 12:33:26	0.0008393939393869232
2015-11-24 12:35:06	0.0018444444444369879
2015-11-24 12:36:46	0.0014474747474721994
2015-11-24 12:38:26	0.0011363636363697083
2015-11-24 12:40:06	0.0011373737373645554
2015-11-24 12:41:46	0.0002444444444442695
2015-11-24 12:43:26	0.001551515151511751
2015-11-24 12:45:06	0.0024919191919110517
2015-11-24 12:46:46	0.0016353535353523796
2015-11-24 12:48:26	0.001889898989908545
2015-11-24 12:50:06	0.003415151515156367
2015-11-24 12:51:46	0.0006020202020167176
2015-11-24 12:53:26	0.0018525252525272151
2015-11-24 12:55:06	0.0004989898989791186
2015-11-24 12:56:46	0.0021929292929350197
2015-11-24 12:58:26	0.0006939393939440208
2015-11-24 13:00:06	0.0021999999999984254
2015-11-24 13:01:46	0.001188888888894013
2015-11-24 13:03:26	0.002840404040405531
2015-11-24 13:05:06	0.0014333333333276244
2015-11-24 13:06:46	0.0020929292929317
2015-11-24 13:08:26	0.0024878787878783726
2015-11-24 13:10:06	0.000572727272725615
2015-11-24 13:11:46	0.002756565656554244
2015-11-24 13:13:26	0.002378787878786426
2015-11-24 13:15:06	-7.070707070866433e-05
2015-11-24 13:16:46	0.0018555555555508363
2015-11-24 13:18:26	0.0028636363636351803
2015-11-24 13:20:06	0.0009707070707101195
2015-11-24 13:21:46	0.0023636363636398983
2015-11-24 13:23:26	0.0010020202020371016
2015-11-24 13:25:06	0.002938383838387182
2015-11-24 13:26:46	0.0012161616161563416
2015-11-24 13:28:26	0.0021898989898900822
2015-11-24 13:30:06	0.001383838383837599
2015-11-24 13:31:46	0.0023171717171699413
2015-11-24 13:33:26	0.0008050505050469781
2015-11-24 13:35:06	0.0019282828282882747
2015-11-24 13:36:46	0.001610101010108167
2015-11-24 13:38:26	0.0030797979797938524
2015-11-24 13:40:06	0.0029545454545427674
2015-11-24 13:41:46	0.0008959595959510125
2015-11-24 13:43:26	0.0024555555555529907
2015-11-24 13:45:06	0.0013050505050529182
2015-11-24 13:46:46	0.002390909090912885
2015-11-24 13:48:26	0.003449494949489207
2015-11-24 13:50:06	0.0022757575757523796
2015-11-24 13:51:46	0.0016161616161625147
2015-11-24 13:53:26	0.004146464646460402
2015-11-24 13:55:06	0.003081818181804863
2015-11-24 13:56:46	0.0023282828282873425
2015-11-24 13:58:26	0.0010474747474660262
2015-11-24 14:00:06	0.0007060606060562691
2015-11-24 14:01:46	0.0020535353535322542
2015-11-24 14:03:26	0.0019505050505017607
2015-11-24 14:05:06	0.0017303030303068567
2015-11-24 14:06:46	0.002921212121215433
2015-11-24 14:08:26	0.0013070707070781395
2015-11-24 14:10:06	0.001951515151517924
2015-11-24 14:11:46	0.0017151515151567764
2015-11-24 14:13:26	0.0031616161616128124
2015-11-24 14:15:06	0.0015131313131320212
2015-11-24 14:16:46	0.00029696969695436337
2015-11-24 14:18:26	0.0024353535353469624
2015-11-24 14:20:06	0.0005858585858575793
2015-11-24 14:21:46	-0.0016464646464626753
2015-11-24 14:23:26	0.005626262626265088
2015-11-24 14:25:06	0.003604040404034947
2015-11-24 14:26:46	0.0021777777777813867
2015-11-24 14:28:26	0.0011212121212125226
2015-11-24 14:30:06	-0.003981818181820529
2015-11-24 14:31:46	0.0056868686868654095
2015-11-24 14:33:26	0.0018989898990042775
2015-11-24 14:35:06	0.0008555555555602723
2015-11-24 14:36:46	0.0013141414141415453
2015-11-24 14:38:26	-4.444444445539375e-05
2015-11-24 14:40:06	-0.0017484848484912163
2015-11-24 14:41:46	0.006631313131315153
2015-11-24 14:43:26	0.0017838383838437721
2015-11-24 14:45:06	-0.0005232323232462477
2015-11-24 14:46:46	0.0005626262626314826
2015-11-24 14:48:26	0.002990909090904381
2015-11-24 14:50:06	0.00251212121211708
2015-11-24 14:51:46	6.666666667243248e-05
2015-11-24 14:53:26	0.0075141414141413065
2015-11-24 14:55:06	-0.0034868686868705367
2015-11-24 14:56:46	0.004282828282825335
2015-11-24 14:58:26	-0.0013262626262644517
2015-11-24 15:00:06	0.003831313131314573
2015-11-24 15:01:46	-0.0026303030303012065
2015-11-24 15:03:26	0.002725252525248578
2015-11-24 15:05:06	0.0029898989899024286
2015-11-24 15:06:46	0.0021999999999948727
2015-11-24 15:08:26	0.0015787878787882903
2015-11-24 15:10:06	0.002444444444439142
2015-11-24 15:11:46	0.0025131313131296906
2015-11-24 15:13:26	0.0015414141414211713
2015-11-24 15:15:06	0.0015151515151607953
2015-11-24 15:16:46	0.0011050505050533843
2015-11-24 15:18:26	0.0034656565656590033
2015-11-24 15:20:06	0.004348484848478051
2015-11-24 15:21:46	-0.0015989898989943185
2015-11-24 15:23:26	0.00023535353534498427
2015-11-24 15:25:06	0.0023555555555532237
2015-11-24 15:26:46	0.0011141414141384587
2015-11-24 15:28:26	0.0028616161616170643
2015-11-24 15:30:06	0.0014606060606112692
2015-11-24 15:31:46	0.003456565656573929
2015-11-24 15:33:26	0.0017616161616160753
2015-11-24 15:35:06	0.0012050505050531513
2015-11-24 15:36:46	0.0011838383838451705
2015-11-24 15:38:26	0.004839393939398917
2015-11-24 15:40:06	0.00030202020202096946
2015-11-24 15:41:46	0.002266666666670858
2015-11-24 15:43:26	0.0015686868686906053
2015-11-24 15:45:06	0.006386868686867331
2015-11-24 15:46:46	0.005933333333324242
2015-11-24 15:48:26	0.0033313131313263966
2015-11-24 15:50:06	-0.0009757575757376458
2015-11-24 15:51:46	-0.0005505050505050235
2015-11-24 15:53:26	0.0033828282828380907
2015-11-24 15:55:06	0.0028030303030277537
2015-11-24 15:56:46	-0.0003404040404078046
2015-11-24 15:58:26	0.0018898989898943341
2015-11-24 16:00:06	0.0016222222222168625
2015-11-24 16:01:46	0.001341414141414532
2015-11-24 16:03:26	0.0016818181818223366
2015-11-24 16:05:06	0.0009313131313177792
2015-11-24 16:06:46	0.0040828282828329066
2015-11-24 16:08:26	0.00322222222223445
2015-11-24 16:10:06	0.00023636363636825308
2015-11-24 16:11:46	0.0008181818181824951
2015-11-24 16:13:26	0.0044474747474794185
2015-11-24 16:15:06	0.0015515151515188563
2015-11-24 16:16:46	0.0009646464646309028
2015-11-24 16:18:26	0.0003131313131348179
2015-11-24 16:20:06	0.00255656565655471
2015-11-24 16:21:46	0.001259595959595572
2015-11-24 16:23:26	0.0033040404040320936
2015-11-24 16:25:06	0.0002474747474749961
2015-11-24 16:26:46	0.0022272727272678594
2015-11-24 16:28:26	0.0014777777777794654
2015-11-24 16:30:06	0.001152525252521741
2015-11-24 16:31:46	0.0017909090909071779
2015-11-24 16:33:26	0.0011808080808037857
2015-11-24 16:35:06	0.0006010101010076596
2015-11-24 16:36:46	0.0019909090908996063
2015-11-24 16:38:26	0.0010676767676756072
2015-11-24 16:40:06	0.0013878787878809362
2015-11-24 16:41:46	0.0006747474747470505
2015-11-24 16:43:26	0.0018515151515146044
2015-11-24 16:45:06	0.0028020202020186957
2015-11-24 16:46:46	0.0018727272727190325
2015-11-24 16:48:26	-0.002284848484848112
2015-11-24 16:50:06	0.004166666666659324
2015-11-24 16:51:46	0.0006090909090943342
2015-11-24 16:53:26	0.0037323232323167588
2015-11-24 16:55:06	0.0036292929292969234
2015-11-24 16:56:46	-0.0038242424242405093
2015-11-24 16:58:26	0.004354545454543057
2015-11-24 17:00:06	0.002994949494940613
2015-11-24 17:01:46	0.0003818181818218136
2015-11-24 17:03:26	0.0027525252525251176
2015-11-24 17:05:06	0.0022555555555534568
2015-11-24 17:06:46	-4.545454546445171e-05
2015-11-24 17:08:26	-0.0027828282828217255
2015-11-24 17:10:06	0.00211717171717396
2015-11-24 17:11:46	0.0009656565656577243
2015-11-24 17:13:26	0.0035404040404038994
2015-11-24 17:15:06	0.0013939393939388367
2015-11-24 17:16:46	0.00035151515150744217
2015-11-24 17:18:26	-0.0015222222222277537
2015-11-24 17:20:06	0.00011111111110828631
2015-11-24 17:21:46	0.00027979797979860166
2015-11-24 17:23:26	0.003662626262624258
2015-11-24 17:25:06	0.005122222222222916
2015-11-24 17:26:46	0.002351515151513439
2015-11-24 17:28:26	0.0031202020201988034
2015-11-24 17:30:06	0.002863636363638733
2015-11-24 17:31:46	0.00333333333334096
2015-11-24 17:33:26	0.002036363636364058
2015-11-24 17:35:06	0.002053535353535807
2015-11-24 17:36:46	0.0036353535353477184
2015-11-24 17:38:26	0.0029030303030310733
2015-11-24 17:40:06	0.0037282828282840796
2015-11-24 17:41:46	0.0016151515151676676
2015-11-24 17:43:26	0.0021020202020309853
2015-11-24 17:45:06	-8.58585858551919e-05
2015-11-24 17:46:46	0.004244444444452711
2015-11-24 17:48:26	0.002076767676769009
2015-11-24 17:50:06	0.0017686868686865864
2015-11-24 17:51:46	0.0021737373737380494
2015-11-24 17:53:26	-0.0005939393939513593
2015-11-24 17:55:06	0.0014080808080834117
2015-11-24 17:56:46	0.0005272727272753741
2015-11-24 17:58:26	0.0028949494949515042
2015-11-24 18:00:06	0.002857575757573727
2015-11-24 18:01:46	0.002460606060601833
2015-11-24 18:03:26	0.00020101010100859185
2015-11-24 18:05:06	0.004050505050507525
2015-11-24 18:06:46	0.002082828282823357
2015-11-24 18:08:26	0.0017818181818256562
2015-11-24 18:10:06	0.001349494949494101
2015-11-24 18:11:46	0.00038080808081275563
2015-11-24 18:13:26	0.0011919191919176342
2015-11-24 18:15:06	0.002157575757578911
2015-11-24 18:16:46	0.003095959595960096
2015-11-24 18:18:26	0.00013939393937079103
2015-11-24 18:20:06	-0.0014848484848499766
2015-11-24 18:21:46	-0.001973737373734963
2015-11-24 18:23:26	0.0009909090909054896
2015-11-24 18:25:06	0.0008949494949455072
2015-11-24 18:26:46	0.0008070707070686467
2015-11-24 18:28:26	0.0012020202020224247
2015-11-24 18:30:06	0.0008454545454519291
2015-11-24 18:31:46	0.002466666666670392
2015-11-24 18:33:26	0.0018242424242416178
2015-11-24 18:35:06	0.0026414141414079495
2015-11-24 18:36:46	0.002532323232326661
2015-11-24 18:38:26	0.0023656565656509088
2015-11-24 18:40:06	0.002707070707071324
2015-11-24 18:41:46	0.0024121212121244184
2015-11-24 18:43:26	0.001939393939391465
2015-11-24 18:45:06	0.002214141414150106
2015-11-24 18:46:46	0.002226262626262354
2015-11-24 18:48:26	0.0019545454545379926
2015-11-24 18:50:06	0.0024878787878819253
2015-11-24 18:51:46	0.0013898989898990521
2015-11-24 18:53:26	0.0023848484848407736
2015-11-24 18:55:06	0.0012060606060586565
2015-11-24 18:56:46	0.0015272727272694908
2015-11-24 18:58:26	0.002236363636363592
2015-11-24 19:00:06	0.002021212121210425
2015-11-24 19:01:46	0.0018838383838399864
2015-11-24 19:03:26	0.0024050505050503546
2015-11-24 19:05:06	0.002469696969694013
2015-11-24 19:06:46	0.0019141414141330415
2015-11-24 19:08:26	0.0012515151515195555
2015-11-24 19:10:06	0.0023313131313109636
2015-11-24 19:11:46	0.002033333333340437
2015-11-24 19:13:26	0.0032060606060504426
2015-11-24 19:15:06	0.005493939393936387
2015-11-24 19:16:46	0.001350505050503159
2015-11-24 19:18:26	0.002402020202019628
2015-11-24 19:20:06	0.004963636363633839
2015-11-24 19:21:46	0.002607070707071557
2015-11-24 19:23:26	0.0036282828282736546
2015-11-24 19:25:06	0.0014585858586002587
2015-11-24 19:26:46	0.0013020202020186389
2015-11-24 19:28:26	0.002932323232336387
2015-11-24 19:30:06	0.002162626262624201
2015-11-24 19:31:46	0.0018949494949467294
2015-11-24 19:33:26	2.929292929110261e-05
2015-11-24 19:35:06	0.001319191919186835
2015-11-24 19:36:46	0.0017141414141477185
2015-11-24 19:38:26	0.0035292929292936037
2015-11-24 19:40:06	0.0019404040404040757
2015-11-24 19:41:46	0.001635353535334616
2015-11-24 19:43:26	0.001020202020200145
2015-11-24 19:45:06	0.002289898989893402
2015-11-24 19:46:46	0.00027878787879132005
2015-11-24 19:48:26	0.0015373737373707286
2015-11-24 19:50:06	0.0012202020202067843
2015-11-24 19:51:46	0.0025424242424207932
2015-11-24 19:53:26	0.0015313131313092754
2015-11-24 19:55:06	0.00034040404039359373
2015-11-24 19:56:46	0.0020757575757457403
2015-11-24 19:58:26	0.0006888888888951783
2015-11-24 20:00:06	0.0014777777777794654
2015-11-24 20:01:46	0.0037717171717162046
2015-11-24 20:03:26	0.0030727272727304467
2015-11-24 20:05:06	0.0023888888888876636
2015-11-24 20:06:46	0.0002818181818327048
2015-11-24 20:08:26	0.0013494949495012065
2015-11-24 20:10:06	0.0016919191919200216
2015-11-24 20:11:46	0.0025353535353431766
2015-11-24 20:13:26	0.001393939393935284
2015-11-24 20:15:06	0.0010353535353431198
2015-11-24 20:16:46	0.0012535353535341187
2015-11-24 20:18:26	0.00043333333333350765
2015-11-24 20:20:06	0.0015181818181915219
2015-11-24 20:21:46	0.0009292929292890051
2015-11-24 20:23:26	0.002812121212123486
2015-11-24 20:25:06	0.0015787878787882903
2015-11-24 20:26:46	0.0011040404040407736
2015-11-24 20:28:26	0.0012111111111181572
2015-11-24 20:30:06	0.0003454545454495417
2015-11-24 20:31:46	0.001489898989898819
2015-11-24 20:33:26	0.001976767676769242
2015-11-24 20:35:06	0.0017191919191894556
2015-11-24 20:36:46	0.002351515151516992
2015-11-24 20:38:26	0.0014080808080763063
2015-11-24 20:40:06	0.0018797979798002018
2015-11-24 20:41:46	0.001327272727269957
2015-11-24 20:43:26	0.0019959595959520016
2015-11-24 20:45:06	0.0017989898989938524
2015-11-24 20:46:46	0.0018656565656627322
2015-11-24 20:48:26	0.0019282828282740638
2015-11-24 20:50:06	-0.0005747474747579417
2015-11-24 20:51:46	0.00044444444444025066
2015-11-24 20:53:26	0.0008777777777808637
2015-11-24 20:55:06	0.0011181818181746905
2015-11-24 20:56:46	0.0013060606060584234
2015-11-24 20:58:26	0.0014616161616167744
2015-11-24 21:00:06	0.0017080808080773835
2015-11-24 21:01:46	0.0020373737373748924
2015-11-24 21:03:26	0.0023575757575713396
2015-11-24 21:05:06	0.0020484848484869644
2015-11-24 21:06:46	0.002674747474745942
2015-11-24 21:08:26	0.002303030303028919
2015-11-24 21:10:06	0.003469696969698788
2015-11-24 21:11:46	0.0008151515151517685
2015-11-24 21:13:26	0.0029333333333347866
2015-11-24 21:15:06	0.003606060606067274
2015-11-24 21:16:46	0.0025575757575744262
2015-11-24 21:18:26	0.0011454545454583354
2015-11-24 21:20:06	0.0016575757575800765
2015-11-24 21:21:46	0.0019151515151527576
2015-11-24 21:23:26	0.002808080808080149
2015-11-24 21:25:06	0.0021666666666675383
2015-11-24 21:26:46	0.0020484848484869644
2015-11-24 21:28:26	0.001203030303038588
2015-11-24 21:30:06	-0.0012282828282828007
2015-11-24 21:31:46	0.002143434343434336
2015-11-24 21:33:26	0.0038898989898932257
2015-11-24 21:35:06	0.003024242424249479
2015-11-24 21:36:46	0.0022606060606094047
2015-11-24 21:38:26	0.0022929292929276812
2015-11-24 21:40:06	0.002716161616163504
2015-11-24 21:41:46	0.0015979797979781551
2015-11-24 21:43:26	0.002235353535354534
2015-11-24 21:45:06	0.002796969696973406
2015-11-24 21:46:46	0.002316161616164436
2015-11-24 21:48:26	0.002850505050503216
2015-11-24 21:50:06	0.0018151515151529907
2015-11-24 21:51:46	0.0017282828282887408
2015-11-24 21:53:26	0.0006323232323239836
2015-11-24 21:55:06	0.0025333333333250607
2015-11-24 21:56:46	0.0019787878787767
2015-11-24 21:58:26	0.0026050505050605466
2015-11-24 22:00:06	0.001311111111107266
2015-11-24 22:01:46	0.0011171717171762907
2015-11-24 22:03:26	0.0015262626262639856
2015-11-24 22:05:06	0.0015131313131249158
2015-11-24 22:06:46	0.0013202020201887876
2015-11-24 22:08:26	0.0011353535353535449
2015-11-24 22:10:06	0.0011707070707061007
2015-11-24 22:11:46	0.0007141414141358382
2015-11-24 22:13:26	0.0012616161616172406
2015-11-24 22:15:06	0.002647474747476508
2015-11-24 22:16:46	0.0018616161616158422
2015-11-24 22:18:26	0.001080808080814677
2015-11-24 22:20:06	0.0009080808080810243
2015-11-24 22:21:46	1.4141414141022324e-05
2015-11-24 22:23:26	0.0014515151515155367
2015-11-24 22:25:06	0.0025545454545436996
2015-11-24 22:26:46	0.0014676767676711222
2015-11-24 22:28:26	0.0018606060606032315
2015-11-24 22:30:06	0.0013909090909116628
2015-11-24 22:31:46	0.0018848484848490443
2015-11-24 22:33:26	0.0020222222222265884
2015-11-24 22:35:06	0.00181414141414038
2015-11-24 22:36:46	0.0006202020201975245
2015-11-24 22:38:26	0.00044141414140597135
2015-11-24 22:40:06	0.0010878787878816354
2015-11-24 22:41:46	0.0008858585858604329
2015-11-24 22:43:26	0.0015313131313163808
2015-11-24 22:45:06	0.001660606060610803
2015-11-24 22:46:46	0.001341414141414532
2015-11-24 22:48:26	0.001394949494944342
2015-11-24 22:50:06	0.0024848484848511987
2015-11-24 22:51:46	0.001961616161619162
2015-11-24 22:53:26	0.0027252525252556836
2015-11-24 22:55:06	0.0030161616161628046
2015-11-24 22:56:46	0.007201010101006489
2015-11-24 22:58:26	0.0023050505050505876
2015-11-24 23:00:06	0.001238383838376933
2015-11-24 23:01:46	0.00123535353536397
2015-11-24 23:03:26	0.0014313131313130611
2015-11-24 23:05:06	0.001553535353540525
2015-11-24 23:06:46	0.0013323232323259049
2015-11-24 23:08:26	0.0013767676767706405
2015-11-24 23:10:06	0.0013868686868718783
2015-11-24 23:11:46	0.0015080808080831787
2015-11-24 23:13:26	0.00214646464646151
2015-11-24 23:15:06	0.0016101010101117197
2015-11-24 23:16:46	0.0015555555555550882
2015-11-24 23:18:26	0.001896969696968398
2015-11-24 23:20:06	0.0018494949494964885
2015-11-24 23:21:46	0.0019232323232358794
2015-11-24 23:23:26	0.0024272727272744987
2015-11-24 23:25:06	0.0018060606060608109
2015-11-24 23:26:46	0.0035858585858541403
2015-11-24 23:28:26	0.0022575757575715727
2015-11-24 23:30:06	0.0014787878787849706
2015-11-24 23:31:46	-1.4141414141022324e-05
2015-11-24 23:33:26	0.003956565656572764
2015-11-24 23:35:06	0.0029141414141449218
2015-11-24 23:36:46	0.003046464646466518
2015-11-24 23:38:26	0.0016828282828385
2015-11-24 23:40:06	0.0034636363636408873
2015-11-24 23:41:46	0.0021969696969605934
2015-11-24 23:43:26	0.0016363636363649903
2015-11-24 23:45:06	0.0016797979797971152
2015-11-24 23:46:46	0.0014525252525317
2015-11-24 23:48:26	0.003549494949488974
2015-11-24 23:50:06	0.0035282828282845458
2015-11-24 23:51:46	0.00117373737374038
2015-11-24 23:53:26	0.0009838383838456366
2015-11-24 23:55:06	0.001349494949494101
2015-11-24 23:56:46	0.00392525252525644
2015-11-24 23:58:26	0.00259797979798293
2015-11-25 00:00:06	0.0016747474747518254
2015-11-25 00:01:46	0.0007575757575750686
2015-11-25 00:03:26	0.0005626262626137191
2015-11-25 00:05:06	0.0027060606060587133
2015-11-25 00:06:46	0.0042858585858454035
2015-11-25 00:08:26	0.0015616161616236468
2015-11-25 00:10:06	0.001349494949494101
2015-11-25 00:11:46	0.0009191919191877673
2015-11-25 00:13:26	0.0024040404040306385
2015-11-25 00:15:06	0.0041484848484785175
2015-11-25 00:16:46	0.0016060606060435134
2015-11-25 00:18:26	0.002006060606056792
2015-11-25 00:20:06	0.0009818181818204152
2015-11-25 00:21:46	0.0014909090909043243
2015-11-25 00:23:26	0.0007808080808189288
2015-11-25 00:25:06	0.0008636363636398414
2015-11-25 00:26:46	0.0009303030303087212
2015-11-25 00:28:26	0.0013686868686875187
2015-11-25 00:30:06	0.001187878787874297
2015-11-25 00:31:46	0.0010818181818166295
