time	Mesure débit FIC0802 - FT0702 - Consigne en cours FIC0802
2015-11-24 07:34:30	-4.843191919191895
2015-11-24 07:36:10	-0.13970707070706112
2015-11-24 07:37:50	0.8935959595959275
2015-11-24 07:39:30	2.525050505050501
2015-11-24 07:41:10	-4.9190202020201355
2015-11-24 07:42:50	2.0496969696969813
2015-11-24 07:44:30	0.0936565656565449
2015-11-24 07:46:10	-1.2656969696969895
2015-11-24 07:47:50	-0.28821212121215467
2015-11-24 07:49:30	1.3179090909090405
2015-11-24 07:51:10	4.694040404040436
2015-11-24 07:52:50	-5.534858585858615
2015-11-24 07:54:30	0.2675757575757416
2015-11-24 07:56:10	1.2611515151515391
2015-11-24 07:57:50	5.450070707070722
2015-11-24 07:59:30	-8.328515151515205
2015-11-24 08:01:10	4.720666666666716
2015-11-24 08:02:50	-2.2024343434343336
2015-11-24 08:04:30	5.0705454545454245
2015-11-24 08:06:10	-5.503888888888866
2015-11-24 08:07:50	-0.3754040404041348
2015-11-24 08:09:30	0.6330303030302957
2015-11-24 08:11:10	2.2934444444444466
2015-11-24 08:12:50	3.895545454545413
2015-11-24 08:14:30	-8.032424242424213
2015-11-24 08:16:10	1.467575757575787
2015-11-24 08:17:50	-0.3631717171716673
2015-11-24 08:19:30	0.09147474747476281
2015-11-24 08:21:10	-1.37469696969697
2015-11-24 08:22:50	-0.438656565656629
2015-11-24 08:24:30	0.17701010101006887
2015-11-24 08:26:10	0.660313131313103
2015-11-24 08:27:50	1.0495656565655622
2015-11-24 08:29:30	-2.232818181818118
2015-11-24 08:31:10	1.0985858585858637
2015-11-24 08:32:50	0.6893535353536322
2015-11-24 08:34:30	-0.8841313131313768
2015-11-24 08:36:10	0.1292222222222108
2015-11-24 08:37:50	-0.22553535353534926
2015-11-24 08:39:30	0.9077979797980333
2015-11-24 08:41:10	-1.6309696969696574
2015-11-24 08:42:50	0.9680808080807992
2015-11-24 08:44:30	1.0262020202019926
2015-11-24 08:46:10	4.702959595959555
2015-11-24 08:47:50	-5.813373737373638
2015-11-24 08:49:30	1.4624343434344382
2015-11-24 08:51:10	4.8336868686868115
2015-11-24 08:52:50	0.19179797979791147
2015-11-24 08:54:30	-4.591959595959565
2015-11-24 08:56:10	3.052919191919216
2015-11-24 08:57:50	3.761565656565722
2015-11-24 08:59:30	0.6337474747475085
2015-11-24 09:01:10	0.6964141414140954
2015-11-24 09:02:50	-0.12943434343432614
2015-11-24 09:04:30	-5.8401717171717
2015-11-24 09:06:10	5.41250505050499
2015-11-24 09:07:50	0.7956060606060475
2015-11-24 09:09:30	-7.333656565656554
2015-11-24 09:11:10	0.386171717171635
2015-11-24 09:12:50	5.84807070707069
2015-11-24 09:14:30	0.582484848484853
2015-11-24 09:16:10	-8.200353535353543
2015-11-24 09:17:50	5.474767676767726
2015-11-24 09:19:30	2.539292929293026
2015-11-24 09:21:10	-3.0140303030303244
2015-11-24 09:22:50	-3.685525252525281
2015-11-24 09:24:30	2.6057777777778597
2015-11-24 09:26:10	4.132868686868619
2015-11-24 09:27:50	1.5879595959595463
