time	Consigne en cours TIC0700
2015-11-24 07:34:30	1305.471616161616
2015-11-24 07:36:10	1291.7874747474748
2015-11-24 07:37:50	1309.9924242424242
2015-11-24 07:39:30	1313.5134343434345
2015-11-24 07:41:10	1295.5501010101011
2015-11-24 07:42:50	1300.2053535353537
2015-11-24 07:44:30	1312.6811111111112
2015-11-24 07:46:10	1316.5042424242424
2015-11-24 07:47:50	1290.828585858586
2015-11-24 07:49:30	1313.2249494949494
2015-11-24 07:51:10	1318.6738383838385
2015-11-24 07:52:50	1311.2208080808082
2015-11-24 07:54:30	1298.391414141414
2015-11-24 07:56:10	1316.9133333333334
2015-11-24 07:57:50	1319.386767676768
2015-11-24 07:59:30	1297.6140404040405
2015-11-24 08:01:10	1307.0937373737374
2015-11-24 08:02:50	1316.449090909091
2015-11-24 08:04:30	1319.281212121212
2015-11-24 08:06:10	1312.2548484848485
2015-11-24 08:07:50	1293.0784848484848
2015-11-24 08:09:30	1314.490404040404
2015-11-24 08:11:10	1318.3704040404039
2015-11-24 08:12:50	1320.0260606060606
2015-11-24 08:14:30	1301.709393939394
2015-11-24 08:16:10	1306.3262626262624
2015-11-24 08:17:50	1313.7846464646466
2015-11-24 08:19:30	1315.8142424242424
2015-11-24 08:21:10	1313.9315151515152
2015-11-24 08:22:50	1292.8116161616163
2015-11-24 08:24:30	1312.9148484848483
2015-11-24 08:26:10	1317.3452525252526
2015-11-24 08:27:50	1319.5270707070706
2015-11-24 08:29:30	1309.8402020202022
2015-11-24 08:31:10	1302.092323232323
2015-11-24 08:32:50	1318.077474747475
2015-11-24 08:34:30	1319.4357575757574
2015-11-24 08:36:10	1299.1169696969696
2015-11-24 08:37:50	1318.349393939394
2015-11-24 08:39:30	1321.7984848484848
2015-11-24 08:41:10	1316.7881818181818
2015-11-24 08:42:50	1300.5642424242424
2015-11-24 08:44:30	1319.2984848484848
2015-11-24 08:46:10	1322.2268686868686
2015-11-24 08:47:50	1307.4771717171718
2015-11-24 08:49:30	1300.6561616161616
2015-11-24 08:51:10	1314.0563636363636
2015-11-24 08:52:50	1316.2064646464646
2015-11-24 08:54:30	1287.4075757575758
2015-11-24 08:56:10	1309.8231313131314
2015-11-24 08:57:50	1316.5361616161617
2015-11-24 08:59:30	1317.8037373737375
2015-11-24 09:01:10	1318.098888888889
2015-11-24 09:02:50	1317.3943434343435
2015-11-24 09:04:30	1291.6801010101008
2015-11-24 09:06:10	1310.221717171717
2015-11-24 09:07:50	1315.3075757575757
2015-11-24 09:09:30	1303.7232323232322
2015-11-24 09:11:10	1298.669191919192
2015-11-24 09:12:50	1315.870808080808
2015-11-24 09:14:30	1318.429494949495
2015-11-24 09:16:10	1302.8581818181817
2015-11-24 09:17:50	1306.0572727272727
2015-11-24 09:19:30	1316.7790909090909
2015-11-24 09:21:10	1316.969595959596
2015-11-24 09:22:50	1289.461414141414
2015-11-24 09:24:30	1315.1282828282829
2015-11-24 09:26:10	1319.9459595959595
2015-11-24 09:27:50	1299.2135353535352
2015-11-24 09:29:30	1293.3046464646466
2015-11-24 09:31:10	1302.2003030303028
2015-11-24 09:32:50	1299.6200000000001
2015-11-24 09:35:06	1276.0483838383839
2015-11-24 09:36:46	1298.4251515151516
2015-11-24 09:38:26	1301.998585858586
2015-11-24 09:40:06	1275.7883838383839
2015-11-24 09:41:46	1291.6243434343435
2015-11-24 09:43:26	1297.5945454545454
2015-11-24 09:45:06	1299.6686868686868
2015-11-24 09:46:46	1298.9688888888888
2015-11-24 09:48:26	1273.84202020202
2015-11-24 09:50:06	1284.0129292929294
2015-11-24 09:51:46	1285.9231313131315
2015-11-24 09:53:26	1287.3229292929293
2015-11-24 09:55:06	1265.9208080808082
2015-11-24 09:56:46	1279.3314141414141
2015-11-24 09:58:26	1285.1629292929292
2015-11-24 10:00:06	1286.9933333333333
2015-11-24 10:01:46	1270.4682828282828
2015-11-24 10:03:26	1275.819696969697
2015-11-24 10:05:06	1286.2730303030303
2015-11-24 10:06:46	1288.3979797979798
2015-11-24 10:08:26	1289.2288888888888
2015-11-24 10:10:06	1289.498383838384
2015-11-24 10:11:46	1267.5287878787879
2015-11-24 10:13:26	1281.6668686868688
2015-11-24 10:15:06	1286.3750505050505
2015-11-24 10:16:46	1288.430808080808
2015-11-24 10:18:26	1286.3464646464647
2015-11-24 10:20:06	1285.0754545454547
2015-11-24 10:21:46	1264.2053535353537
2015-11-24 10:23:26	1282.4372727272728
2015-11-24 10:25:06	1285.388686868687
2015-11-24 10:26:46	1283.0997979797983
2015-11-24 10:28:26	1262.6353535353535
2015-11-24 10:30:06	1280.6658585858586
2015-11-24 10:31:46	1285.7341414141415
2015-11-24 10:33:26	1286.8445454545454
2015-11-24 10:35:06	1286.7255555555557
2015-11-24 10:36:46	1268.9423232323234
2015-11-24 10:38:26	1275.6720202020201
2015-11-24 10:40:06	1284.757171717172
2015-11-24 10:41:46	1288.0174747474748
2015-11-24 10:43:26	1280.3979797979798
2015-11-24 10:45:06	1274.0136363636366
2015-11-24 10:46:46	1290.0121212121212
2015-11-24 10:48:26	1293.9630303030303
2015-11-24 10:50:06	1291.7483838383837
2015-11-24 10:51:46	1274.0080808080806
2015-11-24 10:53:26	1289.162222222222
2015-11-24 10:55:06	1298.1328282828283
2015-11-24 10:56:46	1298.9753535353534
2015-11-24 10:58:26	1279.8335353535354
2015-11-24 11:00:06	1300.1066666666666
2015-11-24 11:01:46	1303.6572727272726
2015-11-24 11:03:26	1304.559191919192
2015-11-24 11:05:06	1292.4307070707073
2015-11-24 11:06:46	1273.0129292929291
2015-11-24 11:08:26	1297.350505050505
2015-11-24 11:10:06	1303.9798989898989
2015-11-24 11:11:46	1304.5767676767675
2015-11-24 11:13:26	1289.6150505050502
2015-11-24 11:15:06	1293.2813131313133
2015-11-24 11:16:46	1304.4246464646465
2015-11-24 11:18:26	1305.9332323232322
2015-11-24 11:20:06	1305.5109090909093
2015-11-24 11:21:46	1263.9121212121213
2015-11-24 11:23:26	1285.0629292929293
2015-11-24 11:25:06	1293.1576767676768
2015-11-24 11:26:46	1294.3311111111113
2015-11-24 11:28:26	1274.6563636363635
2015-11-24 11:30:06	1280.390707070707
2015-11-24 11:31:46	1288.7573737373737
2015-11-24 11:33:26	1290.2530303030303
2015-11-24 11:35:06	1289.4402020202022
2015-11-24 11:36:46	1262.590505050505
