time	Consigne en cours FIC0501
2015-11-24 07:34:30	2418.1030303030298
2015-11-24 07:36:10	2651.5689898989895
2015-11-24 07:37:50	2446.1238383838386
2015-11-24 07:39:30	2336.417070707071
2015-11-24 07:41:10	2542.0958585858584
2015-11-24 07:42:50	2614.78696969697
2015-11-24 07:44:30	2546.6134343434346
2015-11-24 07:46:10	2486.461515151515
2015-11-24 07:47:50	2871.808585858586
2015-11-24 07:49:30	2587.5401010101014
2015-11-24 07:51:10	2406.1662626262623
2015-11-24 07:52:50	2432.687272727273
2015-11-24 07:54:30	2704.1723232323234
2015-11-24 07:56:10	2452.9505050505054
2015-11-24 07:57:50	2304.8211111111113
2015-11-24 07:59:30	2589.4042424242425
2015-11-24 08:01:10	2614.36202020202
2015-11-24 08:02:50	2542.9642424242425
2015-11-24 08:04:30	2371.1952525252523
2015-11-24 08:06:10	2394.658181818181
2015-11-24 08:07:50	2715.301515151515
2015-11-24 08:09:30	2541.213232323232
2015-11-24 08:11:10	2476.4113131313134
2015-11-24 08:12:50	2402.0042424242424
2015-11-24 08:14:30	2648.6349494949495
2015-11-24 08:16:10	2760.9481818181825
2015-11-24 08:17:50	2707.52696969697
2015-11-24 08:19:30	2701.9709090909096
2015-11-24 08:21:10	2755.96292929293
2015-11-24 08:22:50	3040.7274747474753
2015-11-24 08:24:30	2913.5813131313134
2015-11-24 08:26:10	2851.3911111111115
2015-11-24 08:27:50	2746.1241414141414
2015-11-24 08:29:30	2834.397272727273
2015-11-24 08:31:10	3016.72
2015-11-24 08:32:50	2855.3359595959596
2015-11-24 08:34:30	2839.4634343434336
2015-11-24 08:36:10	3071.468181818181
2015-11-24 08:37:50	2801.331212121212
2015-11-24 08:39:30	2680.1885858585856
2015-11-24 08:41:10	2652.495151515151
2015-11-24 08:42:50	2873.3609090909094
2015-11-24 08:44:30	2657.167373737374
2015-11-24 08:46:10	2557.262929292929
2015-11-24 08:47:50	2618.1316161616164
2015-11-24 08:49:30	2771.758282828283
2015-11-24 08:51:10	2596.2967676767676
2015-11-24 08:52:50	2503.3102020202023
2015-11-24 08:54:30	2829.5281818181816
2015-11-24 08:56:10	2669.66797979798
2015-11-24 08:57:50	2534.5040404040406
2015-11-24 08:59:30	2397.988484848485
2015-11-24 09:01:10	2283.4660606060606
2015-11-24 09:02:50	2200.8879797979794
2015-11-24 09:04:30	2554.4319191919194
2015-11-24 09:06:10	2376.280707070707
2015-11-24 09:07:50	2293.902929292929
2015-11-24 09:09:30	2414.491111111111
2015-11-24 09:11:10	2624.1331313131313
2015-11-24 09:12:50	2410.158787878788
2015-11-24 09:14:30	2339.6814141414143
2015-11-24 09:16:10	2533.476363636363
2015-11-24 09:17:50	2569.412222222222
2015-11-24 09:19:30	2408.241212121212
2015-11-24 09:21:10	2360.079898989899
2015-11-24 09:22:50	2708.629797979798
2015-11-24 09:24:30	2527.4749494949497
2015-11-24 09:26:10	2412.658585858586
2015-11-24 09:27:50	2357.101414141414
2015-11-24 09:29:30	2260.5510101010104
2015-11-24 09:31:10	2126.2890909090906
2015-11-24 09:32:50	2159.076565656566
2015-11-24 09:35:06	2491.7475757575758
2015-11-24 09:36:46	2294.3835353535355
2015-11-24 09:38:26	2257.451111111111
2015-11-24 09:40:06	2621.237777777778
2015-11-24 09:41:46	2519.6233333333334
2015-11-24 09:43:26	2439.748484848485
2015-11-24 09:45:06	2350.595858585858
2015-11-24 09:46:46	2006.7617171717175
2015-11-24 09:48:26	2168.639090909091
2015-11-24 09:50:06	2049.2968686868685
2015-11-24 09:51:46	1983.662121212121
2015-11-24 09:53:26	1948.931212121212
2015-11-24 09:55:06	2325.4504040404045
2015-11-24 09:56:46	2239.835757575757
2015-11-24 09:58:26	2168.519898989899
2015-11-24 10:00:06	2108.344242424242
2015-11-24 10:01:46	2334.1867676767674
2015-11-24 10:03:26	2403.732323232323
2015-11-24 10:05:06	2270.646868686869
2015-11-24 10:06:46	2221.0070707070704
2015-11-24 10:08:26	2174.8461616161617
2015-11-24 10:10:06	2109.0712121212123
2015-11-24 10:11:46	2435.6654545454544
2015-11-24 10:13:26	2345.16101010101
2015-11-24 10:15:06	2233.828383838384
2015-11-24 10:16:46	2144.2995959595955
2015-11-24 10:18:26	2112.771111111111
2015-11-24 10:20:06	2087.4113131313134
2015-11-24 10:21:46	2399.317575757576
2015-11-24 10:23:26	2247.1361616161616
2015-11-24 10:25:06	2163.7026262626264
2015-11-24 10:26:46	2139.8435353535356
2015-11-24 10:28:26	2466.846868686868
2015-11-24 10:30:06	2344.34202020202
2015-11-24 10:31:46	2250.239696969697
2015-11-24 10:33:26	2171.5695959595964
2015-11-24 10:35:06	2107.327272727273
2015-11-24 10:36:46	2383.310303030303
2015-11-24 10:38:26	2421.8031313131314
2015-11-24 10:40:06	2316.7123232323233
2015-11-24 10:41:46	2231.7032323232324
2015-11-24 10:43:26	2340.267373737374
2015-11-24 10:45:06	2566.4601010101005
2015-11-24 10:46:46	2436.6544444444444
2015-11-24 10:48:26	2348.2570707070704
2015-11-24 10:50:06	2273.333535353535
2015-11-24 10:51:46	2563.4581818181823
2015-11-24 10:53:26	2653.3369696969703
