time	Consigne en cours PIC1601
2015-11-24 09:45:06	1.0
2015-11-24 09:46:46	0.9864824747474746
2015-11-24 09:48:26	0.6942348686868686
2015-11-24 09:50:06	1.0
2015-11-24 09:51:46	1.0
2015-11-24 09:53:26	0.9788503636363636
2015-11-24 09:55:06	0.6715787575757577
2015-11-24 09:56:46	1.0
2015-11-24 09:58:26	1.0
2015-11-24 10:00:06	1.0
2015-11-24 10:01:46	0.7151285959595961
2015-11-24 10:03:26	0.9947667777777778
2015-11-24 10:05:06	1.0
2015-11-24 10:06:46	1.0
2015-11-24 10:08:26	1.0
2015-11-24 10:10:06	0.9804076565656565
2015-11-24 10:11:46	0.5563568585858586
2015-11-24 10:13:26	0.9993976262626263
2015-11-24 10:15:06	1.0
2015-11-24 10:16:46	1.0
2015-11-24 10:18:26	1.0
2015-11-24 10:20:06	0.870802595959596
2015-11-24 10:21:46	0.7849026565656566
2015-11-24 10:23:26	1.0
2015-11-24 10:25:06	1.0
2015-11-24 10:26:46	0.9258362727272726
2015-11-24 10:28:26	0.7285286363636364
2015-11-24 10:30:06	1.0
2015-11-24 10:31:46	1.0
2015-11-24 10:33:26	1.0
2015-11-24 10:35:06	1.0
2015-11-24 10:36:46	0.6187502121212122
2015-11-24 10:38:26	0.9875610505050504
2015-11-24 10:40:06	1.0
2015-11-24 10:41:46	1.0
2015-11-24 10:43:26	0.7809320303030303
2015-11-24 10:45:06	0.9573906464646466
2015-11-24 10:46:46	1.0
2015-11-24 10:48:26	1.0
2015-11-24 10:50:06	1.0
2015-11-24 10:51:46	0.6481453737373738
2015-11-24 10:53:26	0.998115303030303
2015-11-24 10:55:06	1.0
2015-11-24 10:56:46	0.8970486060606059
2015-11-24 10:58:26	0.8066700101010101
2015-11-24 11:00:06	1.0
2015-11-24 11:01:46	1.0
2015-11-24 11:03:26	1.0
2015-11-24 11:05:06	0.6707524747474747
2015-11-24 11:06:46	0.8172175555555555
2015-11-24 11:08:26	1.0
2015-11-24 11:10:06	1.0
2015-11-24 11:11:46	1.0
2015-11-24 11:13:26	0.7018858888888889
2015-11-24 11:15:06	0.9911012828282828
2015-11-24 11:16:46	1.0
2015-11-24 11:18:26	1.0
2015-11-24 11:20:06	1.0
2015-11-24 11:21:46	0.503813393939394
2015-11-24 11:23:26	0.98955998989899
2015-11-24 11:25:06	1.0
2015-11-24 11:26:46	1.0
2015-11-24 11:28:26	0.6647417171717174
2015-11-24 11:30:06	0.9977266868686869
2015-11-24 11:31:46	1.0
2015-11-24 11:33:26	1.0
2015-11-24 11:35:06	0.8770660404040406
2015-11-24 11:36:46	0.7084503636363636
2015-11-24 11:38:26	1.0
2015-11-24 11:40:06	1.0
2015-11-24 11:41:46	0.9874515959595961
2015-11-24 11:43:26	0.44744808080808085
2015-11-24 11:45:06	0.987342313131313
2015-11-24 11:46:46	1.0
2015-11-24 11:48:26	0.7284566161616162
2015-11-24 11:50:06	0.842082696969697
2015-11-24 11:51:46	1.0
2015-11-24 11:53:26	1.0
2015-11-24 11:55:06	1.0
2015-11-24 11:56:46	0.5186224646464647
2015-11-24 11:58:26	0.9938437676767677
2015-11-24 12:00:06	1.0
2015-11-24 12:01:46	0.7596965757575757
2015-11-24 12:03:26	0.7717800707070707
2015-11-24 12:05:06	1.0
2015-11-24 12:06:46	1.0
2015-11-24 12:08:26	1.0
2015-11-24 12:10:06	0.6010024747474748
2015-11-24 12:11:46	0.9589274848484848
2015-11-24 12:13:26	1.0
2015-11-24 12:15:06	1.0
2015-11-24 12:16:46	0.5014875656565657
2015-11-24 12:18:26	0.8193754343434344
2015-11-24 12:20:06	0.7106151111111112
2015-11-24 12:21:46	1.0
2015-11-24 12:23:26	1.0
2015-11-24 12:25:06	0.812072919191919
2015-11-24 12:26:46	0.7537037272727273
2015-11-24 12:28:26	1.0
2015-11-24 12:30:06	1.0
2015-11-24 12:31:46	0.6485471414141415
2015-11-24 12:33:26	0.900916606060606
2015-11-24 12:35:06	1.0
2015-11-24 12:36:46	1.0
2015-11-24 12:38:26	0.7100547070707071
2015-11-24 12:40:06	0.822676
2015-11-24 12:41:46	1.0
2015-11-24 12:43:26	1.0
2015-11-24 12:45:06	0.5901276868686869
2015-11-24 12:46:46	0.9843975757575756
2015-11-24 12:48:26	1.0
2015-11-24 12:50:06	0.608650505050505
2015-11-24 12:51:46	0.9198531212121213
2015-11-24 12:53:26	1.0
2015-11-24 12:55:06	1.0
2015-11-24 12:56:46	0.5593071919191919
2015-11-24 12:58:26	0.9684526262626263
2015-11-24 13:00:06	1.0
2015-11-24 13:01:46	0.8537485656565655
2015-11-24 13:03:26	0.6327613131313132
2015-11-24 13:05:06	1.0
2015-11-24 13:06:46	1.0
2015-11-24 13:08:26	0.6034685656565656
2015-11-24 13:10:06	0.962952484848485
2015-11-24 13:11:46	1.0
2015-11-24 13:13:26	0.5539108484848485
2015-11-24 13:15:06	0.938586505050505
2015-11-24 13:16:46	1.0
2015-11-24 13:18:26	0.5300868383838384
2015-11-24 13:20:06	0.9058615454545456
2015-11-24 13:21:46	1.0
2015-11-24 13:23:26	1.0
2015-11-24 13:25:06	0.5924490202020203
2015-11-24 13:26:46	1.0
2015-11-24 13:28:26	1.0
2015-11-24 13:30:06	1.0
2015-11-24 13:31:46	0.6253635151515152
2015-11-24 13:33:26	0.9109698686868688
2015-11-24 13:35:06	1.0
2015-11-24 13:36:46	0.9468978585858586
2015-11-24 13:38:26	0.7898804848484849
2015-11-24 13:40:06	1.0
2015-11-24 13:41:46	1.0
2015-11-24 13:43:26	0.5298950404040405
2015-11-24 13:45:06	0.9954250909090909
2015-11-24 13:46:46	1.0
2015-11-24 13:48:26	0.8147354545454544
2015-11-24 13:50:06	0.5676907171717172
2015-11-24 13:51:46	1.0
2015-11-24 13:53:26	1.0
2015-11-24 13:55:06	0.5534167171717173
2015-11-24 13:56:46	0.9288129999999999
2015-11-24 13:58:26	1.0
2015-11-24 14:00:06	0.8762689292929294
2015-11-24 14:01:46	0.6124391313131313
2015-11-24 14:03:26	1.0
2015-11-24 14:05:06	1.0
2015-11-24 14:06:46	0.590560202020202
2015-11-24 14:08:26	0.9803597777777778
2015-11-24 14:10:06	1.0
2015-11-24 14:11:46	0.5883243838383839
2015-11-24 14:13:26	0.8987944040404041
2015-11-24 14:15:06	0.7308445656565656
2015-11-24 14:16:46	0.8449853838383838
2015-11-24 14:18:26	0.8006893131313131
2015-11-24 14:20:06	1.0
2015-11-24 14:21:46	1.0
2015-11-24 14:23:26	1.0
2015-11-24 14:25:06	1.0
2015-11-24 14:26:46	1.0
2015-11-24 14:28:26	1.0
2015-11-24 14:30:06	1.0
2015-11-24 14:31:46	1.0
2015-11-24 14:33:26	1.0
2015-11-24 14:35:06	1.0
2015-11-24 14:36:46	1.0
2015-11-24 14:38:26	1.0
2015-11-24 14:40:06	1.0
2015-11-24 14:41:46	1.0
2015-11-24 14:43:26	1.0
2015-11-24 14:45:06	1.0
2015-11-24 14:46:46	1.0
2015-11-24 14:48:26	1.0
2015-11-24 14:50:06	1.0
2015-11-24 14:51:46	1.0
2015-11-24 14:53:26	1.0
2015-11-24 14:55:06	1.0
2015-11-24 14:56:46	1.0
2015-11-24 14:58:26	1.0
2015-11-24 15:00:06	1.0
2015-11-24 15:01:46	1.0
2015-11-24 15:03:26	1.0
2015-11-24 15:05:06	1.0
2015-11-24 15:06:46	1.0
2015-11-24 15:08:26	1.0
2015-11-24 15:10:06	1.0
2015-11-24 15:11:46	1.0
2015-11-24 15:13:26	1.0
2015-11-24 15:15:06	1.0
2015-11-24 15:16:46	1.0
2015-11-24 15:18:26	1.0
2015-11-24 15:20:06	1.0
2015-11-24 15:21:46	1.0
2015-11-24 15:23:26	1.0
2015-11-24 15:25:06	1.0
2015-11-24 15:26:46	1.0
2015-11-24 15:28:26	1.0
2015-11-24 15:30:06	1.0
2015-11-24 15:31:46	1.0
2015-11-24 15:33:26	1.0
2015-11-24 15:35:06	1.0
2015-11-24 15:36:46	1.0
2015-11-24 15:38:26	1.0
2015-11-24 15:40:06	1.0
2015-11-24 15:41:46	1.0
2015-11-24 15:43:26	1.0
2015-11-24 15:45:06	1.0
2015-11-24 15:46:46	1.0
2015-11-24 15:48:26	0.6004839797979798
2015-11-24 15:50:06	0.9487757272727273
2015-11-24 15:51:46	1.0
2015-11-24 15:53:26	1.0
2015-11-24 15:55:06	1.0
2015-11-24 15:56:46	1.0
2015-11-24 15:58:26	1.0
2015-11-24 16:00:06	1.0
2015-11-24 16:01:46	1.0
2015-11-24 16:03:26	1.0
2015-11-24 16:05:06	1.0
2015-11-24 16:06:46	1.0
2015-11-24 16:08:26	1.0
2015-11-24 16:10:06	0.9208076262626264
2015-11-24 16:11:46	0.6297853838383839
2015-11-24 16:13:26	1.0
2015-11-24 16:15:06	1.0
2015-11-24 16:16:46	1.0
2015-11-24 16:18:26	1.0
2015-11-24 16:20:06	1.0
2015-11-24 16:21:46	1.0
2015-11-24 16:23:26	1.0
2015-11-24 16:25:06	1.0
2015-11-24 16:26:46	1.0
2015-11-24 16:28:26	1.0
2015-11-24 16:30:06	1.0
2015-11-24 16:31:46	1.0
2015-11-24 16:33:26	1.0
2015-11-24 16:35:06	1.0
2015-11-24 16:36:46	1.0
2015-11-24 16:38:26	1.0
2015-11-24 16:40:06	1.0
2015-11-24 16:41:46	1.0
2015-11-24 16:43:26	1.0
2015-11-24 16:45:06	1.0
2015-11-24 16:46:46	1.0
2015-11-24 16:48:26	1.0
2015-11-24 16:50:06	0.7155622626262628
2015-11-24 16:51:46	0.8294093232323233
2015-11-24 16:53:26	1.0
2015-11-24 16:55:06	1.0
2015-11-24 16:56:46	1.0
2015-11-24 16:58:26	1.0
2015-11-24 17:00:06	1.0
2015-11-24 17:01:46	1.0
2015-11-24 17:03:26	1.0
2015-11-24 17:05:06	1.0254616161616161
2015-11-24 17:06:46	1.4644131313131312
2015-11-24 17:08:26	1.5
2015-11-24 17:10:06	1.4995999999999998
2015-11-24 17:11:46	1.5
2015-11-24 17:13:26	1.5
2015-11-24 17:15:06	1.5
2015-11-24 17:16:46	1.5
2015-11-24 17:18:26	1.5
2015-11-24 17:20:06	1.5
2015-11-24 17:21:46	1.5
2015-11-24 17:23:26	0.7965369898989898
2015-11-24 17:25:06	1.3094185858585858
2015-11-24 17:26:46	1.5
2015-11-24 17:28:26	1.5
2015-11-24 17:30:06	1.5
2015-11-24 17:31:46	1.5
2015-11-24 17:33:26	0.84127298989899
2015-11-24 17:35:06	1.0314040404040403
2015-11-24 17:36:46	1.3513959595959597
2015-11-24 17:38:26	1.0
2015-11-24 17:40:06	1.0
2015-11-24 17:41:46	0.9008178080808081
2015-11-24 17:43:26	0.6236001111111111
2015-11-24 17:45:06	1.0
2015-11-24 17:46:46	1.0
2015-11-24 17:48:26	1.0
2015-11-24 17:50:06	1.0
2015-11-24 17:51:46	0.6782527979797979
2015-11-24 17:53:26	0.9753065353535355
2015-11-24 17:55:06	1.0
2015-11-24 17:56:46	1.0
2015-11-24 17:58:26	1.0
2015-11-24 18:00:06	1.0
2015-11-24 18:01:46	0.5910108585858586
2015-11-24 18:03:26	0.9663587878787879
2015-11-24 18:05:06	1.0
2015-11-24 18:06:46	1.0
2015-11-24 18:08:26	1.0
2015-11-24 18:10:06	0.6238785757575758
2015-11-24 18:11:46	0.7745786262626261
2015-11-24 18:13:26	1.0
2015-11-24 18:15:06	1.0
2015-11-24 18:16:46	1.0
2015-11-24 18:18:26	0.6855523636363637
2015-11-24 18:20:06	0.9433473232323234
2015-11-24 18:21:46	1.49864797979798
2015-11-24 18:23:26	1.5
2015-11-24 18:25:06	1.5
2015-11-24 18:26:46	1.5
2015-11-24 18:28:26	1.5
2015-11-24 18:30:06	1.5
2015-11-24 18:31:46	1.5
2015-11-24 18:33:26	1.5
2015-11-24 18:35:06	1.5
2015-11-24 18:36:46	1.5
2015-11-24 18:38:26	1.5
2015-11-24 18:40:06	1.5
2015-11-24 18:41:46	1.5
2015-11-24 18:43:26	1.5
2015-11-24 18:45:06	1.5
2015-11-24 18:46:46	1.5
2015-11-24 18:48:26	1.5
2015-11-24 18:50:06	1.5
2015-11-24 18:51:46	1.5
2015-11-24 18:53:26	1.5
2015-11-24 18:55:06	1.5
2015-11-24 18:56:46	1.5
2015-11-24 18:58:26	1.311470707070707
2015-11-24 19:00:06	1.0
2015-11-24 19:01:46	1.0
2015-11-24 19:03:26	0.7857306060606061
2015-11-24 19:05:06	0.9093951111111112
2015-11-24 19:06:46	1.0
2015-11-24 19:08:26	1.0
2015-11-24 19:10:06	1.0
2015-11-24 19:11:46	1.0
2015-11-24 19:13:26	0.9837159595959597
2015-11-24 19:15:06	0.6067185656565657
2015-11-24 19:16:46	0.9999602727272727
2015-11-24 19:18:26	1.0
2015-11-24 19:20:06	1.0
2015-11-24 19:21:46	1.0
2015-11-24 19:23:26	0.7723374242424242
2015-11-24 19:25:06	1.0
2015-11-24 19:26:46	1.0
2015-11-24 19:28:26	1.0
2015-11-24 19:30:06	0.873438111111111
2015-11-24 19:31:46	0.5456348282828283
2015-11-24 19:33:26	0.9999973232323233
2015-11-24 19:35:06	1.0
2015-11-24 19:36:46	1.0
2015-11-24 19:38:26	1.0
2015-11-24 19:40:06	1.0
2015-11-24 19:41:46	1.0
2015-11-24 19:43:26	1.0
2015-11-24 19:45:06	0.5977952828282829
2015-11-24 19:46:46	0.9493155454545453
2015-11-24 19:48:26	1.0
2015-11-24 19:50:06	1.0
2015-11-24 19:51:46	1.0
2015-11-24 19:53:26	1.0
2015-11-24 19:55:06	0.7562105151515152
2015-11-24 19:56:46	0.8221557777777778
2015-11-24 19:58:26	1.0
2015-11-24 20:00:06	1.0
2015-11-24 20:01:46	1.0
2015-11-24 20:03:26	1.0
2015-11-24 20:05:06	0.5697008181818182
2015-11-24 20:06:46	0.9458801212121213
2015-11-24 20:08:26	1.0
2015-11-24 20:10:06	1.0
2015-11-24 20:11:46	1.0
2015-11-24 20:13:26	1.0
2015-11-24 20:15:06	1.0
2015-11-24 20:16:46	1.0
2015-11-24 20:18:26	1.0
2015-11-24 20:20:06	1.0
2015-11-24 20:21:46	1.0
2015-11-24 20:23:26	1.0
2015-11-24 20:25:06	1.0
2015-11-24 20:26:46	1.0
2015-11-24 20:28:26	1.0
2015-11-24 20:30:06	1.0
2015-11-24 20:31:46	1.0
2015-11-24 20:33:26	1.0
2015-11-24 20:35:06	1.0
2015-11-24 20:36:46	1.0
2015-11-24 20:38:26	1.0
2015-11-24 20:40:06	1.0
2015-11-24 20:41:46	1.0
2015-11-24 20:43:26	1.0
2015-11-24 20:45:06	1.0
2015-11-24 20:46:46	1.0
2015-11-24 20:48:26	1.000240404040404
2015-11-24 20:50:06	1.3893919191919193
2015-11-24 20:51:46	1.5
2015-11-24 20:53:26	1.5
2015-11-24 20:55:06	1.5
2015-11-24 20:56:46	1.5
2015-11-24 20:58:26	1.5
2015-11-24 21:00:06	1.5
2015-11-24 21:01:46	1.5
2015-11-24 21:03:26	1.5
2015-11-24 21:05:06	1.5
2015-11-24 21:06:46	1.5
2015-11-24 21:08:26	1.5
2015-11-24 21:10:06	1.5
2015-11-24 21:11:46	1.5
2015-11-24 21:13:26	1.401438383838384
2015-11-24 21:15:06	0.9299058282828283
2015-11-24 21:16:46	0.6191317171717171
2015-11-24 21:18:26	1.0
2015-11-24 21:20:06	1.0
2015-11-24 21:21:46	1.0
2015-11-24 21:23:26	0.6650457676767677
2015-11-24 21:25:06	0.9999994141414141
2015-11-24 21:26:46	1.0
2015-11-24 21:28:26	1.0
2015-11-24 21:30:06	1.0
2015-11-24 21:31:46	0.9412518686868685
2015-11-24 21:33:26	0.6910952525252525
2015-11-24 21:35:06	1.0
2015-11-24 21:36:46	1.0
2015-11-24 21:38:26	0.6686391515151516
2015-11-24 21:40:06	0.8935520404040405
2015-11-24 21:41:46	1.0
2015-11-24 21:43:26	1.0
2015-11-24 21:45:06	1.0
2015-11-24 21:46:46	0.6053155151515152
2015-11-24 21:48:26	0.9550762929292929
2015-11-24 21:50:06	1.0
2015-11-24 21:51:46	1.0
2015-11-24 21:53:26	1.0
2015-11-24 21:55:06	0.7287978787878788
2015-11-24 21:56:46	0.80925
2015-11-24 21:58:26	1.0
2015-11-24 22:00:06	1.0
2015-11-24 22:01:46	1.0
2015-11-24 22:03:26	1.0
2015-11-24 22:05:06	1.0
2015-11-24 22:06:46	1.0
2015-11-24 22:08:26	1.0
2015-11-24 22:10:06	1.0
2015-11-24 22:11:46	1.0
2015-11-24 22:13:26	1.0
2015-11-24 22:15:06	1.0
2015-11-24 22:16:46	1.0
2015-11-24 22:18:26	1.0
2015-11-24 22:20:06	1.0
2015-11-24 22:21:46	1.0
2015-11-24 22:23:26	1.0
2015-11-24 22:25:06	1.0
2015-11-24 22:26:46	1.0
2015-11-24 22:28:26	1.0
2015-11-24 22:30:06	1.0
2015-11-24 22:31:46	1.0
2015-11-24 22:33:26	1.0
2015-11-24 22:35:06	1.0
2015-11-24 22:36:46	1.247840404040404
2015-11-24 22:38:26	1.5
2015-11-24 22:40:06	1.5
2015-11-24 22:41:46	1.5
2015-11-24 22:43:26	1.5
2015-11-24 22:45:06	1.5
2015-11-24 22:46:46	1.5
2015-11-24 22:48:26	1.5
2015-11-24 22:50:06	1.5
2015-11-24 22:51:46	1.5
2015-11-24 22:53:26	1.5
2015-11-24 22:55:06	0.8429020707070707
2015-11-24 22:56:46	0.9268474444444443
2015-11-24 22:58:26	1.0
2015-11-24 23:00:06	1.0
2015-11-24 23:01:46	1.0
2015-11-24 23:03:26	1.0
2015-11-24 23:05:06	1.0
2015-11-24 23:06:46	1.0
2015-11-24 23:08:26	1.0
2015-11-24 23:10:06	1.0
2015-11-24 23:11:46	1.0
2015-11-24 23:13:26	1.0
2015-11-24 23:15:06	1.0
2015-11-24 23:16:46	1.0
2015-11-24 23:18:26	1.0
2015-11-24 23:20:06	1.0
2015-11-24 23:21:46	0.8577877575757578
2015-11-24 23:23:26	0.751268101010101
2015-11-24 23:25:06	1.0
2015-11-24 23:26:46	1.0
2015-11-24 23:28:26	1.0
2015-11-24 23:30:06	0.7847224343434342
2015-11-24 23:31:46	0.8264176868686868
2015-11-24 23:33:26	1.0
2015-11-24 23:35:06	1.0
2015-11-24 23:36:46	1.0
2015-11-24 23:38:26	0.7061510606060605
2015-11-24 23:40:06	0.7092228686868687
2015-11-24 23:41:46	1.0
2015-11-24 23:43:26	1.0
2015-11-24 23:45:06	1.0
2015-11-24 23:46:46	0.7530049999999999
2015-11-24 23:48:26	0.7857276868686869
2015-11-24 23:50:06	1.0
2015-11-24 23:51:46	1.0
2015-11-24 23:53:26	1.0
2015-11-24 23:55:06	0.6883614949494951
2015-11-24 23:56:46	0.822338494949495
2015-11-24 23:58:26	1.0
2015-11-25 00:00:06	1.0
2015-11-25 00:01:46	1.0
2015-11-25 00:03:26	0.8613104646464645
2015-11-25 00:05:06	0.7532399494949495
2015-11-25 00:06:46	1.0
2015-11-25 00:08:26	1.0
2015-11-25 00:10:06	1.0
2015-11-25 00:11:46	1.0
2015-11-25 00:13:26	0.6416517070707071
2015-11-25 00:15:06	0.9941069696969695
2015-11-25 00:16:46	1.0
2015-11-25 00:18:26	1.0
2015-11-25 00:20:06	1.0
2015-11-25 00:21:46	1.0
2015-11-25 00:23:26	1.0
2015-11-25 00:25:06	1.0
2015-11-25 00:26:46	1.0
2015-11-25 00:28:26	1.0
2015-11-25 00:30:06	1.0
2015-11-25 00:31:46	1.0
2015-11-25 00:33:26	1.0
2015-11-25 00:35:06	1.0
2015-11-25 00:36:46	1.0
2015-11-25 00:38:26	1.0
2015-11-25 00:40:06	1.0
2015-11-25 00:41:46	1.0
2015-11-25 00:43:26	1.0
2015-11-25 00:45:06	1.0
2015-11-25 00:46:46	1.0
2015-11-25 00:48:26	1.0
2015-11-25 00:50:06	1.0
2015-11-25 00:51:46	1.0
2015-11-25 00:53:26	1.0
2015-11-25 00:55:06	1.231938383838384
2015-11-25 00:56:46	1.5
2015-11-25 00:58:26	1.5
2015-11-25 01:00:06	1.5
2015-11-25 01:01:46	1.5
2015-11-25 01:03:26	1.5
2015-11-25 01:05:06	1.5
2015-11-25 01:06:46	1.5
2015-11-25 01:08:26	1.5
2015-11-25 01:10:06	1.5
2015-11-25 01:11:46	1.5
2015-11-25 01:13:26	1.5
2015-11-25 01:15:06	1.5
2015-11-25 01:16:46	1.5
2015-11-25 01:18:26	1.5
2015-11-25 01:20:06	1.5
2015-11-25 01:21:46	1.5
2015-11-25 01:23:26	1.5
2015-11-25 01:25:06	1.2682313131313132
2015-11-25 01:26:46	1.0
2015-11-25 01:28:26	1.0
2015-11-25 01:30:06	1.1862474747474747
2015-11-25 01:31:46	1.5
2015-11-25 01:33:26	1.5
2015-11-25 01:35:06	1.5
2015-11-25 01:36:46	1.5
2015-11-25 01:38:26	1.5
2015-11-25 01:40:06	1.5
2015-11-25 01:41:46	1.5
2015-11-25 01:43:26	1.5
2015-11-25 01:45:06	1.5
2015-11-25 01:46:46	1.5
2015-11-25 01:48:26	1.5
2015-11-25 01:50:06	1.5
2015-11-25 01:51:46	1.5
2015-11-25 01:53:26	1.5
2015-11-25 01:55:06	1.5
2015-11-25 01:56:46	1.5
2015-11-25 01:58:26	1.5
2015-11-25 02:00:06	1.5
2015-11-25 02:01:46	1.5
2015-11-25 02:03:26	1.5
2015-11-25 02:05:06	1.5
2015-11-25 02:06:46	1.5
2015-11-25 02:08:26	1.5
2015-11-25 02:10:06	1.5
2015-11-25 02:11:46	1.5
2015-11-25 02:13:26	1.5
2015-11-25 02:15:06	1.5
2015-11-25 02:16:46	1.5
2015-11-25 02:18:26	1.5
2015-11-25 02:20:06	1.5
2015-11-25 02:21:46	1.5
2015-11-25 02:23:26	1.5
2015-11-25 02:25:06	1.5
2015-11-25 02:26:46	1.5
2015-11-25 02:28:26	1.5
2015-11-25 02:30:06	1.5
2015-11-25 02:31:46	1.5
2015-11-25 02:33:26	1.5
2015-11-25 02:35:06	1.5
2015-11-25 02:36:46	1.5
2015-11-25 02:38:26	1.5
2015-11-25 02:40:06	1.5
2015-11-25 02:41:46	1.5
2015-11-25 02:43:26	1.5
2015-11-25 02:45:06	1.5
2015-11-25 02:46:46	1.5
2015-11-25 02:48:26	1.5
2015-11-25 02:50:06	1.5
2015-11-25 02:51:46	1.5
2015-11-25 02:53:26	1.5
2015-11-25 02:55:06	1.5
2015-11-25 02:56:46	1.5
2015-11-25 02:58:26	1.5
2015-11-25 03:00:06	1.3142676767676769
2015-11-25 03:01:46	1.0
2015-11-25 03:03:26	1.0
2015-11-25 03:05:06	1.0
2015-11-25 03:06:46	1.0
2015-11-25 03:08:26	1.0
2015-11-25 03:10:06	1.3422575757575756
2015-11-25 03:11:46	1.5
2015-11-25 03:13:26	1.5
2015-11-25 03:15:06	1.5
2015-11-25 03:16:46	1.5
2015-11-25 03:18:26	1.5
2015-11-25 03:20:06	1.5
2015-11-25 03:21:46	1.5
2015-11-25 03:23:26	1.5
2015-11-25 03:25:06	1.5
2015-11-25 03:26:46	1.5
2015-11-25 03:28:26	1.5
2015-11-25 03:30:06	1.5
2015-11-25 03:31:46	1.5
2015-11-25 03:33:26	1.5
2015-11-25 03:35:06	1.5
2015-11-25 03:36:46	1.5
2015-11-25 03:38:26	1.5
2015-11-25 03:40:06	1.1578979797979798
2015-11-25 03:41:46	1.0
2015-11-25 03:43:26	1.2107696969696968
2015-11-25 03:45:06	1.5
2015-11-25 03:46:46	1.5
2015-11-25 03:48:26	1.5
2015-11-25 03:50:06	1.5
2015-11-25 03:51:46	1.5
2015-11-25 03:53:26	1.5
2015-11-25 03:55:06	1.5
2015-11-25 03:56:46	1.5
2015-11-25 03:58:26	1.5
2015-11-25 04:00:06	1.5
2015-11-25 04:01:46	1.5
2015-11-25 04:03:26	1.5
2015-11-25 04:05:06	1.5
2015-11-25 04:06:46	1.5
2015-11-25 04:08:26	1.5
2015-11-25 04:10:06	1.5
2015-11-25 04:11:46	1.5
2015-11-25 04:13:26	1.3644191919191921
2015-11-25 04:15:06	1.4980060606060608
2015-11-25 04:16:46	1.5
2015-11-25 04:18:26	1.5
2015-11-25 04:20:06	1.5
2015-11-25 04:21:46	1.5
2015-11-25 04:23:26	1.5
2015-11-25 04:25:06	1.5
2015-11-25 04:26:46	1.5
2015-11-25 04:28:26	1.5
2015-11-25 04:30:06	1.5
2015-11-25 04:31:46	1.5
2015-11-25 04:33:26	1.5
2015-11-25 04:35:06	1.5
2015-11-25 04:36:46	1.5
2015-11-25 04:38:26	1.4995959595959596
2015-11-25 04:40:06	1.5
2015-11-25 04:41:46	1.5
2015-11-25 04:43:26	1.5
