time	Sortie régulateur PIC1601
2015-11-24 10:21:46	33.5707808080808
2015-11-24 10:23:26	36.7322505050505
2015-11-24 10:25:06	37.95536161616162
2015-11-24 10:26:46	36.579928282828284
2015-11-24 10:28:26	36.485304040404046
2015-11-24 10:30:06	35.20582626262626
2015-11-24 10:31:46	37.14277070707071
2015-11-24 10:33:26	37.23434848484848
2015-11-24 10:35:06	36.7487292929293
2015-11-24 10:36:46	35.542109090909086
2015-11-24 10:38:26	35.46872929292929
2015-11-24 10:40:06	34.91599090909091
2015-11-24 10:41:46	32.97264343434343
2015-11-24 10:43:26	25.864834343434346
2015-11-24 10:45:06	27.834156565656563
2015-11-24 10:46:46	29.554853535353534
2015-11-24 10:48:26	36.00405656565657
2015-11-24 10:50:06	35.33539090909091
2015-11-24 10:51:46	33.35135050505051
2015-11-24 10:53:26	34.89771515151516
2015-11-24 10:55:06	35.539227272727274
2015-11-24 10:56:46	34.59780909090908
2015-11-24 10:58:26	30.462956565656555
2015-11-24 11:00:06	37.240109090909094
2015-11-24 11:01:46	35.88041818181818
2015-11-24 11:03:26	35.377338383838385
2015-11-24 11:05:06	37.65227474747474
2015-11-24 11:06:46	38.40587676767677
2015-11-24 11:08:26	35.81058080808081
2015-11-24 11:10:06	38.729055555555554
2015-11-24 11:11:46	28.512526262626263
2015-11-24 11:13:26	30.98308484848485
2015-11-24 11:15:06	31.41564747474747
2015-11-24 11:16:46	34.77014444444445
2015-11-24 11:18:26	38.69715252525253
2015-11-24 11:20:06	34.68217777777778
2015-11-24 11:21:46	37.8596898989899
2015-11-24 11:23:26	35.55403232323233
2015-11-24 11:25:06	28.00536868686869
2015-11-24 11:26:46	27.4681707070707
2015-11-24 11:28:26	28.528529292929292
2015-11-24 11:30:06	31.0498303030303
2015-11-24 11:31:46	36.397223232323235
2015-11-24 11:33:26	32.24218888888889
2015-11-24 11:35:06	33.722529292929295
2015-11-24 11:36:46	27.8630303030303
2015-11-24 11:38:26	29.72355555555556
2015-11-24 11:40:06	37.11868787878788
2015-11-24 11:41:46	30.70908787878787
2015-11-24 11:43:26	33.893385858585866
2015-11-24 11:45:06	29.966748484848488
2015-11-24 11:46:46	36.518408080808086
2015-11-24 11:48:26	37.877418181818186
2015-11-24 11:50:06	38.16623434343435
2015-11-24 11:51:46	37.76005151515152
2015-11-24 11:53:26	37.92231919191919
2015-11-24 11:55:06	37.968628282828284
2015-11-24 11:56:46	37.27279292929293
2015-11-24 11:58:26	36.365291919191925
2015-11-24 12:00:06	37.65371717171717
2015-11-24 12:01:46	38.64839494949496
2015-11-24 12:03:26	39.49325353535354
2015-11-24 12:05:06	38.56419191919193
2015-11-24 12:06:46	39.60211212121213
2015-11-24 12:08:26	38.92773232323233
2015-11-24 12:10:06	38.61421616161616
2015-11-24 12:11:46	37.43826262626263
2015-11-24 12:13:26	34.95354545454545
2015-11-24 12:15:06	36.85808484848485
2015-11-24 12:16:46	37.33703737373738
2015-11-24 12:18:26	37.822494949494946
2015-11-24 12:20:06	36.81972525252525
2015-11-24 12:21:46	36.32597777777778
2015-11-24 12:23:26	36.423876767676774
2015-11-24 12:25:06	36.443142424242424
2015-11-24 12:26:46	36.55347171717172
2015-11-24 12:28:26	34.44934646464646
2015-11-24 12:30:06	34.299401010101015
2015-11-24 12:31:46	34.4710696969697
2015-11-24 12:33:26	34.317501010101005
2015-11-24 12:35:06	33.89771717171717
2015-11-24 12:36:46	32.91524545454545
2015-11-24 12:38:26	32.85362424242425
2015-11-24 12:40:06	32.82490707070706
2015-11-24 12:41:46	28.96226262626263
2015-11-24 12:43:26	28.264359595959593
2015-11-24 12:45:06	28.154537373737373
2015-11-24 12:46:46	28.728848484848484
2015-11-24 12:48:26	28.13265050505051
2015-11-24 12:50:06	29.178910101010104
2015-11-24 12:51:46	29.218344444444448
2015-11-24 12:53:26	28.538560606060607
2015-11-24 12:55:06	27.701017171717165
2015-11-24 12:56:46	26.516670707070713
2015-11-24 12:58:26	27.001727272727273
2015-11-24 13:00:06	26.16261515151515
2015-11-24 13:01:46	26.708353535353545
2015-11-24 13:03:26	27.56878383838384
2015-11-24 13:05:06	27.19244444444444
2015-11-24 13:06:46	27.307694949494948
2015-11-24 13:08:26	27.09320404040404
2015-11-24 13:10:06	27.1124797979798
2015-11-24 13:11:46	27.355796969696964
2015-11-24 13:13:26	27.912336363636364
2015-11-24 13:15:06	28.165981818181816
2015-11-24 13:16:46	26.752605050505043
2015-11-24 13:18:26	27.048776767676763
2015-11-24 13:20:06	27.912703030303028
2015-11-24 13:21:46	27.46093838383839
2015-11-24 13:23:26	27.097636363636376
2015-11-24 13:25:06	27.143922222222223
2015-11-24 13:26:46	26.16077878787878
2015-11-24 13:28:26	26.89579999999999
2015-11-24 13:30:06	26.214111111111116
2015-11-24 13:31:46	26.01023535353535
2015-11-24 13:33:26	26.947337373737373
2015-11-24 13:35:06	26.29067878787879
2015-11-24 13:36:46	26.271446464646466
2015-11-24 13:38:26	27.263577777777776
2015-11-24 13:40:06	28.49501717171717
2015-11-24 13:41:46	27.833275757575755
2015-11-24 13:43:26	28.061447474747478
2015-11-24 13:45:06	27.360134343434346
2015-11-24 13:46:46	28.616401010101015
2015-11-24 13:48:26	29.86305959595959
2015-11-24 13:50:06	32.902125252525245
2015-11-24 13:51:46	32.653711111111114
2015-11-24 13:53:26	35.16442626262626
2015-11-24 13:55:06	36.62744848484848
2015-11-24 13:56:46	38.78959696969697
2015-11-24 13:58:26	39.29049393939394
2015-11-24 14:00:06	38.09321313131313
2015-11-24 14:01:46	38.08582626262626
2015-11-24 14:03:26	37.702942424242416
2015-11-24 14:05:06	38.39526363636364
2015-11-24 14:06:46	38.304787878787884
2015-11-24 14:08:26	39.30174848484849
2015-11-24 14:10:06	39.6544404040404
2015-11-24 14:11:46	39.29157878787879
2015-11-24 14:13:26	42.146035353535346
2015-11-24 14:15:06	43.135587878787874
2015-11-24 14:16:46	40.87673434343433
2015-11-24 14:18:26	43.08199696969697
2015-11-24 14:20:06	40.7434696969697
2015-11-24 14:21:46	36.03825353535354
2015-11-24 14:23:26	37.19693636363637
2015-11-24 14:25:06	41.12661111111111
2015-11-24 14:26:46	42.465959595959596
2015-11-24 14:28:26	42.319095959595955
2015-11-24 14:30:06	40.953473737373734
2015-11-24 14:31:46	35.85899696969697
2015-11-24 14:33:26	39.52541010101011
2015-11-24 14:35:06	38.63329090909092
2015-11-24 14:36:46	38.008183838383836
2015-11-24 14:38:26	35.97799494949494
2015-11-24 14:40:06	33.94011818181818
2015-11-24 14:41:46	33.50647373737374
2015-11-24 14:43:26	32.057
2015-11-24 14:45:06	33.2361606060606
2015-11-24 14:46:46	31.77798080808081
2015-11-24 14:48:26	32.89036565656565
2015-11-24 14:50:06	30.82277474747475
2015-11-24 14:51:46	31.0922292929293
2015-11-24 14:53:26	31.582923232323225
2015-11-24 14:55:06	37.72337070707071
2015-11-24 14:56:46	32.008709090909086
2015-11-24 14:58:26	32.05795656565656
2015-11-24 15:00:06	31.752071717171713
2015-11-24 15:01:46	27.144331313131318
2015-11-24 15:03:26	25.782333333333323
2015-11-24 15:05:06	30.13510909090909
2015-11-24 15:06:46	28.46881717171717
2015-11-24 15:08:26	30.53314646464646
2015-11-24 15:10:06	31.7673
2015-11-24 15:11:46	31.137638383838382
2015-11-24 15:13:26	32.15198181818182
2015-11-24 15:15:06	30.15015555555556
2015-11-24 15:16:46	30.52611717171717
2015-11-24 15:18:26	31.54837878787879
2015-11-24 15:20:06	34.734938383838376
2015-11-24 15:21:46	33.96107474747475
2015-11-24 15:23:26	26.959059595959587
2015-11-24 15:25:06	27.68096464646465
2015-11-24 15:26:46	30.853746464646463
2015-11-24 15:28:26	28.900668686868688
2015-11-24 15:30:06	28.373418181818185
2015-11-24 15:31:46	30.342893939393946
2015-11-24 15:33:26	30.62000404040404
2015-11-24 15:35:06	29.648167676767677
2015-11-24 15:36:46	28.377380808080815
2015-11-24 15:38:26	32.80239696969697
2015-11-24 15:40:06	31.98165555555555
2015-11-24 15:41:46	32.14539494949495
2015-11-24 15:43:26	31.711977777777783
2015-11-24 15:45:06	35.295351515151516
2015-11-24 15:46:46	41.14626767676767
2015-11-24 15:48:26	46.324407070707075
2015-11-24 15:50:06	43.14036565656567
2015-11-24 15:51:46	43.203037373737374
2015-11-24 15:53:26	40.90733030303031
2015-11-24 15:55:06	40.76979191919192
2015-11-24 15:56:46	40.98051616161616
2015-11-24 15:58:26	41.21658484848485
2015-11-24 16:00:06	40.61231212121212
2015-11-24 16:01:46	39.456931313131314
2015-11-24 16:03:26	39.46219494949495
2015-11-24 16:05:06	39.332395959595964
2015-11-24 16:06:46	38.550422222222224
2015-11-24 16:08:26	39.9718494949495
2015-11-24 16:10:06	41.02858686868688
2015-11-24 16:11:46	41.016053535353535
2015-11-24 16:13:26	41.56806060606061
2015-11-24 16:15:06	40.51596565656566
2015-11-24 16:16:46	42.77718888888887
2015-11-24 16:18:26	41.223828282828286
2015-11-24 16:20:06	42.71553838383838
2015-11-24 16:21:46	42.54061818181818
2015-11-24 16:23:26	39.85943838383837
2015-11-24 16:25:06	40.17383434343434
2015-11-24 16:26:46	40.15673232323232
2015-11-24 16:28:26	40.20407676767677
2015-11-24 16:30:06	40.39889696969697
2015-11-24 16:31:46	39.31257474747475
2015-11-24 16:33:26	38.536573737373736
2015-11-24 16:35:06	36.79795656565656
2015-11-24 16:36:46	35.714099999999995
2015-11-24 16:38:26	34.9750090909091
2015-11-24 16:40:06	34.7948
2015-11-24 16:41:46	33.66104444444444
2015-11-24 16:43:26	33.63330707070707
2015-11-24 16:45:06	33.38838383838384
2015-11-24 16:46:46	32.84245858585858
2015-11-24 16:48:26	32.660811111111116
2015-11-24 16:50:06	30.170949494949493
2015-11-24 16:51:46	31.007252525252532
2015-11-24 16:53:26	30.88954343434343
2015-11-24 16:55:06	29.767993939393943
2015-11-24 16:56:46	30.3174898989899
2015-11-24 16:58:26	31.88862525252525
2015-11-24 17:00:06	30.742107070707068
2015-11-24 17:01:46	30.996268686868692
2015-11-24 17:03:26	32.83177171717172
2015-11-24 17:05:06	31.755405050505047
2015-11-24 17:06:46	28.48985959595959
2015-11-24 17:08:26	24.356126262626265
2015-11-24 17:10:06	21.87617878787879
2015-11-24 17:11:46	23.694409090909087
2015-11-24 17:13:26	21.985312121212118
2015-11-24 17:15:06	20.242546464646463
2015-11-24 17:16:46	22.267604040404034
2015-11-24 17:18:26	17.54404444444444
2015-11-24 17:20:06	13.788370707070708
2015-11-24 17:21:46	11.252428181818184
2015-11-24 17:23:26	11.291821212121212
2015-11-24 17:25:06	17.142949494949494
2015-11-24 17:26:46	21.63644646464646
2015-11-24 17:28:26	22.107031313131312
2015-11-24 17:30:06	23.43026565656566
2015-11-24 17:31:46	25.58137373737374
2015-11-24 17:33:26	26.454859595959594
2015-11-24 17:35:06	28.59469090909091
2015-11-24 17:36:46	28.319489898989893
2015-11-24 17:38:26	32.74158484848485
2015-11-24 17:40:06	34.413563636363634
2015-11-24 17:41:46	36.9651191919192
2015-11-24 17:43:26	37.409342424242425
2015-11-24 17:45:06	36.28528383838384
2015-11-24 17:46:46	36.97379696969698
2015-11-24 17:48:26	39.19728787878788
2015-11-24 17:50:06	39.14922222222222
2015-11-24 17:51:46	38.03691717171717
2015-11-24 17:53:26	37.61478787878787
2015-11-24 17:55:06	35.85577373737374
2015-11-24 17:56:46	35.085136363636366
2015-11-24 17:58:26	34.44305858585859
2015-11-24 18:00:06	37.389420202020204
2015-11-24 18:01:46	37.7439
2015-11-24 18:03:26	37.146535353535356
2015-11-24 18:05:06	37.45278888888889
2015-11-24 18:06:46	39.91886262626262
2015-11-24 18:08:26	39.75996565656566
2015-11-24 18:10:06	40.05416565656565
2015-11-24 18:11:46	40.63963636363636
2015-11-24 18:13:26	38.094145454545455
2015-11-24 18:15:06	36.2033101010101
2015-11-24 18:16:46	38.06144949494949
2015-11-24 18:18:26	38.19625858585857
2015-11-24 18:20:06	35.06965454545454
2015-11-24 18:21:46	28.203950505050503
2015-11-24 18:23:26	23.897642424242424
2015-11-24 18:25:06	22.19090303030303
2015-11-24 18:26:46	20.669036363636362
2015-11-24 18:28:26	19.52456565656566
2015-11-24 18:30:06	18.15960808080808
2015-11-24 18:31:46	17.499426262626265
2015-11-24 18:33:26	18.13065656565656
2015-11-24 18:35:06	18.961906060606058
2015-11-24 18:36:46	20.407522222222227
2015-11-24 18:38:26	21.271572727272726
2015-11-24 18:40:06	22.543349494949496
2015-11-24 18:41:46	23.842868686868687
2015-11-24 18:43:26	24.441884848484847
2015-11-24 18:45:06	25.27238787878788
2015-11-24 18:46:46	25.639056565656563
2015-11-24 18:48:26	26.147454545454544
2015-11-24 18:50:06	26.427238383838386
2015-11-24 18:51:46	26.65919898989899
2015-11-24 18:53:26	27.331038383838383
2015-11-24 18:55:06	26.340640404040403
2015-11-24 18:56:46	25.707132323232322
2015-11-24 18:58:26	25.725845454545453
2015-11-24 19:00:06	26.22858181818182
2015-11-24 19:01:46	26.137552525252527
2015-11-24 19:03:26	26.736049494949494
2015-11-24 19:05:06	29.190330303030304
2015-11-24 19:06:46	27.864694949494947
2015-11-24 19:08:26	27.653038383838382
2015-11-24 19:10:06	27.63742727272727
2015-11-24 19:11:46	28.362347474747477
2015-11-24 19:13:26	28.421077777777775
2015-11-24 19:15:06	32.13613636363636
2015-11-24 19:16:46	33.92736262626263
2015-11-24 19:18:26	35.39708282828283
2015-11-24 19:20:06	38.50070404040404
2015-11-24 19:21:46	41.19970505050505
2015-11-24 19:23:26	42.10413636363636
2015-11-24 19:25:06	42.64801717171717
2015-11-24 19:26:46	42.07772323232323
2015-11-24 19:28:26	42.78418787878788
2015-11-24 19:30:06	43.799734343434345
2015-11-24 19:31:46	44.45815252525253
2015-11-24 19:33:26	41.762780808080805
2015-11-24 19:35:06	39.562689898989895
2015-11-24 19:36:46	38.21667676767677
2015-11-24 19:38:26	41.175235353535356
2015-11-24 19:40:06	42.83682929292929
2015-11-24 19:41:46	42.720941414141414
2015-11-24 19:43:26	41.266297979797976
2015-11-24 19:45:06	40.0671404040404
2015-11-24 19:46:46	39.557353535353535
2015-11-24 19:48:26	37.925708080808086
2015-11-24 19:50:06	36.97490303030303
2015-11-24 19:51:46	38.17535757575757
2015-11-24 19:53:26	37.68285959595959
2015-11-24 19:55:06	36.83889090909091
2015-11-24 19:56:46	37.76620505050505
2015-11-24 19:58:26	36.42489898989899
2015-11-24 20:00:06	35.553148484848485
2015-11-24 20:01:46	35.682304040404034
2015-11-24 20:03:26	38.46909696969697
2015-11-24 20:05:06	38.73872222222222
2015-11-24 20:06:46	38.94031515151516
2015-11-24 20:08:26	36.7971292929293
2015-11-24 20:10:06	36.36138282828283
2015-11-24 20:11:46	37.25903232323232
2015-11-24 20:13:26	36.45426565656566
2015-11-24 20:15:06	35.70840101010101
2015-11-24 20:16:46	34.547681818181815
2015-11-24 20:18:26	33.429339393939394
2015-11-24 20:20:06	32.63044141414142
2015-11-24 20:21:46	31.471474747474748
2015-11-24 20:23:26	31.086666666666666
2015-11-24 20:25:06	30.30467070707071
2015-11-24 20:26:46	29.81294545454545
2015-11-24 20:28:26	29.586551515151516
2015-11-24 20:30:06	28.297587878787876
2015-11-24 20:31:46	26.990985858585855
2015-11-24 20:33:26	26.04841515151515
2015-11-24 20:35:06	25.872423232323232
2015-11-24 20:36:46	26.04882222222222
2015-11-24 20:38:26	25.653488888888884
2015-11-24 20:40:06	25.937654545454546
2015-11-24 20:41:46	25.291371717171717
2015-11-24 20:43:26	25.528423232323227
2015-11-24 20:45:06	25.3185202020202
2015-11-24 20:46:46	25.366911111111115
2015-11-24 20:48:26	25.09343535353535
2015-11-24 20:50:06	23.40144444444444
2015-11-24 20:51:46	19.846373737373735
2015-11-24 20:53:26	18.01267676767677
2015-11-24 20:55:06	17.06241818181818
2015-11-24 20:56:46	16.08920505050505
2015-11-24 20:58:26	15.241049494949495
2015-11-24 21:00:06	14.660378787878784
2015-11-24 21:01:46	14.51921616161616
2015-11-24 21:03:26	15.221341414141412
2015-11-24 21:05:06	15.965441414141416
2015-11-24 21:06:46	17.14542828282828
2015-11-24 21:08:26	19.03667676767677
2015-11-24 21:10:06	20.139717171717173
2015-11-24 21:11:46	20.895322222222223
2015-11-24 21:13:26	21.788800000000002
2015-11-24 21:15:06	26.524074747474753
2015-11-24 21:16:46	28.377759595959596
2015-11-24 21:18:26	28.095606060606062
2015-11-24 21:20:06	27.870346464646467
2015-11-24 21:21:46	27.75443434343434
2015-11-24 21:23:26	28.76326565656565
2015-11-24 21:25:06	30.22736363636363
2015-11-24 21:26:46	30.810931313131313
2015-11-24 21:28:26	30.363191919191927
2015-11-24 21:30:06	28.968924242424237
2015-11-24 21:31:46	25.29852121212122
2015-11-24 21:33:26	27.323378787878784
2015-11-24 21:35:06	29.365528282828286
2015-11-24 21:36:46	30.943648484848488
2015-11-24 21:38:26	30.765755555555554
2015-11-24 21:40:06	32.00654040404041
2015-11-24 21:41:46	32.462596969696975
2015-11-24 21:43:26	32.26383232323232
2015-11-24 21:45:06	35.06827171717172
2015-11-24 21:46:46	35.40976161616162
2015-11-24 21:48:26	36.961172727272725
2015-11-24 21:50:06	38.50925252525253
2015-11-24 21:51:46	36.84505555555556
2015-11-24 21:53:26	36.429286868686866
2015-11-24 21:55:06	36.15484646464646
2015-11-24 21:56:46	36.78617474747474
2015-11-24 21:58:26	36.85175858585859
2015-11-24 22:00:06	37.55421515151515
2015-11-24 22:01:46	37.01139393939394
2015-11-24 22:03:26	36.592764646464644
2015-11-24 22:05:06	34.781135353535355
2015-11-24 22:06:46	33.91560505050504
2015-11-24 22:08:26	33.04756464646465
2015-11-24 22:10:06	32.362248484848486
2015-11-24 22:11:46	31.73502626262626
2015-11-24 22:13:26	31.18199797979798
2015-11-24 22:15:06	30.650739393939393
2015-11-24 22:16:46	30.127351515151513
2015-11-24 22:18:26	29.573663636363637
2015-11-24 22:20:06	29.439453535353536
2015-11-24 22:21:46	27.06900202020202
2015-11-24 22:23:26	25.32223232323232
2015-11-24 22:25:06	26.016227272727274
2015-11-24 22:26:46	26.228080808080808
2015-11-24 22:28:26	26.15201212121212
2015-11-24 22:30:06	25.96880505050505
2015-11-24 22:31:46	25.689785858585857
2015-11-24 22:33:26	25.731996969696972
2015-11-24 22:35:06	25.474725252525253
2015-11-24 22:36:46	24.605788888888885
2015-11-24 22:38:26	21.951916161616158
2015-11-24 22:40:06	20.32066464646465
2015-11-24 22:41:46	18.80128282828283
2015-11-24 22:43:26	18.196227272727274
2015-11-24 22:45:06	17.277556565656567
2015-11-24 22:46:46	17.25359494949495
2015-11-24 22:48:26	16.146107070707068
2015-11-24 22:50:06	16.612060606060606
2015-11-24 22:51:46	16.98886060606061
2015-11-24 22:53:26	18.42956767676768
2015-11-24 22:55:06	18.98409898989899
2015-11-24 22:56:46	27.51740303030303
2015-11-24 22:58:26	32.146743434343435
2015-11-24 23:00:06	31.386442424242418
2015-11-24 23:01:46	30.092421212121216
2015-11-24 23:03:26	29.45019898989899
2015-11-24 23:05:06	28.607521212121217
2015-11-24 23:06:46	28.42651818181818
2015-11-24 23:08:26	27.71433434343434
2015-11-24 23:10:06	27.22318888888889
2015-11-24 23:11:46	26.033319191919194
2015-11-24 23:13:26	26.0443404040404
2015-11-24 23:15:06	25.689779797979803
2015-11-24 23:16:46	25.671903030303028
2015-11-24 23:18:26	25.73021919191919
2015-11-24 23:20:06	25.736631313131312
2015-11-24 23:21:46	25.62778787878788
2015-11-24 23:23:26	27.11084141414141
2015-11-24 23:25:06	26.290979797979794
2015-11-24 23:26:46	27.843465656565655
2015-11-24 23:28:26	29.204701010101008
2015-11-24 23:30:06	29.53769898989899
2015-11-24 23:31:46	28.03993737373737
2015-11-24 23:33:26	28.021325252525255
2015-11-24 23:35:06	31.457327272727277
2015-11-24 23:36:46	32.67341515151515
2015-11-24 23:38:26	33.65422525252526
2015-11-24 23:40:06	34.99844747474748
2015-11-24 23:41:46	37.21902626262626
2015-11-24 23:43:26	38.182840404040405
2015-11-24 23:45:06	37.21869696969697
2015-11-24 23:46:46	35.53572121212121
2015-11-24 23:48:26	36.39405858585858
2015-11-24 23:50:06	39.1662393939394
2015-11-24 23:51:46	39.33105555555556
2015-11-24 23:53:26	39.029324242424245
2015-11-24 23:55:06	37.80117676767677
2015-11-24 23:56:46	38.8729393939394
2015-11-24 23:58:26	42.19153535353535
2015-11-25 00:00:06	42.72273333333334
2015-11-25 00:01:46	40.986571717171714
2015-11-25 00:03:26	39.87114343434342
2015-11-25 00:05:06	39.71992323232323
2015-11-25 00:06:46	43.60427676767676
2015-11-25 00:08:26	44.85711717171718
2015-11-25 00:10:06	43.248182828282815
2015-11-25 00:11:46	42.16819898989898
2015-11-25 00:13:26	41.58602828282827
2015-11-25 00:15:06	43.17741616161616
2015-11-25 00:16:46	45.81231010101009
2015-11-25 00:18:26	45.58141818181817
2015-11-25 00:20:06	44.16615151515152
2015-11-25 00:21:46	43.05346565656565
2015-11-25 00:23:26	41.5413696969697
2015-11-25 00:25:06	40.138852525252524
2015-11-25 00:26:46	38.90871515151515
2015-11-25 00:28:26	37.93676161616162
2015-11-25 00:30:06	37.09512929292929
2015-11-25 00:31:46	35.754483838383834
2015-11-25 00:33:26	35.03494242424242
2015-11-25 00:35:06	34.1425898989899
2015-11-25 00:36:46	33.360874747474746
2015-11-25 00:38:26	32.292566666666666
2015-11-25 00:40:06	31.728470707070706
2015-11-25 00:41:46	31.331059595959594
2015-11-25 00:43:26	31.10326161616162
2015-11-25 00:45:06	30.437970707070704
2015-11-25 00:46:46	30.081131313131316
2015-11-25 00:48:26	29.41478787878788
2015-11-25 00:50:06	29.12229494949495
2015-11-25 00:51:46	29.040316161616165
2015-11-25 00:53:26	28.433112121212115
2015-11-25 00:55:06	26.13087070707071
2015-11-25 00:56:46	21.92582828282828
2015-11-25 00:58:26	19.996285858585857
2015-11-25 01:00:06	18.18262626262627
2015-11-25 01:01:46	16.7971202020202
2015-11-25 01:03:26	16.784427272727275
2015-11-25 01:05:06	17.58115858585859
2015-11-25 01:06:46	17.662743434343437
2015-11-25 01:08:26	19.03457878787879
2015-11-25 01:10:06	19.902451515151515
2015-11-25 01:11:46	19.60370202020202
2015-11-25 01:13:26	18.35300202020202
2015-11-25 01:15:06	18.58677676767677
2015-11-25 01:16:46	20.60173737373737
2015-11-25 01:18:26	21.39649797979798
2015-11-25 01:20:06	22.78317272727273
2015-11-25 01:21:46	24.33953434343434
2015-11-25 01:23:26	25.89568484848485
2015-11-25 01:25:06	27.071053535353535
2015-11-25 01:26:46	27.807152525252516
2015-11-25 01:28:26	27.59586363636363
2015-11-25 01:30:06	26.510817171717175
2015-11-25 01:31:46	23.76959191919192
2015-11-25 01:33:26	21.178339393939396
2015-11-25 01:35:06	19.10207878787879
2015-11-25 01:36:46	17.829971717171716
2015-11-25 01:38:26	17.384741414141416
2015-11-25 01:40:06	18.121692929292934
2015-11-25 01:41:46	19.588486868686868
2015-11-25 01:43:26	21.08842626262626
2015-11-25 01:45:06	20.60469494949495
2015-11-25 01:46:46	21.033263636363635
2015-11-25 01:48:26	22.164816161616162
2015-11-25 01:50:06	23.334981818181816
2015-11-25 01:51:46	24.302922222222225
2015-11-25 01:53:26	25.75831919191919
2015-11-25 01:55:06	25.82189797979798
2015-11-25 01:56:46	25.381890909090902
2015-11-25 01:58:26	24.861761616161612
2015-11-25 02:00:06	24.526587878787883
2015-11-25 02:01:46	24.044003030303035
