time	Consigne en cours FIC0101
2015-11-24 07:34:30	15408.948484848484
2015-11-24 07:36:10	15315.312121212115
2015-11-24 07:37:50	15422.399999999994
2015-11-24 07:39:30	15422.399999999994
2015-11-24 07:41:10	15421.8
2015-11-24 07:42:50	15422.226262626256
2015-11-24 07:44:30	15387.613131313128
2015-11-24 07:46:10	14949.190909090908
2015-11-24 07:47:50	14400.210101010101
2015-11-24 07:49:30	15101.033333333336
2015-11-24 07:51:10	15022.015151515152
2015-11-24 07:52:50	14271.60202020202
2015-11-24 07:54:30	13629.726262626264
2015-11-24 07:56:10	13959.986868686869
2015-11-24 07:57:50	13978.706060606062
2015-11-24 07:59:30	13703.660606060608
2015-11-24 08:01:10	14199.163636363635
2015-11-24 08:02:50	15209.817171717168
2015-11-24 08:04:30	15420.527272727268
2015-11-24 08:06:10	15339.688888888886
2015-11-24 08:07:50	15280.478787878783
2015-11-24 08:09:30	15422.399999999994
2015-11-24 08:11:10	15422.399999999994
2015-11-24 08:12:50	15422.399999999994
2015-11-24 08:14:30	15422.399999999994
2015-11-24 08:16:10	15422.399999999994
2015-11-24 08:17:50	15422.399999999994
2015-11-24 08:19:30	15422.399999999994
2015-11-24 08:21:10	15422.399999999994
2015-11-24 08:22:50	15422.399999999994
2015-11-24 08:24:30	15422.399999999994
2015-11-24 08:26:10	15422.399999999994
2015-11-24 08:27:50	15422.399999999994
2015-11-24 08:29:30	15422.399999999994
2015-11-24 08:31:10	15422.399999999994
2015-11-24 08:32:50	15422.399999999994
2015-11-24 08:34:30	15422.399999999994
2015-11-24 08:36:10	15422.399999999994
2015-11-24 08:37:50	15422.399999999994
2015-11-24 08:39:30	15422.399999999994
2015-11-24 08:41:10	15422.399999999994
2015-11-24 08:42:50	15422.399999999994
2015-11-24 08:44:30	15422.399999999994
2015-11-24 08:46:10	15422.399999999994
2015-11-24 08:47:50	15422.399999999994
2015-11-24 08:49:30	15422.399999999994
2015-11-24 08:51:10	15422.399999999994
2015-11-24 08:52:50	15422.399999999994
2015-11-24 08:54:30	15406.23737373737
2015-11-24 08:56:10	15422.399999999994
2015-11-24 08:57:50	15422.399999999994
2015-11-24 08:59:30	15422.399999999994
2015-11-24 09:01:10	15422.125252525255
2015-11-24 09:02:50	15199.587878787883
2015-11-24 09:04:30	14690.273737373738
2015-11-24 09:06:10	13172.476767676764
2015-11-24 09:07:50	12819.439393939394
2015-11-24 09:09:30	12647.32828282828
2015-11-24 09:11:10	12108.271717171718
2015-11-24 09:12:50	11070.901010101012
2015-11-24 09:14:30	10277.332525252526
2015-11-24 09:16:10	9788.288383838384
2015-11-24 09:17:50	9564.868585858585
2015-11-24 09:19:30	9901.83282828283
2015-11-24 09:21:10	9814.501717171717
2015-11-24 09:22:50	9591.350606060605
2015-11-24 09:24:30	9834.819494949495
2015-11-24 09:26:10	9957.662020202019
2015-11-24 09:27:50	9302.568484848487
2015-11-24 09:29:30	9012.344747474748
2015-11-24 09:31:10	9635.358181818181
2015-11-24 09:32:50	10224.176767676769
2015-11-24 09:35:06	10675.327272727274
2015-11-24 09:36:46	11039.48888888889
2015-11-24 09:38:26	11069.067676767674
2015-11-24 09:40:06	10842.665656565656
2015-11-24 09:41:46	10951.085858585859
2015-11-24 09:43:26	11892.036363636365
2015-11-24 09:45:06	12191.688888888892
2015-11-24 09:46:46	11991.956565656568
2015-11-24 09:48:26	11874.877777777781
2015-11-24 09:50:06	12214.544444444446
2015-11-24 09:51:46	13226.6303030303
2015-11-24 09:53:26	13800.095959595961
2015-11-24 09:55:06	13854.40707070707
2015-11-24 09:56:46	12716.012121212123
2015-11-24 09:58:26	13351.18787878788
2015-11-24 10:00:06	13845.011111111107
2015-11-24 10:01:46	13880.493939393937
2015-11-24 10:03:26	13486.822222222223
2015-11-24 10:05:06	11983.464646464648
2015-11-24 10:06:46	9792.507474747475
2015-11-24 10:08:26	8141.987777777778
2015-11-24 10:10:06	5107.609898989899
2015-11-24 10:11:46	1354.6986161616162
2015-11-24 10:13:26	0.0
2015-11-24 10:15:06	0.0
2015-11-24 10:16:46	2012.1884646464646
2015-11-24 10:18:26	6387.051212121211
2015-11-24 10:20:06	6779.618989898988
2015-11-24 10:21:46	9179.435151515152
2015-11-24 10:23:26	12428.619191919192
2015-11-24 10:25:06	14001.304040404042
2015-11-24 10:26:46	14268.02525252525
2015-11-24 10:28:26	13957.825252525252
2015-11-24 10:30:06	13078.538383838382
2015-11-24 10:31:46	14087.09595959596
2015-11-24 10:33:26	14721.036363636362
2015-11-24 10:35:06	14547.241414141416
2015-11-24 10:36:46	13749.00707070707
2015-11-24 10:38:26	12721.193939393937
2015-11-24 10:40:06	12573.00303030303
2015-11-24 10:41:46	10195.679090909092
2015-11-24 10:43:26	4323.051919191919
2015-11-24 10:45:06	3542.567474747474
2015-11-24 10:46:46	4397.015353535354
2015-11-24 10:48:26	9967.15282828283
2015-11-24 10:50:06	11143.743535353535
2015-11-24 10:51:46	11649.851212121212
2015-11-24 10:53:26	11842.690707070706
2015-11-24 10:55:06	12150.359595959599
2015-11-24 10:56:46	11901.137373737378
2015-11-24 10:58:26	10374.055151515153
2015-11-24 11:00:06	13178.03101010101
2015-11-24 11:01:46	12871.581818181818
2015-11-24 11:03:26	12212.605050505052
2015-11-24 11:05:06	12662.54505050505
2015-11-24 11:06:46	11767.899494949495
2015-11-24 11:08:26	11129.292121212124
2015-11-24 11:10:06	13446.437373737373
2015-11-24 11:11:46	6380.716666666667
2015-11-24 11:13:26	10107.969191919192
2015-11-24 11:15:06	9191.097777777779
2015-11-24 11:16:46	10882.829494949496
2015-11-24 11:18:26	14256.416161616162
2015-11-24 11:20:06	12163.751515151514
2015-11-24 11:21:46	10850.465656565657
2015-11-24 11:23:26	10607.682424242423
2015-11-24 11:25:06	6562.1748484848495
2015-11-24 11:26:46	5407.140606060607
2015-11-24 11:28:26	7802.363131313134
2015-11-24 11:30:06	9277.555656565657
2015-11-24 11:31:46	12822.492929292932
2015-11-24 11:33:26	11351.924646464642
2015-11-24 11:35:06	11886.353939393939
2015-11-24 11:36:46	4188.432929292929
2015-11-24 11:38:26	5699.553838383838
2015-11-24 11:40:06	12122.06232323232
2015-11-24 11:41:46	8913.405151515153
2015-11-24 11:43:26	8025.5635353535345
2015-11-24 11:45:06	5982.032222222221
2015-11-24 11:46:46	11848.372121212118
2015-11-24 11:48:26	13794.88080808081
2015-11-24 11:50:06	13995.486868686872
2015-11-24 11:51:46	13637.029292929294
2015-11-24 11:53:26	13226.99898989899
2015-11-24 11:55:06	12788.118181818181
2015-11-24 11:56:46	12044.02424242424
2015-11-24 11:58:26	11150.466666666665
2015-11-24 12:00:06	11842.02222222222
2015-11-24 12:01:46	12547.60808080808
2015-11-24 12:03:26	12647.177777777777
2015-11-24 12:05:06	12566.061616161614
2015-11-24 12:06:46	12789.344444444443
2015-11-24 12:08:26	12606.29797979798
2015-11-24 12:10:06	12001.99595959596
2015-11-24 12:11:46	10956.841414141418
2015-11-24 12:13:26	10131.52494949495
2015-11-24 12:15:06	10915.761616161615
2015-11-24 12:16:46	11323.00202020202
2015-11-24 12:18:26	11228.662626262625
2015-11-24 12:20:06	10824.715151515149
2015-11-24 12:21:46	10303.527272727273
2015-11-24 12:23:26	10358.528282828283
2015-11-24 12:25:06	10179.081818181818
2015-11-24 12:26:46	9795.397272727274
2015-11-24 12:28:26	9392.744747474748
2015-11-24 12:30:06	9273.15292929293
2015-11-24 12:31:46	9065.43616161616
2015-11-24 12:33:26	8827.573535353536
2015-11-24 12:35:06	8893.951919191917
2015-11-24 12:36:46	8801.479898989899
2015-11-24 12:38:26	8436.84090909091
2015-11-24 12:40:06	7821.204343434343
2015-11-24 12:41:46	5773.365353535352
2015-11-24 12:43:26	4381.820404040403
2015-11-24 12:45:06	3834.7716161616163
2015-11-24 12:46:46	3597.3203030303025
2015-11-24 12:48:26	3267.1895959595963
2015-11-24 12:50:06	3302.54090909091
2015-11-24 12:51:46	3180.3522222222214
2015-11-24 12:53:26	3097.500707070708
2015-11-24 12:55:06	2479.9141414141413
2015-11-24 12:56:46	1259.8881616161616
2015-11-24 12:58:26	681.0759191919191
2015-11-24 13:00:06	456.47254545454547
2015-11-24 13:01:46	582.3556464646464
2015-11-24 13:03:26	595.3813434343434
2015-11-24 13:05:06	701.2997979797979
2015-11-24 13:06:46	618.8687676767677
2015-11-24 13:08:26	401.7867676767677
2015-11-24 13:10:06	67.96478787878787
2015-11-24 13:11:46	62.458669696969686
2015-11-24 13:13:26	0.0
2015-11-24 13:15:06	0.0
2015-11-24 13:16:46	0.0
2015-11-24 13:18:26	0.0
2015-11-24 13:20:06	0.0
2015-11-24 13:21:46	0.0
2015-11-24 13:23:26	2.8390303030303032
2015-11-24 13:25:06	81.62212121212121
2015-11-24 13:26:46	0.0
2015-11-24 13:28:26	0.0
2015-11-24 13:30:06	0.0
2015-11-24 13:31:46	0.0
2015-11-24 13:33:26	0.0
2015-11-24 13:35:06	0.0
2015-11-24 13:36:46	0.0
2015-11-24 13:38:26	0.0
2015-11-24 13:40:06	0.0
2015-11-24 13:41:46	0.0
2015-11-24 13:43:26	0.0
2015-11-24 13:45:06	0.0
2015-11-24 13:46:46	0.0
2015-11-24 13:48:26	1995.9403444444442
2015-11-24 13:50:06	4427.69202020202
2015-11-24 13:51:46	5690.414848484848
2015-11-24 13:53:26	9014.161212121211
2015-11-24 13:55:06	11475.523232323232
2015-11-24 13:56:46	13300.178787878789
2015-11-24 13:58:26	15421.963636363633
2015-11-24 14:00:06	15422.344444444441
2015-11-24 14:01:46	15422.279797979796
2015-11-24 14:03:26	15421.519191919186
