time	Sortie régulateur FIC0501
2015-11-24 07:34:30	32.986171717171715
2015-11-24 07:36:10	35.88369292929293
2015-11-24 07:37:50	33.32161919191919
2015-11-24 07:39:30	32.09167474747475
2015-11-24 07:41:10	35.37910909090909
2015-11-24 07:42:50	34.83498686868687
2015-11-24 07:44:30	34.22922626262626
2015-11-24 07:46:10	34.10982222222223
2015-11-24 07:47:50	37.37549090909091
2015-11-24 07:49:30	34.66692727272727
2015-11-24 07:51:10	32.06195555555555
2015-11-24 07:52:50	34.272164646464645
2015-11-24 07:54:30	35.59694848484848
2015-11-24 07:56:10	33.27147575757576
2015-11-24 07:57:50	31.32393838383839
2015-11-24 07:59:30	35.5420797979798
2015-11-24 08:01:10	34.71802828282828
2015-11-24 08:02:50	34.38356666666667
2015-11-24 08:04:30	32.90508484848484
2015-11-24 08:06:10	32.91576969696969
2015-11-24 08:07:50	36.34516363636364
2015-11-24 08:09:30	34.265284848484846
2015-11-24 08:11:10	33.973929292929284
2015-11-24 08:12:50	32.72313737373738
2015-11-24 08:14:30	35.994233333333334
2015-11-24 08:16:10	36.27327878787879
2015-11-24 08:17:50	36.49755555555555
2015-11-24 08:19:30	35.89043737373737
2015-11-24 08:21:10	36.64451818181818
2015-11-24 08:22:50	39.62166161616162
2015-11-24 08:24:30	37.670360606060605
2015-11-24 08:26:10	37.67413434343434
2015-11-24 08:27:50	36.6670393939394
2015-11-24 08:29:30	37.75250808080808
2015-11-24 08:31:10	39.436699999999995
2015-11-24 08:32:50	37.62162828282828
2015-11-24 08:34:30	37.79251919191919
2015-11-24 08:36:10	39.366624242424244
2015-11-24 08:37:50	36.66786767676768
2015-11-24 08:39:30	35.81541212121212
2015-11-24 08:41:10	35.62167575757576
2015-11-24 08:42:50	38.2695303030303
2015-11-24 08:44:30	34.9917606060606
2015-11-24 08:46:10	33.72169595959596
2015-11-24 08:47:50	36.138312121212124
2015-11-24 08:49:30	36.5755202020202
2015-11-24 08:51:10	35.0655898989899
2015-11-24 08:52:50	33.298367676767676
2015-11-24 08:54:30	37.64103232323232
2015-11-24 08:56:10	35.113846464646464
2015-11-24 08:57:50	34.45338787878788
2015-11-24 08:59:30	33.11973535353535
2015-11-24 09:01:10	31.532654545454545
2015-11-24 09:02:50	32.06427979797979
2015-11-24 09:04:30	35.41448181818182
2015-11-24 09:06:10	33.56575757575757
2015-11-24 09:07:50	32.068209090909086
2015-11-24 09:09:30	34.1706595959596
2015-11-24 09:11:10	36.0087303030303
2015-11-24 09:12:50	33.567970707070714
2015-11-24 09:14:30	32.78590404040404
2015-11-24 09:16:10	35.19025757575757
2015-11-24 09:17:50	34.57302929292929
2015-11-24 09:19:30	33.685674747474756
2015-11-24 09:21:10	32.51905454545455
2015-11-24 09:22:50	36.80160202020202
2015-11-24 09:24:30	34.67372525252525
2015-11-24 09:26:10	32.639592929292924
2015-11-24 09:27:50	33.57546060606061
2015-11-24 09:29:30	32.24869393939393
2015-11-24 09:31:10	31.00603434343434
2015-11-24 09:32:50	31.691880808080807
2015-11-24 09:35:06	34.850993939393945
2015-11-24 09:36:46	32.8430898989899
2015-11-24 09:38:26	32.05007474747475
2015-11-24 09:40:06	36.248045454545455
2015-11-24 09:41:46	34.66135454545454
2015-11-24 09:43:26	34.302424242424244
2015-11-24 09:45:06	32.76087878787879
2015-11-24 09:46:46	29.69971212121212
2015-11-24 09:48:26	32.17175555555555
2015-11-24 09:50:06	30.003634343434346
2015-11-24 09:51:46	30.646754545454545
2015-11-24 09:53:26	29.347459595959602
2015-11-24 09:55:06	32.77120909090909
2015-11-24 09:56:46	31.992042424242424
2015-11-24 09:58:26	30.893977777777778
2015-11-24 10:00:06	29.775524242424236
2015-11-24 10:01:46	33.687570707070705
2015-11-24 10:03:26	32.978028282828284
2015-11-24 10:05:06	32.10555858585859
2015-11-24 10:06:46	31.725968686868686
2015-11-24 10:08:26	31.644927272727273
2015-11-24 10:10:06	30.315255555555556
2015-11-24 10:11:46	34.838840404040404
2015-11-24 10:13:26	33.20439696969697
2015-11-24 10:15:06	31.510549494949494
2015-11-24 10:16:46	31.29786565656566
2015-11-24 10:18:26	30.975086868686866
2015-11-24 10:20:06	30.16794747474748
2015-11-24 10:21:46	33.64195050505051
2015-11-24 10:23:26	30.640572727272726
2015-11-24 10:25:06	30.982462626262624
2015-11-24 10:26:46	30.81001616161616
2015-11-24 10:28:26	34.36685555555555
2015-11-24 10:30:06	32.74914343434344
2015-11-24 10:31:46	31.962440404040397
2015-11-24 10:33:26	30.81379494949495
2015-11-24 10:35:06	30.954438383838383
2015-11-24 10:36:46	33.683794949494946
2015-11-24 10:38:26	32.869513131313134
2015-11-24 10:40:06	32.204855555555554
2015-11-24 10:41:46	31.730207070707067
2015-11-24 10:43:26	33.394530303030294
2015-11-24 10:45:06	35.15803232323232
2015-11-24 10:46:46	33.797228282828286
2015-11-24 10:48:26	32.95336161616162
2015-11-24 10:50:06	30.979649494949495
2015-11-24 10:51:46	35.5966090909091
2015-11-24 10:53:26	35.85447676767677
2015-11-24 10:55:06	33.84701818181818
2015-11-24 10:56:46	33.6284595959596
2015-11-24 10:58:26	36.86159696969697
2015-11-24 11:00:06	33.57409393939395
2015-11-24 11:01:46	32.492599999999996
2015-11-24 11:03:26	32.3657303030303
2015-11-24 11:05:06	33.115617171717176
2015-11-24 11:06:46	37.94011515151515
2015-11-24 11:08:26	36.0215191919192
2015-11-24 11:10:06	33.7613
2015-11-24 11:11:46	32.77216868686869
2015-11-24 11:13:26	36.069794949494955
2015-11-24 11:15:06	34.30073232323233
2015-11-24 11:16:46	33.67757676767677
2015-11-24 11:18:26	31.68470202020202
2015-11-24 11:20:06	32.06432626262626
2015-11-24 11:21:46	37.41340202020202
2015-11-24 11:23:26	35.01097676767676
2015-11-24 11:25:06	31.190971717171717
2015-11-24 11:26:46	28.776311111111113
2015-11-24 11:28:26	33.06823232323232
2015-11-24 11:30:06	31.235836363636363
2015-11-24 11:31:46	29.24121212121212
2015-11-24 11:33:26	29.86890909090909
2015-11-24 11:35:06	29.50670303030303
2015-11-24 11:36:46	34.03206666666667
2015-11-24 11:38:26	32.04633333333334
2015-11-24 11:40:06	30.44581111111111
2015-11-24 11:41:46	29.940925252525254
2015-11-24 11:43:26	34.953715151515155
2015-11-24 11:45:06	32.82068787878788
2015-11-24 11:46:46	30.851176767676765
2015-11-24 11:48:26	32.54435656565657
2015-11-24 11:50:06	34.24531515151515
2015-11-24 11:51:46	31.84925555555556
2015-11-24 11:53:26	31.67277373737374
2015-11-24 11:55:06	30.675381818181815
2015-11-24 11:56:46	34.53714545454545
