time	Consigne en cours TIC0200
2015-11-24 07:34:30	1216.6275757575756
2015-11-24 07:36:10	1217.4523232323231
2015-11-24 07:37:50	1219.6759595959597
2015-11-24 07:39:30	1221.6966666666667
2015-11-24 07:41:10	1224.6954545454544
2015-11-24 07:42:50	1226.1866666666667
2015-11-24 07:44:30	1223.9144444444444
2015-11-24 07:46:10	1227.3775757575759
2015-11-24 07:47:50	1231.3846464646463
2015-11-24 07:49:30	1222.1101010101008
2015-11-24 07:51:10	1220.6356565656567
2015-11-24 07:52:50	1221.7860606060608
2015-11-24 07:54:30	1222.2029292929294
2015-11-24 07:56:10	1225.7833333333333
2015-11-24 07:57:50	1229.739696969697
2015-11-24 07:59:30	1233.8028282828282
2015-11-24 08:01:10	1228.07
2015-11-24 08:02:50	1221.9230303030304
2015-11-24 08:04:30	1223.2459595959597
2015-11-24 08:06:10	1225.598787878788
2015-11-24 08:07:50	1227.888484848485
2015-11-24 08:09:30	1225.109595959596
2015-11-24 08:11:10	1223.3180808080808
2015-11-24 08:12:50	1224.8910101010101
2015-11-24 08:14:30	1226.2977777777778
2015-11-24 08:16:10	1220.6920202020203
2015-11-24 08:17:50	1210.2212121212121
2015-11-24 08:19:30	1202.738484848485
2015-11-24 08:21:10	1201.9072727272728
2015-11-24 08:22:50	1199.4861616161616
2015-11-24 08:24:30	1192.2756565656566
2015-11-24 08:26:10	1190.5967676767675
2015-11-24 08:27:50	1192.4002020202022
2015-11-24 08:29:30	1194.5323232323233
2015-11-24 08:31:10	1191.4623232323233
2015-11-24 08:32:50	1188.4378787878788
2015-11-24 08:34:30	1190.4709090909091
2015-11-24 08:36:10	1190.601111111111
2015-11-24 08:37:50	1189.1853535353534
2015-11-24 08:39:30	1189.8967676767677
2015-11-24 08:41:10	1194.0138383838384
2015-11-24 08:42:50	1196.3968686868686
2015-11-24 08:44:30	1199.4633333333331
2015-11-24 08:46:10	1201.829292929293
2015-11-24 08:47:50	1206.378181818182
2015-11-24 08:49:30	1209.459090909091
2015-11-24 08:51:10	1211.7732323232324
2015-11-24 08:52:50	1213.1345454545453
2015-11-24 08:54:30	1217.5078787878788
2015-11-24 08:56:10	1219.0116161616163
2015-11-24 08:57:50	1221.7347474747476
2015-11-24 08:59:30	1226.1111111111109
2015-11-24 09:01:10	1230.7125252525252
2015-11-24 09:02:50	1235.272626262626
2015-11-24 09:04:30	1239.319090909091
2015-11-24 09:06:10	1235.891818181818
2015-11-24 09:07:50	1234.2022222222224
2015-11-24 09:09:30	1236.4623232323231
2015-11-24 09:11:10	1239.1582828282828
2015-11-24 09:12:50	1240.1969696969697
2015-11-24 09:14:30	1238.9029292929292
2015-11-24 09:16:10	1238.3074747474745
2015-11-24 09:17:50	1237.250606060606
2015-11-24 09:19:30	1238.5231313131314
2015-11-24 09:21:10	1240.5551515151515
2015-11-24 09:22:50	1240.430909090909
2015-11-24 09:24:30	1243.9213131313131
2015-11-24 09:26:10	1246.678484848485
2015-11-24 09:27:50	1248.4251515151516
2015-11-24 09:29:30	1242.2437373737375
2015-11-24 09:31:10	1241.5222222222224
2015-11-24 09:32:50	1241.5856565656566
2015-11-24 09:35:06	1237.7030303030303
2015-11-24 09:36:46	1240.0170707070708
2015-11-24 09:38:26	1241.9858585858588
2015-11-24 09:40:06	1240.2410101010103
2015-11-24 09:41:46	1237.1892929292928
2015-11-24 09:43:26	1238.5972727272726
2015-11-24 09:45:06	1241.9858585858585
2015-11-24 09:46:46	1244.200202020202
2015-11-24 09:48:26	1242.8930303030302
2015-11-24 09:50:06	1242.23797979798
2015-11-24 09:51:46	1240.1997979797982
2015-11-24 09:53:26	1238.8866666666665
2015-11-24 09:55:06	1236.8938383838383
2015-11-24 09:56:46	1231.6620202020204
2015-11-24 09:58:26	1228.399797979798
2015-11-24 10:00:06	1229.3839393939393
2015-11-24 10:01:46	1231.19101010101
2015-11-24 10:03:26	1231.8609090909094
2015-11-24 10:05:06	1231.8428282828283
2015-11-24 10:06:46	1227.7482828282828
2015-11-24 10:08:26	1219.3965656565656
2015-11-24 10:10:06	1214.861313131313
2015-11-24 10:11:46	1208.4038383838383
2015-11-24 10:13:26	1193.3918181818183
2015-11-24 10:15:06	1186.6932323232322
2015-11-24 10:16:46	1187.2890909090909
2015-11-24 10:18:26	1191.9954545454543
2015-11-24 10:20:06	1191.7704040404042
2015-11-24 10:21:46	1193.6163636363638
2015-11-24 10:23:26	1200.5220202020203
2015-11-24 10:25:06	1206.8756565656563
2015-11-24 10:26:46	1211.8919191919192
2015-11-24 10:28:26	1213.7811111111112
2015-11-24 10:30:06	1211.6777777777777
2015-11-24 10:31:46	1212.6616161616162
2015-11-24 10:33:26	1217.5642424242424
2015-11-24 10:35:06	1221.15797979798
2015-11-24 10:36:46	1224.3046464646463
2015-11-24 10:38:26	1221.5933333333332
2015-11-24 10:40:06	1220.1181818181817
2015-11-24 10:41:46	1220.9728282828285
2015-11-24 10:43:26	1210.4745454545455
2015-11-24 10:45:06	1200.059595959596
2015-11-24 10:46:46	1194.5149494949494
