time	Mesure température utile TIC0500 - Consigne en cours TIC0500
2015-11-24 07:34:30	1.8109090909092629
2015-11-24 07:36:10	-1.0128282828281954
2015-11-24 07:37:50	2.3979797979800423
2015-11-24 07:39:30	2.6684848484846952
2015-11-24 07:41:10	-0.9124242424247768
2015-11-24 07:42:50	-0.035050505050548963
2015-11-24 07:44:30	0.7240404040405792
2015-11-24 07:46:10	1.5923232323229968
2015-11-24 07:47:50	-2.450303030302848
2015-11-24 07:49:30	3.320404040403673
2015-11-24 07:51:10	4.102929292929275
2015-11-24 07:52:50	1.85969696969687
2015-11-24 07:54:30	-1.5405050505053168
2015-11-24 07:56:10	2.6683838383839884
2015-11-24 07:57:50	3.3474747474745072
2015-11-24 07:59:30	-2.1509090909089537
2015-11-24 08:01:10	0.11686868686865637
2015-11-24 08:02:50	0.9744444444445435
2015-11-24 08:04:30	2.8765656565656172
2015-11-24 08:06:10	1.615555555555602
2015-11-24 08:07:50	-1.9437373737373491
2015-11-24 08:09:30	1.3996969696968335
2015-11-24 08:11:10	1.6555555555555657
2015-11-24 08:12:50	1.8577777777775282
2015-11-24 08:14:30	-1.5139393939393813
2015-11-24 08:16:10	-1.0688888888889778
2015-11-24 08:17:50	0.22323232323265074
2015-11-24 08:19:30	0.31272727272744305
2015-11-24 08:21:10	0.12151515151549575
2015-11-24 08:22:50	-1.8754545454539766
2015-11-24 08:24:30	1.1203030303031483
2015-11-24 08:26:10	1.3258585858586684
2015-11-24 08:27:50	2.1972727272727752
2015-11-24 08:29:30	0.6106060606064148
2015-11-24 08:31:10	-0.6657575757576524
2015-11-24 08:32:50	2.0582828282826995
2015-11-24 08:34:30	1.4731313131312618
2015-11-24 08:36:10	-0.10666666666679703
2015-11-24 08:37:50	3.8579797979798514
2015-11-24 08:39:30	3.4064646464646557
2015-11-24 08:41:10	2.179898989899357
2015-11-24 08:42:50	-0.9408080808082104
2015-11-24 08:44:30	2.6501010101012525
2015-11-24 08:46:10	2.682828282828268
2015-11-24 08:47:50	0.6034343434346283
2015-11-24 08:49:30	-0.5914141414143614
2015-11-24 08:51:10	2.1929292929294206
2015-11-24 08:52:50	2.3785858585861206
2015-11-24 08:54:30	-2.0847474747474735
2015-11-24 08:56:10	1.7299999999997908
2015-11-24 08:57:50	2.673535353535499
2015-11-24 08:59:30	3.199696969697243
2015-11-24 09:01:10	3.0956565656565544
2015-11-24 09:02:50	2.598181818181729
2015-11-24 09:04:30	-2.405151515151374
2015-11-24 09:06:10	1.9563636363639034
2015-11-24 09:07:50	2.0141414141417044
2015-11-24 09:09:30	0.18474747474715514
2015-11-24 09:11:10	-1.1110101010101516
2015-11-24 09:12:50	2.285353535353579
2015-11-24 09:14:30	2.0532323232321232
2015-11-24 09:16:10	-0.8487878787880163
2015-11-24 09:17:50	0.5667676767677676
2015-11-24 09:19:30	2.485757575757134
2015-11-24 09:21:10	2.0251515151517197
2015-11-24 09:22:50	-2.4178787878788626
2015-11-24 09:24:30	1.8531313131311435
2015-11-24 09:26:10	2.385151515151165
2015-11-24 09:27:50	0.9047474747471824
2015-11-24 09:29:30	2.0092929292929966
2015-11-24 09:31:10	2.6807070707068306
2015-11-24 09:32:50	1.340808080808074
2015-11-24 09:35:06	-2.338181818181738
2015-11-24 09:36:46	1.8154545454547133
2015-11-24 09:38:26	1.4830303030305458
2015-11-24 09:40:06	-2.5535353535353806
2015-11-24 09:41:46	0.7153535353534153
2015-11-24 09:43:26	1.5059595959596663
2015-11-24 09:45:06	1.9693939393937399
2015-11-24 09:46:46	6.279191919192044
2015-11-24 09:48:26	-0.30464646464656653
2015-11-24 09:50:06	1.7044444444443343
2015-11-24 09:51:46	1.6771717171718592
2015-11-24 09:53:26	1.3086868686866637
2015-11-24 09:55:06	-2.5499999999999545
2015-11-24 09:56:46	0.6241414141416044
2015-11-24 09:58:26	1.179292929292842
2015-11-24 10:00:06	1.5151515151515014
2015-11-24 10:01:46	-1.2630303030302912
2015-11-24 10:03:26	-0.263636363636806
2015-11-24 10:05:06	1.7026262626261541
2015-11-24 10:06:46	1.5242424242424022
2015-11-24 10:08:26	1.3512121212120292
2015-11-24 10:10:06	1.5234343434342463
2015-11-24 10:11:46	-1.7515151515153775
2015-11-24 10:13:26	0.9050505050506672
2015-11-24 10:15:06	1.964949494949451
2015-11-24 10:16:46	2.210909090908899
2015-11-24 10:18:26	1.4754545454545678
2015-11-24 10:20:06	1.476767676767622
2015-11-24 10:21:46	-1.9309090909091537
2015-11-24 10:23:26	1.5162626262626873
2015-11-24 10:25:06	1.7966666666666242
2015-11-24 10:26:46	1.4701010101009615
2015-11-24 10:28:26	-2.0937373737376674
2015-11-24 10:30:06	1.135757575757225
2015-11-24 10:31:46	1.762929292929357
2015-11-24 10:33:26	1.978787878787898
2015-11-24 10:35:06	1.8218181818183439
2015-11-24 10:36:46	-1.558383838383861
2015-11-24 10:38:26	-0.1949494949496966
2015-11-24 10:40:06	1.3062626262626509
2015-11-24 10:41:46	2.018484848485059
2015-11-24 10:43:26	0.4789898989899939
2015-11-24 10:45:06	-1.1815151515152138
2015-11-24 10:46:46	1.3361616161616894
2015-11-24 10:48:26	1.864949494949542
2015-11-24 10:50:06	1.857777777777983
2015-11-24 10:51:46	-1.7818181818176981
2015-11-24 10:53:26	-1.3095959595959812
2015-11-24 10:55:06	1.6427272727273703
2015-11-24 10:56:46	2.134040404040661
2015-11-24 10:58:26	-2.2654545454545314
2015-11-24 11:00:06	1.9363636363636942
2015-11-24 11:01:46	3.2196969696969973
2015-11-24 11:03:26	2.535959595959639
2015-11-24 11:05:06	0.537979797979915
2015-11-24 11:06:46	-5.7491919191920715
2015-11-24 11:08:26	0.45646464646461027
2015-11-24 11:10:06	2.7014141414142614
2015-11-24 11:11:46	3.182222222222208
2015-11-24 11:13:26	-0.5872727272728753
2015-11-24 11:15:06	1.0794949494948014
2015-11-24 11:16:46	2.754444444444516
2015-11-24 11:18:26	2.5010101010102517
2015-11-24 11:20:06	2.380303030302912
2015-11-24 11:21:46	-5.081111111110886
2015-11-24 11:23:26	2.2644444444442797
2015-11-24 11:25:06	6.243131313131471
2015-11-24 11:26:46	4.8601010101010615
2015-11-24 11:28:26	-1.4679797979797513
2015-11-24 11:30:06	1.855656565656318
2015-11-24 11:31:46	2.2065656565655445
2015-11-24 11:33:26	1.804545454545405
2015-11-24 11:35:06	1.363232323232296
2015-11-24 11:36:46	-3.073333333333494
2015-11-24 11:38:26	2.1254545454544314
2015-11-24 11:40:06	1.9662626262625054
2015-11-24 11:41:46	1.7736363636363421
2015-11-24 11:43:26	-3.565151515151456
2015-11-24 11:45:06	1.7125252525252108
2015-11-24 11:46:46	2.633333333333212
2015-11-24 11:48:26	1.4801010101009524
2015-11-24 11:50:06	-1.7483838383839156
2015-11-24 11:51:46	2.3822222222222535
2015-11-24 11:53:26	2.182424242424304
2015-11-24 11:55:06	2.308686868686891
2015-11-24 11:56:46	-2.433434343434101
2015-11-24 11:58:26	1.5576767676768668
2015-11-24 12:00:06	1.9735353535354534
2015-11-24 12:01:46	1.6469696969695633
2015-11-24 12:03:26	-2.5790909090910645
2015-11-24 12:05:06	2.0640404040404974
2015-11-24 12:06:46	2.157979797979806
2015-11-24 12:08:26	2.333333333333485
2015-11-24 12:10:06	-1.1504040404040552
2015-11-24 12:11:46	-0.058282828282699484
2015-11-24 12:13:26	2.1177777777777465
2015-11-24 12:15:06	2.0128282828281954
2015-11-24 12:16:46	0.017272727272711563
2015-11-24 12:18:26	-1.777676767676894
2015-11-24 12:20:06	-1.1875757575758144
2015-11-24 12:21:46	2.967575757575787
2015-11-24 12:23:26	3.709191919192108
2015-11-24 12:25:06	2.4078787878786443
2015-11-24 12:26:46	-2.4147474747478554
2015-11-24 12:28:26	2.750505050505126
2015-11-24 12:30:06	2.5556565656563635
2015-11-24 12:31:46	0.8326262626260359
2015-11-24 12:33:26	-0.36121212121202007
2015-11-24 12:35:06	2.397070707070725
2015-11-24 12:36:46	1.810808080807874
2015-11-24 12:38:26	1.2557575757573431
2015-11-24 12:40:06	-1.7423232323228603
2015-11-24 12:41:46	2.568888888889205
2015-11-24 12:43:26	2.3335353535353534
2015-11-24 12:45:06	-1.717878787878817
2015-11-24 12:46:46	1.1266666666667788
2015-11-24 12:48:26	2.389191919191717
2015-11-24 12:50:06	-0.40323232323225966
2015-11-24 12:51:46	-0.4548484848485259
2015-11-24 12:53:26	2.7410101010100334
2015-11-24 12:55:06	2.678989898989812
2015-11-24 12:56:46	-1.6060606060605096
2015-11-24 12:58:26	1.1372727272726024
2015-11-24 13:00:06	2.098181818181729
2015-11-24 13:01:46	2.0727272727272066
2015-11-24 13:03:26	-2.2197979797979315
2015-11-24 13:05:06	2.5976767676768304
2015-11-24 13:06:46	2.0204040404041734
2015-11-24 13:08:26	-1.126464646464683
2015-11-24 13:10:06	0.7011111111112314
2015-11-24 13:11:46	2.017373737373646
2015-11-24 13:13:26	-1.4022222222222354
2015-11-24 13:15:06	0.8820202020201577
2015-11-24 13:16:46	3.1056565656565454
2015-11-24 13:18:26	-0.47141414141401583
2015-11-24 13:20:06	0.3491919191917532
2015-11-24 13:21:46	2.3641414141416135
2015-11-24 13:23:26	2.6498989898989294
2015-11-24 13:25:06	-2.7446464646463937
2015-11-24 13:26:46	1.7016161616161298
2015-11-24 13:28:26	2.025353535353588
2015-11-24 13:30:06	2.524848484848235
2015-11-24 13:31:46	-0.5328282828284046
2015-11-24 13:33:26	-0.2155555555555111
2015-11-24 13:35:06	2.3687878787877708
2015-11-24 13:36:46	1.8879797979795967
2015-11-24 13:38:26	-2.8435353535353443
2015-11-24 13:40:06	2.1544444444443798
2015-11-24 13:41:46	3.0918181818180983
2015-11-24 13:43:26	-2.3576767676768213
2015-11-24 13:45:06	1.4833333333333485
2015-11-24 13:46:46	1.7711111111111677
2015-11-24 13:48:26	1.8204040404036732
2015-11-24 13:50:06	-3.8509090909092265
2015-11-24 13:51:46	2.517878787878999
2015-11-24 13:53:26	3.8304040404038915
2015-11-24 13:55:06	-1.1201010101010525
2015-11-24 13:56:46	-0.03292929292933877
2015-11-24 13:58:26	3.2601010101011525
2015-11-24 14:00:06	2.6674747474748983
2015-11-24 14:01:46	-2.300909090909272
2015-11-24 14:03:26	2.8335353535353534
2015-11-24 14:05:06	3.588686868686864
2015-11-24 14:06:46	-1.4765656565657537
2015-11-24 14:08:26	1.0302020202020685
2015-11-24 14:10:06	3.3708080808080467
2015-11-24 14:11:46	-3.1794949494947105
2015-11-24 14:13:26	2.486363636363876
2015-11-24 14:15:06	-4.372121212121328
2015-11-24 14:16:46	3.5546464646465665
2015-11-24 14:18:26	-3.5833333333332575
2015-11-24 14:20:06	5.95161616161613
2015-11-24 14:21:46	13.981515151515396
2015-11-24 14:23:26	6.064242424242366
2015-11-24 14:25:06	2.236161616161553
2015-11-24 14:26:46	1.3404040404041098
2015-11-24 14:28:26	0.42303030303014566
2015-11-24 14:30:06	0.3155555555556475
2015-11-24 14:31:46	0.1799999999998363
2015-11-24 14:33:26	0.40949494949472864
2015-11-24 14:35:06	0.1461616161616348
2015-11-24 14:36:46	-0.014545454545441316
2015-11-24 14:38:26	0.36585858585863207
2015-11-24 14:40:06	-0.1569696969695542
2015-11-24 14:41:46	0.03040404040393696
2015-11-24 14:43:26	-0.7266666666664605
2015-11-24 14:45:06	0.29818181818177436
2015-11-24 14:46:46	0.6111111111110858
2015-11-24 14:48:26	0.1525252525252654
2015-11-24 14:50:06	-0.14434343434345465
2015-11-24 14:51:46	0.38000000000010914
2015-11-24 14:53:26	-1.7332323232326416
2015-11-24 14:55:06	-8.691919191919169
2015-11-24 14:56:46	-1.7366666666666788
2015-11-24 14:58:26	0.5686868686866546
2015-11-24 15:00:06	1.4612121212121565
2015-11-24 15:01:46	1.50060606060606
2015-11-24 15:03:26	0.17434343434342736
2015-11-24 15:05:06	-4.535757575757543
2015-11-24 15:06:46	-0.22626262626249627
2015-11-24 15:08:26	-0.4990909090909099
2015-11-24 15:10:06	1.2908080808081195
2015-11-24 15:11:46	-0.9915151515151592
2015-11-24 15:13:26	0.6711111111110313
2015-11-24 15:15:06	0.9793939393939581
2015-11-24 15:16:46	0.9155555555557839
2015-11-24 15:18:26	1.3307070707069215
2015-11-24 15:20:06	0.7883838383836519
2015-11-24 15:21:46	0.13535353535348804
2015-11-24 15:23:26	0.9247474747473916
2015-11-24 15:25:06	0.5644444444444616
2015-11-24 15:26:46	-5.087878787878935
2015-11-24 15:28:26	-2.1229292929294843
2015-11-24 15:30:06	-1.0307070707071944
2015-11-24 15:31:46	0.30454545454540494
2015-11-24 15:33:26	0.4896969696967517
2015-11-24 15:35:06	0.7720202020204852
2015-11-24 15:36:46	1.0165656565657173
2015-11-24 15:38:26	-5.585656565656336
2015-11-24 15:40:06	-1.079595959595963
2015-11-24 15:41:46	0.20898989899001208
2015-11-24 15:43:26	1.2713131313130361
2015-11-24 15:45:06	1.4776767676769396
2015-11-24 15:46:46	1.152323232323397
2015-11-24 15:48:26	-2.5311111111111586
2015-11-24 15:50:06	-5.376565656565845
2015-11-24 15:51:46	3.4528282828284773
2015-11-24 15:53:26	4.340000000000373
2015-11-24 15:55:06	3.6276767676765758
2015-11-24 15:56:46	2.1842424242422567
2015-11-24 15:58:26	1.8430303030304458
2015-11-24 16:00:06	1.662020202019903
2015-11-24 16:01:46	1.5260606060608097
2015-11-24 16:03:26	1.5096969696971883
2015-11-24 16:05:06	1.2959595959594026
2015-11-24 16:06:46	0.2955555555556657
2015-11-24 16:08:26	-0.5668686868687018
2015-11-24 16:10:06	-0.29181818181837116
2015-11-24 16:11:46	-3.787070707070825
2015-11-24 16:13:26	-4.050909090908817
