time	Mesure température TIC0700 - TT0701
2015-11-24 13:50:06	1262.7970707070708
2015-11-24 13:51:46	1291.690404040404
2015-11-24 13:53:26	1297.341818181818
2015-11-24 13:55:06	1271.102525252525
2015-11-24 13:56:46	1280.8556565656565
2015-11-24 13:58:26	1297.2994949494948
2015-11-24 14:00:06	1299.0881818181817
2015-11-24 14:01:46	1274.511919191919
2015-11-24 14:03:26	1294.6501010101008
2015-11-24 14:05:06	1300.3861616161616
2015-11-24 14:06:46	1279.4057575757577
2015-11-24 14:08:26	1290.4113131313134
2015-11-24 14:10:06	1301.1043434343435
2015-11-24 14:11:46	1279.1392929292929
2015-11-24 14:13:26	1296.0402020202018
2015-11-24 14:15:06	1266.269393939394
2015-11-24 14:16:46	1293.6343434343432
2015-11-24 14:18:26	1277.541616161616
2015-11-24 14:20:06	1303.340101010101
2015-11-24 14:21:46	1300.6795959595959
2015-11-24 14:23:26	1292.271414141414
2015-11-24 14:25:06	1290.2908080808081
2015-11-24 14:26:46	1289.169898989899
2015-11-24 14:28:26	1289.118787878788
2015-11-24 14:30:06	1289.379898989899
2015-11-24 14:31:46	1288.661212121212
2015-11-24 14:33:26	1288.808181818182
2015-11-24 14:35:06	1288.3530303030304
2015-11-24 14:36:46	1288.5069696969697
2015-11-24 14:38:26	1288.4043434343437
2015-11-24 14:40:06	1288.3352525252526
2015-11-24 14:41:46	1287.8650505050505
2015-11-24 14:43:26	1288.0149494949496
2015-11-24 14:45:06	1288.4332323232325
2015-11-24 14:46:46	1287.7915151515151
2015-11-24 14:48:26	1287.2326262626264
2015-11-24 14:50:06	1286.8821212121213
2015-11-24 14:51:46	1286.631717171717
2015-11-24 14:53:26	1286.8112121212118
2015-11-24 14:55:06	1295.3309090909092
2015-11-24 14:56:46	1302.210606060606
2015-11-24 14:58:26	1303.9649494949497
2015-11-24 15:00:06	1303.6520202020201
2015-11-24 15:01:46	1303.629191919192
2015-11-24 15:03:26	1303.589393939394
2015-11-24 15:05:06	1307.8185858585857
2015-11-24 15:06:46	1311.1473737373735
2015-11-24 15:08:26	1312.9436363636364
2015-11-24 15:10:06	1314.2034343434345
2015-11-24 15:11:46	1314.1322222222223
2015-11-24 15:13:26	1315.9860606060606
2015-11-24 15:15:06	1316.2923232323233
2015-11-24 15:16:46	1316.1658585858586
2015-11-24 15:18:26	1315.740303030303
2015-11-24 15:20:06	1314.6571717171717
2015-11-24 15:21:46	1314.5660606060605
2015-11-24 15:23:26	1313.8433333333332
2015-11-24 15:25:06	1313.5635353535354
2015-11-24 15:26:46	1315.9366666666667
2015-11-24 15:28:26	1321.6949494949495
2015-11-24 15:30:06	1323.2169696969697
2015-11-24 15:31:46	1324.8166666666664
2015-11-24 15:33:26	1325.109191919192
2015-11-24 15:35:06	1325.6171717171717
2015-11-24 15:36:46	1325.9536363636366
2015-11-24 15:38:26	1328.7154545454548
2015-11-24 15:40:06	1333.4209090909092
2015-11-24 15:41:46	1333.322525252525
2015-11-24 15:43:26	1333.4629292929294
2015-11-24 15:45:06	1333.4243434343434
2015-11-24 15:46:46	1332.3977777777775
2015-11-24 15:48:26	1298.020202020202
2015-11-24 15:50:06	1302.130808080808
2015-11-24 15:51:46	1326.6512121212122
2015-11-24 15:53:26	1329.0711111111111
2015-11-24 15:55:06	1325.8313131313132
2015-11-24 15:56:46	1325.3751515151514
2015-11-24 15:58:26	1324.7057575757578
2015-11-24 16:00:06	1323.6430303030304
2015-11-24 16:01:46	1322.9481818181816
2015-11-24 16:03:26	1322.1437373737374
2015-11-24 16:05:06	1321.1266666666668
2015-11-24 16:06:46	1318.8510101010102
2015-11-24 16:08:26	1317.290303030303
2015-11-24 16:10:06	1317.1632323232325
2015-11-24 16:11:46	1288.53101010101
2015-11-24 16:13:26	1309.6546464646462
2015-11-24 16:15:06	1316.8377777777775
2015-11-24 16:16:46	1315.4158585858586
2015-11-24 16:18:26	1314.878787878788
2015-11-24 16:20:06	1314.8869696969696
2015-11-24 16:21:46	1314.930808080808
2015-11-24 16:23:26	1314.062727272727
2015-11-24 16:25:06	1310.7036363636364
2015-11-24 16:26:46	1309.729292929293
2015-11-24 16:28:26	1308.870505050505
2015-11-24 16:30:06	1308.9501010101012
2015-11-24 16:31:46	1309.3321212121214
2015-11-24 16:33:26	1309.378585858586
2015-11-24 16:35:06	1309.4358585858588
2015-11-24 16:36:46	1309.6479797979798
2015-11-24 16:38:26	1309.3144444444445
2015-11-24 16:40:06	1309.059292929293
2015-11-24 16:41:46	1308.289090909091
2015-11-24 16:43:26	1307.7961616161617
2015-11-24 16:45:06	1307.6034343434342
2015-11-24 16:46:46	1312.1346464646463
2015-11-24 16:48:26	1313.3997979797982
2015-11-24 16:50:06	1301.959696969697
2015-11-24 16:51:46	1288.3675757575757
2015-11-24 16:53:26	1305.1958585858586
2015-11-24 16:55:06	1307.3979797979798
2015-11-24 16:56:46	1312.2887878787878
2015-11-24 16:58:26	1306.8093939393939
2015-11-24 17:00:06	1314.3569696969696
2015-11-24 17:01:46	1311.2150505050504
2015-11-24 17:03:26	1309.4660606060606
2015-11-24 17:05:06	1308.8248484848484
2015-11-24 17:06:46	1308.081313131313
2015-11-24 17:08:26	1303.6520202020204
2015-11-24 17:10:06	1300.0879797979796
2015-11-24 17:11:46	1297.871414141414
2015-11-24 17:13:26	1292.558888888889
2015-11-24 17:15:06	1287.5365656565655
2015-11-24 17:16:46	1281.9685858585858
2015-11-24 17:18:26	1276.0845454545456
2015-11-24 17:20:06	1270.4070707070705
2015-11-24 17:21:46	1266.8368686868687
2015-11-24 17:23:26	1245.0633333333333
2015-11-24 17:25:06	1238.97898989899
2015-11-24 17:26:46	1245.7190909090907
2015-11-24 17:28:26	1250.4639393939394
2015-11-24 17:30:06	1256.9681818181816
2015-11-24 17:31:46	1259.8516161616162
2015-11-24 17:33:26	1250.6560606060605
2015-11-24 17:35:06	1244.5343434343436
2015-11-24 17:36:46	1262.4092929292929
2015-11-24 17:38:26	1277.4732323232322
2015-11-24 17:40:06	1291.6825252525255
2015-11-24 17:41:46	1297.5210101010102
2015-11-24 17:43:26	1266.927070707071
2015-11-24 17:45:06	1297.658787878788
2015-11-24 17:46:46	1304.5868686868687
2015-11-24 17:48:26	1304.6179797979796
2015-11-24 17:50:06	1306.1606060606061
2015-11-24 17:51:46	1281.9598989898989
2015-11-24 17:53:26	1287.7672727272727
2015-11-24 17:55:06	1301.8782828282829
2015-11-24 17:56:46	1305.6063636363635
2015-11-24 17:58:26	1305.8042424242421
2015-11-24 18:00:06	1307.5760606060605
2015-11-24 18:01:46	1284.5529292929293
2015-11-24 18:03:26	1291.51
2015-11-24 18:05:06	1303.689393939394
2015-11-24 18:06:46	1306.8885858585857
2015-11-24 18:08:26	1307.037676767677
2015-11-24 18:10:06	1291.0922222222225
2015-11-24 18:11:46	1278.2536363636366
2015-11-24 18:13:26	1300.7585858585858
2015-11-24 18:15:06	1305.0675757575757
2015-11-24 18:16:46	1308.176767676768
2015-11-24 18:18:26	1297.5759595959594
2015-11-24 18:20:06	1285.859393939394
2015-11-24 18:21:46	1302.7324242424243
2015-11-24 18:23:26	1302.322222222222
2015-11-24 18:25:06	1298.972121212121
2015-11-24 18:26:46	1293.017676767677
2015-11-24 18:28:26	1288.0460606060606
2015-11-24 18:30:06	1283.3846464646465
2015-11-24 18:31:46	1279.159595959596
2015-11-24 18:33:26	1277.3567676767677
2015-11-24 18:35:06	1276.759191919192
2015-11-24 18:36:46	1276.7057575757578
2015-11-24 18:38:26	1279.439595959596
2015-11-24 18:40:06	1282.4088888888887
2015-11-24 18:41:46	1284.0966666666666
2015-11-24 18:43:26	1286.8550505050505
2015-11-24 18:45:06	1290.6418181818183
2015-11-24 18:46:46	1296.0655555555556
2015-11-24 18:48:26	1301.1182828282829
2015-11-24 18:50:06	1305.2449494949494
2015-11-24 18:51:46	1309.4550505050506
2015-11-24 18:53:26	1312.6240404040404
2015-11-24 18:55:06	1313.8967676767677
2015-11-24 18:56:46	1314.8961616161616
2015-11-24 18:58:26	1315.1758585858586
2015-11-24 19:00:06	1315.3878787878787
2015-11-24 19:01:46	1314.9011111111113
2015-11-24 19:03:26	1305.381515151515
2015-11-24 19:05:06	1301.3332323232323
2015-11-24 19:06:46	1315.9882828282825
2015-11-24 19:08:26	1318.8093939393939
2015-11-24 19:10:06	1318.31
2015-11-24 19:11:46	1320.4529292929292
2015-11-24 19:13:26	1319.9198989898991
2015-11-24 19:15:06	1296.0329292929293
2015-11-24 19:16:46	1319.6250505050505
2015-11-24 19:18:26	1325.8920202020201
2015-11-24 19:20:06	1324.8326262626263
2015-11-24 19:21:46	1321.8434343434342
2015-11-24 19:23:26	1302.4652525252525
2015-11-24 19:25:06	1310.341818181818
2015-11-24 19:26:46	1317.160202020202
2015-11-24 19:28:26	1315.789595959596
2015-11-24 19:30:06	1314.19202020202
2015-11-24 19:31:46	1282.1239393939395
2015-11-24 19:33:26	1308.260909090909
2015-11-24 19:35:06	1315.0225252525252
2015-11-24 19:36:46	1316.8593939393938
2015-11-24 19:38:26	1314.7267676767676
2015-11-24 19:40:06	1315.06101010101
2015-11-24 19:41:46	1314.249898989899
2015-11-24 19:43:26	1312.8240404040405
2015-11-24 19:45:06	1293.4518181818182
2015-11-24 19:46:46	1299.958787878788
2015-11-24 19:48:26	1313.6891919191921
2015-11-24 19:50:06	1316.3959595959595
2015-11-24 19:51:46	1316.7508080808082
2015-11-24 19:53:26	1317.1070707070705
2015-11-24 19:55:06	1308.2482828282828
2015-11-24 19:56:46	1290.609595959596
2015-11-24 19:58:26	1312.4889898989898
2015-11-24 20:00:06	1316.9535353535355
2015-11-24 20:01:46	1316.2626262626263
2015-11-24 20:03:26	1316.9120202020204
2015-11-24 20:05:06	1292.958585858586
2015-11-24 20:06:46	1298.4056565656565
2015-11-24 20:08:26	1314.5774747474748
2015-11-24 20:10:06	1317.9203030303029
2015-11-24 20:11:46	1320.0766666666666
2015-11-24 20:13:26	1321.79
2015-11-24 20:15:06	1321.9358585858586
2015-11-24 20:16:46	1322.2318181818182
2015-11-24 20:18:26	1322.6561616161616
2015-11-24 20:20:06	1322.2674747474748
2015-11-24 20:21:46	1322.0861616161617
2015-11-24 20:23:26	1321.9041414141413
2015-11-24 20:25:06	1321.7515151515152
2015-11-24 20:26:46	1321.8071717171715
2015-11-24 20:28:26	1321.8076767676766
2015-11-24 20:30:06	1321.6808080808078
2015-11-24 20:31:46	1321.5485858585857
2015-11-24 20:33:26	1321.2068686868686
2015-11-24 20:35:06	1321.0139393939396
2015-11-24 20:36:46	1320.2803030303032
2015-11-24 20:38:26	1319.852525252525
2015-11-24 20:40:06	1319.9247474747474
2015-11-24 20:41:46	1319.508484848485
2015-11-24 20:43:26	1319.4509090909091
2015-11-24 20:45:06	1319.5764646464647
2015-11-24 20:46:46	1319.507878787879
2015-11-24 20:48:26	1319.1643434343434
2015-11-24 20:50:06	1318.350606060606
2015-11-24 20:51:46	1315.0574747474745
2015-11-24 20:53:26	1311.1374747474747
2015-11-24 20:55:06	1306.770202020202
2015-11-24 20:56:46	1302.3733333333334
2015-11-24 20:58:26	1296.9869696969697
2015-11-24 21:00:06	1292.3025252525251
2015-11-24 21:01:46	1287.5213131313133
2015-11-24 21:03:26	1286.1493939393938
2015-11-24 21:05:06	1283.0368686868687
2015-11-24 21:06:46	1280.0698989898992
2015-11-24 21:08:26	1276.7
2015-11-24 21:10:06	1277.3931313131313
2015-11-24 21:11:46	1280.4471717171718
2015-11-24 21:13:26	1285.1449494949495
2015-11-24 21:15:06	1292.778686868687
2015-11-24 21:16:46	1268.5359595959596
2015-11-24 21:18:26	1295.0827272727272
2015-11-24 21:20:06	1303.29
2015-11-24 21:21:46	1304.7389898989898
2015-11-24 21:23:26	1281.389191919192
2015-11-24 21:25:06	1294.7768686868685
2015-11-24 21:26:46	1302.4474747474746
2015-11-24 21:28:26	1306.0771717171717
2015-11-24 21:30:06	1307.6436363636365
2015-11-24 21:31:46	1308.1942424242425
2015-11-24 21:33:26	1282.4263636363637
2015-11-24 21:35:06	1297.6124242424241
2015-11-24 21:36:46	1300.7514141414142
2015-11-24 21:38:26	1288.1747474747474
2015-11-24 21:40:06	1279.1860606060607
2015-11-24 21:41:46	1297.5176767676767
2015-11-24 21:43:26	1303.0358585858587
2015-11-24 21:45:06	1305.1177777777777
2015-11-24 21:46:46	1285.460505050505
2015-11-24 21:48:26	1284.7863636363636
2015-11-24 21:50:06	1297.7148484848485
2015-11-24 21:51:46	1300.8280808080808
2015-11-24 21:53:26	1301.3143434343435
2015-11-24 21:55:06	1293.0375757575757
2015-11-24 21:56:46	1275.1675757575758
2015-11-24 21:58:26	1296.5721212121211
2015-11-24 22:00:06	1302.660606060606
2015-11-24 22:01:46	1304.499292929293
2015-11-24 22:03:26	1304.159494949495
2015-11-24 22:05:06	1303.7181818181818
2015-11-24 22:06:46	1303.5468686868687
2015-11-24 22:08:26	1303.4623232323233
2015-11-24 22:10:06	1302.8829292929292
2015-11-24 22:11:46	1302.823333333333
2015-11-24 22:13:26	1302.729191919192
2015-11-24 22:15:06	1302.689393939394
2015-11-24 22:16:46	1302.5397979797979
2015-11-24 22:18:26	1302.4127272727271
2015-11-24 22:20:06	1302.3463636363638
2015-11-24 22:21:46	1302.3021212121214
2015-11-24 22:23:26	1302.0122222222224
2015-11-24 22:25:06	1302.0618181818184
2015-11-24 22:26:46	1302.2064646464646
2015-11-24 22:28:26	1302.1507070707069
2015-11-24 22:30:06	1302.1650505050504
2015-11-24 22:31:46	1301.9871717171716
2015-11-24 22:33:26	1301.8953535353535
2015-11-24 22:35:06	1301.9050505050504
2015-11-24 22:36:46	1301.4849494949497
2015-11-24 22:38:26	1299.0031313131312
2015-11-24 22:40:06	1294.596161616162
2015-11-24 22:41:46	1289.1236363636363
2015-11-24 22:43:26	1285.8514141414141
2015-11-24 22:45:06	1283.0165656565657
2015-11-24 22:46:46	1278.927777777778
2015-11-24 22:48:26	1276.3365656565657
2015-11-24 22:50:06	1273.338686868687
2015-11-24 22:51:46	1272.051313131313
2015-11-24 22:53:26	1270.6325252525253
2015-11-24 22:55:06	1256.7879797979797
2015-11-24 22:56:46	1250.7574747474748
2015-11-24 22:58:26	1279.0133333333333
2015-11-24 23:00:06	1290.727373737374
2015-11-24 23:01:46	1296.340202020202
2015-11-24 23:03:26	1299.1656565656563
2015-11-24 23:05:06	1300.5359595959596
2015-11-24 23:06:46	1301.5304040404044
2015-11-24 23:08:26	1300.3658585858584
2015-11-24 23:10:06	1300.560606060606
2015-11-24 23:11:46	1301.47
2015-11-24 23:13:26	1299.7557575757576
2015-11-24 23:15:06	1299.5061616161615
2015-11-24 23:16:46	1299.7973737373736
2015-11-24 23:18:26	1300.0597979797978
2015-11-24 23:20:06	1300.3317171717172
2015-11-24 23:21:46	1297.5939393939395
2015-11-24 23:23:26	1268.7821212121212
2015-11-24 23:25:06	1294.269191919192
2015-11-24 23:26:46	1300.8772727272726
2015-11-24 23:28:26	1302.1510101010101
2015-11-24 23:30:06	1294.589595959596
2015-11-24 23:31:46	1271.2323232323233
2015-11-24 23:33:26	1294.771313131313
2015-11-24 23:35:06	1299.4516161616161
2015-11-24 23:36:46	1299.619090909091
2015-11-24 23:38:26	1288.9429292929294
2015-11-24 23:40:06	1253.6825252525252
2015-11-24 23:41:46	1287.820505050505
2015-11-24 23:43:26	1296.5039393939394
2015-11-24 23:45:06	1297.6544444444446
2015-11-24 23:46:46	1291.4226262626264
2015-11-24 23:48:26	1274.3876767676768
2015-11-24 23:50:06	1292.9078787878789
2015-11-24 23:51:46	1297.5649494949494
2015-11-24 23:53:26	1299.2627272727273
2015-11-24 23:55:06	1289.959797979798
2015-11-24 23:56:46	1273.5042424242424
2015-11-24 23:58:26	1294.5017171717172
2015-11-25 00:00:06	1299.908181818182
2015-11-25 00:01:46	1300.9092929292929
2015-11-25 00:03:26	1299.1251515151514
2015-11-25 00:05:06	1275.819191919192
2015-11-25 00:06:46	1294.0927272727274
2015-11-25 00:08:26	1299.6336363636362
2015-11-25 00:10:06	1299.9149494949495
2015-11-25 00:11:46	1301.1724242424245
2015-11-25 00:13:26	1280.8958585858586
2015-11-25 00:15:06	1285.609797979798
2015-11-25 00:16:46	1298.9128282828283
2015-11-25 00:18:26	1300.5039393939394
2015-11-25 00:20:06	1300.9550505050506
2015-11-25 00:21:46	1285.0860606060608
2015-11-25 00:23:26	1272.8466666666668
2015-11-25 00:25:06	1283.840808080808
2015-11-25 00:26:46	1290.519595959596
2015-11-25 00:28:26	1292.7043434343434
2015-11-25 00:30:06	1293.648080808081
2015-11-25 00:31:46	1293.9772727272727
2015-11-25 00:33:26	1294.4242424242425
2015-11-25 00:35:06	1294.6065656565656
2015-11-25 00:36:46	1294.6950505050504
2015-11-25 00:38:26	1294.7638383838384
2015-11-25 00:40:06	1294.941212121212
2015-11-25 00:41:46	1295.1964646464644
2015-11-25 00:43:26	1295.6948484848483
2015-11-25 00:45:06	1295.7744444444445
2015-11-25 00:46:46	1295.868787878788
2015-11-25 00:48:26	1295.9028282828283
2015-11-25 00:50:06	1296.0741414141414
2015-11-25 00:51:46	1296.2708080808081
2015-11-25 00:53:26	1296.4242424242425
2015-11-25 00:55:06	1296.4225252525252
2015-11-25 00:56:46	1294.2459595959594
2015-11-25 00:58:26	1290.8790909090908
2015-11-25 01:00:06	1286.5028282828284
2015-11-25 01:01:46	1282.6457575757574
2015-11-25 01:03:26	1278.601111111111
2015-11-25 01:05:06	1275.3737373737374
2015-11-25 01:06:46	1271.9803030303028
2015-11-25 01:08:26	1267.3249494949496
2015-11-25 01:10:06	1264.8446464646465
2015-11-25 01:11:46	1262.826565656566
2015-11-25 01:13:26	1262.859494949495
2015-11-25 01:15:06	1262.6363636363637
2015-11-25 01:16:46	1264.6776767676768
2015-11-25 01:18:26	1269.2742424242422
2015-11-25 01:20:06	1273.1567676767675
2015-11-25 01:21:46	1276.930707070707
2015-11-25 01:23:26	1281.1114141414141
