time	Sortie régulateur FIC0301 - Mesure position vanne air FIC0301
2015-11-24 07:34:30	0.4355141414141457
2015-11-24 07:36:10	0.19202424242423177
2015-11-24 07:37:50	0.26772424242423654
2015-11-24 07:39:30	-0.415698989898992
2015-11-24 07:41:10	0.18830707070706865
2015-11-24 07:42:50	0.14673737373736628
2015-11-24 07:44:30	0.06493333333332885
2015-11-24 07:46:10	-0.3948313131313057
2015-11-24 07:47:50	-0.5572727272727249
2015-11-24 07:49:30	0.5446797979798035
2015-11-24 07:51:10	0.009231313131294883
2015-11-24 07:52:50	-0.005158585858595188
2015-11-24 07:54:30	0.09887272727272034
2015-11-24 07:56:10	0.065040404040424
2015-11-24 07:57:50	-0.0919646464646533
2015-11-24 07:59:30	0.02159090909091077
2015-11-24 08:01:10	0.15350808080808065
2015-11-24 08:02:50	0.08659393939393567
2015-11-24 08:04:30	-0.042320202020199815
2015-11-24 08:06:10	-0.1607929292929242
2015-11-24 08:07:50	-0.472076767676775
2015-11-24 08:09:30	0.013083838383842306
2015-11-24 08:11:10	-0.2672111111111022
2015-11-24 08:12:50	0.21776262626263332
2015-11-24 08:14:30	0.05859696969697836
2015-11-24 08:16:10	-0.03903939393939737
2015-11-24 08:17:50	0.2021393939393974
2015-11-24 08:19:30	-0.13989797979797913
2015-11-24 08:21:10	0.13941414141412878
2015-11-24 08:22:50	-0.7208858585858522
2015-11-24 08:24:30	0.040418181818196786
2015-11-24 08:26:10	-0.6158313131313022
2015-11-24 08:27:50	0.02263131313129918
2015-11-24 08:29:30	-0.38926767676768037
2015-11-24 08:31:10	0.5709353535353543
2015-11-24 08:32:50	0.21234242424242922
2015-11-24 08:34:30	-0.38334141414141243
2015-11-24 08:36:10	0.16600606060605827
2015-11-24 08:37:50	-0.6832020202020175
2015-11-24 08:39:30	-0.3764131313131429
2015-11-24 08:41:10	-0.009390909090910782
2015-11-24 08:42:50	-0.2805404040404085
2015-11-24 08:44:30	-0.2539969696969635
2015-11-24 08:46:10	0.30256262626262753
2015-11-24 08:47:50	-0.09801515151515616
2015-11-24 08:49:30	-0.6204101010101084
2015-11-24 08:51:10	0.40147777777777804
2015-11-24 08:52:50	0.14117373737374095
2015-11-24 08:54:30	-0.008539393939386741
2015-11-24 08:56:10	-0.23496565656565593
2015-11-24 08:57:50	-0.30178383838384093
2015-11-24 08:59:30	0.29367878787880386
2015-11-24 09:01:10	-0.8658070707070777
2015-11-24 09:02:50	0.18311919191920367
2015-11-24 09:04:30	-0.7950393939393763
2015-11-24 09:06:10	0.0627666666666542
2015-11-24 09:07:50	-0.34474040404040096
2015-11-24 09:09:30	-0.49095151515150803
2015-11-24 09:11:10	-0.47697373737373994
2015-11-24 09:12:50	0.21256666666666746
2015-11-24 09:14:30	0.21736666666665627
2015-11-24 09:16:10	-0.11927272727272253
2015-11-24 09:17:50	-0.4292676767676724
2015-11-24 09:19:30	-0.046086868686892046
2015-11-24 09:21:10	-0.015858585858573804
2015-11-24 09:22:50	-0.029097979797967355
2015-11-24 09:24:30	-0.9702393939393872
2015-11-24 09:26:10	-0.4109787878787827
2015-11-24 09:27:50	0.1796888888888759
2015-11-24 09:29:30	-0.034091919191915565
2015-11-24 09:31:10	-0.07441919191917634
2015-11-24 09:32:50	0.005731313131320803
2015-11-24 09:35:06	-0.24980101010100952
2015-11-24 09:36:46	-0.028670707070702406
2015-11-24 09:38:26	-0.00869797979796516
2015-11-24 09:40:06	-0.00300404040402924
2015-11-24 09:41:46	0.03408181818183209
2015-11-24 09:43:26	-0.019512121212109435
2015-11-24 09:45:06	-0.203525252525246
2015-11-24 09:46:46	-0.2248656565656546
2015-11-24 09:48:26	-0.21203030303030346
2015-11-24 09:50:06	0.06921515151515223
2015-11-24 09:51:46	-0.16825656565657
2015-11-24 09:53:26	-0.09073434343434172
2015-11-24 09:55:06	-0.21119696969697088
2015-11-24 09:56:46	0.12954949494949375
2015-11-24 09:58:26	0.0012101010101090992
2015-11-24 10:00:06	-0.1968444444444586
2015-11-24 10:01:46	-0.19907979797980602
2015-11-24 10:03:26	0.05489797979797828
2015-11-24 10:05:06	-0.406402020202016
2015-11-24 10:06:46	0.04168585858587193
2015-11-24 10:08:26	-0.2088797979797974
2015-11-24 10:10:06	-0.05235252525252321
2015-11-24 10:11:46	-0.016547474747497404
2015-11-24 10:13:26	0.0704353535353448
2015-11-24 10:15:06	-0.10073131313132677
2015-11-24 10:16:46	-0.14978585858587934
2015-11-24 10:18:26	-0.23601212121213422
2015-11-24 10:20:06	0.10591212121211413
2015-11-24 10:21:46	-0.06416565656565609
2015-11-24 10:23:26	-0.11947272727273628
2015-11-24 10:25:06	-0.0014787878787956288
2015-11-24 10:26:46	-0.06314343434344494
2015-11-24 10:28:26	-0.004079797979798627
2015-11-24 10:30:06	-0.04765454545454162
2015-11-24 10:31:46	-0.19834141414141726
2015-11-24 10:33:26	-0.0029787878787743693
2015-11-24 10:35:06	-0.19280909090910114
2015-11-24 10:36:46	-0.050778787878790865
2015-11-24 10:38:26	-0.5077464646464662
2015-11-24 10:40:06	0.24077171717171808
2015-11-24 10:41:46	0.0368121212121153
2015-11-24 10:43:26	-0.10104242424243637
2015-11-24 10:45:06	0.07172323232322242
2015-11-24 10:46:46	-0.015462626262618073
2015-11-24 10:48:26	-0.25206363636364415
2015-11-24 10:50:06	-0.1908212121212145
2015-11-24 10:51:46	0.06447070707072555
2015-11-24 10:53:26	-0.4303090909090983
2015-11-24 10:55:06	-0.15808383838383833
2015-11-24 10:56:46	0.19209898989898733
2015-11-24 10:58:26	-0.16713030303029797
2015-11-24 11:00:06	-0.027645454545471182
2015-11-24 11:01:46	0.028848484848502665
2015-11-24 11:03:26	-0.14200606060607157
2015-11-24 11:05:06	-0.15774747474748096
2015-11-24 11:06:46	-0.07672929292927932
2015-11-24 11:08:26	0.2275868686868705
2015-11-24 11:10:06	-0.05572020202020411
2015-11-24 11:11:46	-0.27722929292928455
2015-11-24 11:13:26	-0.1653737373737414
2015-11-24 11:15:06	0.0618484848484826
2015-11-24 11:16:46	-0.0399888888888853
2015-11-24 11:18:26	-0.18443535353534202
2015-11-24 11:20:06	-0.10328383838383814
2015-11-24 11:21:46	-0.09790000000000276
2015-11-24 11:23:26	-0.031343434343447996
2015-11-24 11:25:06	0.22133434343432867
2015-11-24 11:26:46	-0.1754303030302964
2015-11-24 11:28:26	-0.17689090909090055
2015-11-24 11:30:06	0.1914676767676866
2015-11-24 11:31:46	-0.35082020202022335
2015-11-24 11:33:26	-0.10438686868687341
2015-11-24 11:35:06	0.05981010101010753
2015-11-24 11:36:46	0.06478686868685912
2015-11-24 11:38:26	-0.18419393939392847
2015-11-24 11:40:06	-0.12006868686867733
2015-11-24 11:41:46	0.0239070707070681
2015-11-24 11:43:26	-0.20250303030301353
2015-11-24 11:45:06	0.24570505050504465
2015-11-24 11:46:46	-0.14292727272727035
2015-11-24 11:48:26	-0.8418323232323317
2015-11-24 11:50:06	0.06945555555556382
2015-11-24 11:51:46	0.3113313131313191
2015-11-24 11:53:26	-0.15880404040404272
2015-11-24 11:55:06	-0.04733030303028585
2015-11-24 11:56:46	-0.21299292929291624
2015-11-24 11:58:26	0.0658797979797825
2015-11-24 12:00:06	0.04295151515150053
2015-11-24 12:01:46	-0.1112060606060723
2015-11-24 12:03:26	-0.18466060606060353
2015-11-24 12:05:06	0.05566363636364002
2015-11-24 12:06:46	-1.1705777777777797
2015-11-24 12:08:26	0.6630515151514942
2015-11-24 12:10:06	0.031050505050529864
2015-11-24 12:11:46	-0.20305454545453472
2015-11-24 12:13:26	0.10061111111111387
2015-11-24 12:15:06	0.01866161616161577
2015-11-24 12:16:46	-0.042105050505057307
2015-11-24 12:18:26	-0.08038282828282206
2015-11-24 12:20:06	0.07073434343432439
2015-11-24 12:21:46	0.15093232323233252
2015-11-24 12:23:26	0.02567272727273462
2015-11-24 12:25:06	-0.00460000000000349
2015-11-24 12:26:46	-0.36119494949494424
2015-11-24 12:28:26	0.15945454545454396
2015-11-24 12:30:06	0.028541414141407984
2015-11-24 12:31:46	-0.12552525252525726
2015-11-24 12:33:26	-0.07509797979798094
2015-11-24 12:35:06	-0.3150232323232416
2015-11-24 12:36:46	-0.5967717171717055
2015-11-24 12:38:26	0.12564343434343783
