time	Mesure débit FIC0201 - FT0201 - Consigne en cours FIC0201
2015-11-24 07:34:30	-3.858787878788462
2015-11-24 07:36:10	-8.406060606059327
2015-11-24 07:37:50	-3.7654545454515755
2015-11-24 07:39:30	10.45555555555984
2015-11-24 07:41:10	-4.982424242424713
2015-11-24 07:42:50	0.17646464646531967
2015-11-24 07:44:30	13.959292929293042
2015-11-24 07:46:10	42.65959595959521
2015-11-24 07:47:50	-20.515656565657082
2015-11-24 07:49:30	-20.051010101006796
2015-11-24 07:51:10	48.71939393939374
2015-11-24 07:52:50	35.99434343434223
2015-11-24 07:54:30	-47.73383838383688
2015-11-24 07:56:10	-0.8454545454542313
2015-11-24 07:57:50	4.999797979799041
2015-11-24 07:59:30	20.12494949494976
2015-11-24 08:01:10	-44.15202020202105
2015-11-24 08:02:50	-39.203030303026935
2015-11-24 08:04:30	13.939090909092556
2015-11-24 08:06:10	-70.78242424242399
2015-11-24 08:07:50	41.63464646464854
2015-11-24 08:09:30	30.222424242425404
2015-11-24 08:11:10	-19.519292929290714
2015-11-24 08:12:50	1.0939393939434012
2015-11-24 08:14:30	3.5266666666702804
2015-11-24 08:16:10	2.6083838383874536
2015-11-24 08:17:50	-4.303838383835682
2015-11-24 08:19:30	4.171616161618658
2015-11-24 08:21:10	-11.805555555552928
2015-11-24 08:22:50	1.6417171717212113
2015-11-24 08:24:30	-2.964242424240183
2015-11-24 08:26:10	-10.743838383836191
2015-11-24 08:27:50	19.07444444444809
2015-11-24 08:29:30	-0.35727272727035597
2015-11-24 08:31:10	4.7980808080828865
2015-11-24 08:32:50	-5.190505050501088
2015-11-24 08:34:30	-0.5944444444412511
2015-11-24 08:36:10	-6.103636363633086
2015-11-24 08:37:50	-11.115151515149591
2015-11-24 08:39:30	4.64929292929537
2015-11-24 08:41:10	-3.9822222222201162
2015-11-24 08:42:50	13.664444444447327
2015-11-24 08:44:30	-15.107373737370835
2015-11-24 08:46:10	9.571616161618294
2015-11-24 08:47:50	16.441919191921443
2015-11-24 08:49:30	10.331313131317074
2015-11-24 08:51:10	-24.416363636361893
2015-11-24 08:52:50	5.055151515153739
2015-11-24 08:54:30	7.300606060607606
2015-11-24 08:56:10	-5.159292929291041
2015-11-24 08:57:50	-18.332020202015883
2015-11-24 08:59:30	0.9088888888936708
2015-11-24 09:01:10	20.395252525253454
2015-11-24 09:02:50	13.220000000000255
2015-11-24 09:04:30	78.63727272727374
2015-11-24 09:06:10	0.09464646464493853
2015-11-24 09:07:50	-11.933838383840339
2015-11-24 09:09:30	24.36393939393838
2015-11-24 09:11:10	84.28818181818042
2015-11-24 09:12:50	66.39353535353621
2015-11-24 09:14:30	-76.24767676767624
2015-11-24 09:16:10	72.94949494949469
2015-11-24 09:17:50	-35.038787878786934
2015-11-24 09:19:30	-12.528585858584847
2015-11-24 09:21:10	2.9511111111096398
2015-11-24 09:22:50	5.272828282827504
2015-11-24 09:24:30	-32.00373737373684
2015-11-24 09:26:10	25.254646464646612
2015-11-24 09:27:50	90.12818181818147
2015-11-24 09:29:30	-41.64707070707118
2015-11-24 09:31:10	-59.83434343434328
2015-11-24 09:32:50	-15.322727272727207
2015-11-24 09:35:06	-31.015757575756652
2015-11-24 09:36:46	81.80969696969623
2015-11-24 09:38:26	-12.63848484848495
2015-11-24 09:40:06	-19.54414141414054
2015-11-24 09:41:46	-37.36060606060528
2015-11-24 09:43:26	-27.242424242424022
2015-11-24 09:45:06	-0.4111111111105856
2015-11-24 09:46:46	8.628888888891197
2015-11-24 09:48:26	2.0891919191944908
2015-11-24 09:50:06	-42.464949494951725
2015-11-24 09:51:46	-36.15808080808256
2015-11-24 09:53:26	-9.771212121214376
2015-11-24 09:55:06	54.04868686868667
2015-11-24 09:56:46	7.882525252523919
2015-11-24 09:58:26	-44.54818181818246
2015-11-24 10:00:06	-11.570303030300238
2015-11-24 10:01:46	0.4593939393935216
2015-11-24 10:03:26	57.085151515152575
2015-11-24 10:05:06	109.16909090908939
2015-11-24 10:06:46	50.01808080808041
2015-11-24 10:08:26	152.49919191919207
2015-11-24 10:10:06	284.2207070707068
2015-11-24 10:11:46	254.19434343434295
2015-11-24 10:13:26	-25.106767676767504
2015-11-24 10:15:06	-205.2894949494953
2015-11-24 10:16:46	-42.8278787878794
2015-11-24 10:18:26	-26.790505050505544
2015-11-24 10:20:06	-81.80757575757525
2015-11-24 10:21:46	-199.74898989898975
2015-11-24 10:23:26	-91.09161616161418
2015-11-24 10:25:06	-43.70969696969678
2015-11-24 10:26:46	7.540404040402791
2015-11-24 10:28:26	37.05656565656318
2015-11-24 10:30:06	-15.049696969696924
2015-11-24 10:31:46	-24.234848484847134
2015-11-24 10:33:26	-20.139191919191944
2015-11-24 10:35:06	27.199292929291914
2015-11-24 10:36:46	77.03808080807903
2015-11-24 10:38:26	39.90696969697001
2015-11-24 10:40:06	-57.751919191918205
2015-11-24 10:41:46	309.92636363636575
2015-11-24 10:43:26	204.25090909090932
2015-11-24 10:45:06	89.38202020202039
2015-11-24 10:46:46	-224.44929292929282
2015-11-24 10:48:26	-369.40777777777566
2015-11-24 10:50:06	51.25202020202141
2015-11-24 10:51:46	155.22484848484783
