time	Mesure débit FIC0701 - FT0701
2015-11-24 07:34:30	2393.0651515151517
2015-11-24 07:36:10	2656.8951515151516
2015-11-24 07:37:50	2460.204545454545
2015-11-24 07:39:30	2333.4527272727273
2015-11-24 07:41:10	2512.263535353535
2015-11-24 07:42:50	2647.6601010101012
2015-11-24 07:44:30	2541.510606060606
2015-11-24 07:46:10	2465.7411111111114
2015-11-24 07:47:50	2890.243939393939
2015-11-24 07:49:30	2585.2959595959596
2015-11-24 07:51:10	2411.833636363636
2015-11-24 07:52:50	2417.4160606060605
2015-11-24 07:54:30	2725.0529292929286
2015-11-24 07:56:10	2454.9052525252523
2015-11-24 07:57:50	2294.8193939393936
2015-11-24 07:59:30	2565.1435353535358
2015-11-24 08:01:10	2630.010707070707
2015-11-24 08:02:50	2562.67
2015-11-24 08:04:30	2361.2457575757576
2015-11-24 08:06:10	2374.0912121212123
2015-11-24 08:07:50	2731.121717171717
2015-11-24 08:09:30	2533.179292929293
2015-11-24 08:11:10	2472.9714141414142
2015-11-24 08:12:50	2408.3290909090906
2015-11-24 08:14:30	2622.417777777778
2015-11-24 08:16:10	2773.503434343434
2015-11-24 08:17:50	2701.647373737374
2015-11-24 08:19:30	2720.199292929293
2015-11-24 08:21:10	2728.5027272727275
2015-11-24 08:22:50	3039.205151515151
2015-11-24 08:24:30	2921.35707070707
2015-11-24 08:26:10	2866.7947474747475
2015-11-24 08:27:50	2758.6022222222223
2015-11-24 08:29:30	2808.8861616161616
2015-11-24 08:31:10	3025.925353535353
2015-11-24 08:32:50	2862.2408080808077
2015-11-24 08:34:30	2823.1608080808087
2015-11-24 08:36:10	3079.644646464646
2015-11-24 08:37:50	2791.9325252525255
2015-11-24 08:39:30	2687.5971717171715
2015-11-24 08:41:10	2645.0829292929293
2015-11-24 08:42:50	2875.7507070707065
2015-11-24 08:44:30	2659.942929292929
2015-11-24 08:46:10	2583.01101010101
2015-11-24 08:47:50	2576.3229292929295
2015-11-24 08:49:30	2804.1986868686868
2015-11-24 08:51:10	2593.0486868686867
2015-11-24 08:52:50	2486.056565656566
2015-11-24 08:54:30	2846.933636363636
2015-11-24 08:56:10	2663.8026262626263
2015-11-24 08:57:50	2549.7269696969697
2015-11-24 08:59:30	2380.007474747475
2015-11-24 09:01:10	2308.7020202020203
2015-11-24 09:02:50	2189.2554545454545
2015-11-24 09:04:30	2558.770101010101
2015-11-24 09:06:10	2365.1213131313134
2015-11-24 09:07:50	2307.8643434343435
2015-11-24 09:09:30	2388.7735353535354
2015-11-24 09:11:10	2643.603131313131
2015-11-24 09:12:50	2413.6132323232323
2015-11-24 09:14:30	2345.40303030303
2015-11-24 09:16:10	2501.2313131313135
2015-11-24 09:17:50	2595.7639393939394
2015-11-24 09:19:30	2411.930606060606
2015-11-24 09:21:10	2333.7565656565657
2015-11-24 09:22:50	2710.703737373737
2015-11-24 09:24:30	2550.290202020202
2015-11-24 09:26:10	2413.4143434343437
2015-11-24 09:27:50	2194.3828282828285
2015-11-24 09:29:30	2069.3690909090906
2015-11-24 09:31:10	1896.5685858585857
2015-11-24 09:32:50	1935.5508080808083
2015-11-24 09:35:06	2240.6441414141414
2015-11-24 09:36:46	2084.450101010101
2015-11-24 09:38:26	2020.2254545454546
2015-11-24 09:40:06	2356.681717171717
2015-11-24 09:41:46	2270.94797979798
2015-11-24 09:43:26	2189.719090909091
2015-11-24 09:45:06	2133.746262626263
2015-11-24 09:46:46	1800.6933333333334
2015-11-24 09:48:26	1948.9282828282828
2015-11-24 09:50:06	1848.5902020202022
2015-11-24 09:51:46	1793.8575757575752
2015-11-24 09:53:26	1742.908484848485
2015-11-24 09:55:06	2091.1863636363637
2015-11-24 09:56:46	2010.0115151515154
2015-11-24 09:58:26	1962.0720202020202
2015-11-24 10:00:06	1888.5177777777778
2015-11-24 10:01:46	2081.4686868686867
2015-11-24 10:03:26	2183.2650505050506
2015-11-24 10:05:06	2049.698686868687
2015-11-24 10:06:46	1985.455252525253
2015-11-24 10:08:26	1982.2830303030303
2015-11-24 10:10:06	1879.3207070707072
2015-11-24 10:11:46	2198.5134343434343
2015-11-24 10:13:26	2113.249494949495
2015-11-24 10:15:06	1999.5191919191925
2015-11-24 10:16:46	1953.499797979798
2015-11-24 10:18:26	1899.5862626262624
2015-11-24 10:20:06	1852.6659595959597
2015-11-24 10:21:46	2170.669090909091
2015-11-24 10:23:26	2021.3079797979797
2015-11-24 10:25:06	1964.6533333333332
2015-11-24 10:26:46	1894.5323232323233
2015-11-24 10:28:26	2236.987171717172
2015-11-24 10:30:06	2116.3083838383836
2015-11-24 10:31:46	2017.3892929292927
2015-11-24 10:33:26	1954.0697979797983
2015-11-24 10:35:06	1916.2666666666667
2015-11-24 10:36:46	2104.8465656565654
2015-11-24 10:38:26	2185.758585858586
2015-11-24 10:40:06	2085.3168686868685
2015-11-24 10:41:46	2012.7113131313133
2015-11-24 10:43:26	2086.8642424242425
2015-11-24 10:45:06	2324.551616161616
2015-11-24 10:46:46	2189.4070707070705
2015-11-24 10:48:26	2125.7967676767676
2015-11-24 10:50:06	2042.5359595959599
2015-11-24 10:51:46	2290.478888888889
2015-11-24 10:53:26	2411.199494949495
2015-11-24 10:55:06	2246.029393939394
2015-11-24 10:56:46	2153.1632323232325
2015-11-24 10:58:26	2444.3273737373734
2015-11-24 11:00:06	2262.0189898989897
2015-11-24 11:01:46	2136.299090909091
2015-11-24 11:03:26	2044.7646464646466
2015-11-24 11:05:06	2094.36696969697
2015-11-24 11:06:46	2633.8174747474745
2015-11-24 11:08:26	2415.5476767676764
2015-11-24 11:10:06	2263.5532323232324
2015-11-24 11:11:46	2148.727474747475
2015-11-24 11:13:26	2291.130808080808
2015-11-24 11:15:06	2349.491717171717
2015-11-24 11:16:46	2212.700505050505
2015-11-24 11:18:26	2098.420303030303
2015-11-24 11:20:06	2049.150606060606
2015-11-24 11:21:46	2406.679191919192
2015-11-24 11:23:26	2332.091919191919
2015-11-24 11:25:06	1939.678282828283
2015-11-24 11:26:46	1817.660101010101
2015-11-24 11:28:26	1991.978181818182
2015-11-24 11:30:06	1984.4099999999999
2015-11-24 11:31:46	1860.9853535353536
2015-11-24 11:33:26	1809.858787878788
2015-11-24 11:35:06	1760.559898989899
2015-11-24 11:36:46	2197.4836363636364
2015-11-24 11:38:26	1966.224848484849
2015-11-24 11:40:06	1919.8962626262623
2015-11-24 11:41:46	1853.533939393939
2015-11-24 11:43:26	2234.818282828283
2015-11-24 11:45:06	2105.897575757576
2015-11-24 11:46:46	1977.6196969696966
2015-11-24 11:48:26	1965.26101010101
2015-11-24 11:50:06	2222.082828282828
2015-11-24 11:51:46	2008.0161616161618
2015-11-24 11:53:26	1923.8939393939395
2015-11-24 11:55:06	1874.7480808080809
2015-11-24 11:56:46	2154.6566666666668
2015-11-24 11:58:26	2070.7573737373737
2015-11-24 12:00:06	2001.5463636363634
2015-11-24 12:01:46	1942.0570707070706
2015-11-24 12:03:26	2283.72404040404
2015-11-24 12:05:06	2095.796363636364
2015-11-24 12:06:46	1991.5206060606058
2015-11-24 12:08:26	1913.890202020202
2015-11-24 12:10:06	2078.5181818181813
2015-11-24 12:11:46	2188.207575757576
2015-11-24 12:13:26	2044.5559595959596
2015-11-24 12:15:06	1954.8761616161614
2015-11-24 12:16:46	2106.747474747475
2015-11-24 12:18:26	2307.1997979797975
2015-11-24 12:20:06	2443.738686868687
2015-11-24 12:21:46	2239.2158585858583
