time	Sortie régulateur FIC0102 - Mesure position vanne gaz FIC0102
2015-11-24 07:34:30	0.1445232323232304
2015-11-24 07:36:10	0.02218080808080458
2015-11-24 07:37:50	-0.1648343434343431
2015-11-24 07:39:30	-0.2624343434343501
2015-11-24 07:41:10	-0.1437363636363571
2015-11-24 07:42:50	0.10492222222219993
2015-11-24 07:44:30	0.42643030303029406
2015-11-24 07:46:10	0.4246959595959652
2015-11-24 07:47:50	-0.7215979797979699
2015-11-24 07:49:30	0.41087070707071405
2015-11-24 07:51:10	0.20980404040403755
2015-11-24 07:52:50	-0.4800555555555448
2015-11-24 07:54:30	0.9474777777777916
2015-11-24 07:56:10	0.4692151515151508
2015-11-24 07:57:50	-0.48806060606060697
2015-11-24 07:59:30	-0.0004434343434098764
2015-11-24 08:01:10	1.361740404040411
2015-11-24 08:02:50	0.09526666666666017
2015-11-24 08:04:30	0.28963434343432937
2015-11-24 08:06:10	0.1283777777777857
2015-11-24 08:07:50	0.10048484848486083
2015-11-24 08:09:30	-0.24672121212122278
2015-11-24 08:11:10	-0.38118787878787685
2015-11-24 08:12:50	-0.09398383838384206
2015-11-24 08:14:30	0.29798888888888797
2015-11-24 08:16:10	0.6608898989898933
2015-11-24 08:17:50	0.4471202020201943
2015-11-24 08:19:30	0.03640000000001464
2015-11-24 08:21:10	-0.2457090909091022
2015-11-24 08:22:50	1.6385222222222282
2015-11-24 08:24:30	0.033891919191908926
2015-11-24 08:26:10	0.6025313131313084
2015-11-24 08:27:50	0.4771757575757505
2015-11-24 08:29:30	0.23559292929293463
2015-11-24 08:31:10	-0.1884818181817991
2015-11-24 08:32:50	-0.3611171717171615
2015-11-24 08:34:30	-0.13477575757575266
2015-11-24 08:36:10	0.0459919191919127
2015-11-24 08:37:50	0.6336010101010032
2015-11-24 08:39:30	0.642822222222236
2015-11-24 08:41:10	0.1599212121212119
2015-11-24 08:42:50	-0.23794545454546068
2015-11-24 08:44:30	-0.38277272727273015
2015-11-24 08:46:10	-0.1416060606060725
2015-11-24 08:47:50	0.39444343434342954
2015-11-24 08:49:30	0.6985666666666717
2015-11-24 08:51:10	0.171545454545452
2015-11-24 08:52:50	-0.5009949494949524
2015-11-24 08:54:30	-0.11714343434344698
2015-11-24 08:56:10	0.5879121212121206
2015-11-24 08:57:50	0.6812181818181813
2015-11-24 08:59:30	0.11880808080808691
2015-11-24 09:01:10	-0.2440979797979992
2015-11-24 09:02:50	-0.5283656565656614
2015-11-24 09:04:30	-0.1678050505050379
2015-11-24 09:06:10	-0.002428282828269346
2015-11-24 09:07:50	0.7613959595959585
2015-11-24 09:09:30	-0.045420202020210354
2015-11-24 09:11:10	0.26290606060607047
2015-11-24 09:12:50	-0.638711111111121
2015-11-24 09:14:30	-0.2047888888888707
2015-11-24 09:16:10	0.37644141414139654
2015-11-24 09:17:50	0.9443888888888949
2015-11-24 09:19:30	0.3518959595959572
2015-11-24 09:21:10	-0.7085525252525144
2015-11-24 09:22:50	0.593941414141419
2015-11-24 09:24:30	0.624971717171718
2015-11-24 09:26:10	-0.38199595959596166
2015-11-24 09:27:50	-0.3019333333333307
2015-11-24 09:29:30	0.8659060606060649
2015-11-24 09:31:10	0.7157585858585946
2015-11-24 09:32:50	0.2651343434343545
2015-11-24 09:35:06	-0.07766565656566371
2015-11-24 09:36:46	-0.271044444444442
2015-11-24 09:38:26	0.862471717171708
2015-11-24 09:40:06	-0.8983525252525197
2015-11-24 09:41:46	1.401542424242443
2015-11-24 09:43:26	0.3108545454545535
2015-11-24 09:45:06	0.1105080808080885
2015-11-24 09:46:46	-0.5102989898989705
2015-11-24 09:48:26	-0.28612525252526666
2015-11-24 09:50:06	1.106474747474735
2015-11-24 09:51:46	-0.26376161616162364
2015-11-24 09:53:26	-0.2157545454545371
2015-11-24 09:55:06	-0.12521717171717484
2015-11-24 09:56:46	0.4999949494949405
2015-11-24 09:58:26	0.1375525252525236
2015-11-24 10:00:06	-0.06982727272726663
2015-11-24 10:01:46	0.049952525252521696
2015-11-24 10:03:26	0.3155888888888896
2015-11-24 10:05:06	-0.6751989898990018
2015-11-24 10:06:46	1.1315232323232252
2015-11-24 10:08:26	-0.21776666666666245
2015-11-24 10:10:06	-0.8307333333333276
2015-11-24 10:11:46	-1.8720733320707073
2015-11-24 10:13:26	0.5483827272727284
2015-11-24 10:15:06	0.37189202020201906
2015-11-24 10:16:46	0.46671646464646166
2015-11-24 10:18:26	-0.04672222222222899
2015-11-24 10:20:06	1.3881858585858566
2015-11-24 10:21:46	0.598839393939393
2015-11-24 10:23:26	0.3418202020202088
2015-11-24 10:25:06	0.25557373737375144
2015-11-24 10:26:46	-0.18656161616162592
2015-11-24 10:28:26	-0.3883898989899137
2015-11-24 10:30:06	0.18177575757577102
2015-11-24 10:31:46	0.36281313131311776
2015-11-24 10:33:26	0.170095959595983
2015-11-24 10:35:06	-0.31234646464645976
2015-11-24 10:36:46	-0.3980404040404082
2015-11-24 10:38:26	0.06338484848485848
2015-11-24 10:40:06	0.9714151515151386
2015-11-24 10:41:46	-1.1308878787878598
2015-11-24 10:43:26	1.3698030303030322
2015-11-24 10:45:06	-0.06029393939393657
2015-11-24 10:46:46	0.5205424242424286
2015-11-24 10:48:26	0.5350787878787813
2015-11-24 10:50:06	-0.565442424242427
2015-11-24 10:51:46	-1.1373020202020143
2015-11-24 10:53:26	0.9200858585858569
2015-11-24 10:55:06	0.8836666666666773
2015-11-24 10:56:46	0.16686363636363666
2015-11-24 10:58:26	-1.121737373737382
2015-11-24 11:00:06	0.33697878787878466
2015-11-24 11:01:46	1.0759787878787819
2015-11-24 11:03:26	-0.8334404040403953
2015-11-24 11:05:06	-0.986302020202011
2015-11-24 11:06:46	1.7493878787878856
2015-11-24 11:08:26	-0.904752525252519
2015-11-24 11:10:06	-0.8536646464646367
2015-11-24 11:11:46	1.0113252525252534
2015-11-24 11:13:26	1.1168555555555528
2015-11-24 11:15:06	-0.702630303030304
2015-11-24 11:16:46	0.6897636363636437
2015-11-24 11:18:26	-1.6084151515151532
2015-11-24 11:20:06	1.0995222222222196
2015-11-24 11:21:46	0.6872959595959713
2015-11-24 11:23:26	-0.9738585858585864
2015-11-24 11:25:06	0.7624525252525203
2015-11-24 11:26:46	-0.08640606060606615
2015-11-24 11:28:26	-0.12175151515152294
2015-11-24 11:30:06	0.8368141414141235
2015-11-24 11:31:46	-1.1519363636363664
2015-11-24 11:33:26	1.5880151515151653
2015-11-24 11:35:06	-2.026433333333344
2015-11-24 11:36:46	1.4615313131313243
2015-11-24 11:38:26	0.4969414141414106
2015-11-24 11:40:06	-0.6345767676767693
2015-11-24 11:41:46	0.8892636363636512
2015-11-24 11:43:26	-0.360228282828281
2015-11-24 11:45:06	0.30798282828282453
2015-11-24 11:46:46	0.06059898989899182
2015-11-24 11:48:26	0.08511010101009475
2015-11-24 11:50:06	0.016441414141425525
2015-11-24 11:51:46	0.1616454545454573
2015-11-24 11:53:26	0.36504545454545223
2015-11-24 11:55:06	-0.6749737373737261
2015-11-24 11:56:46	0.353446464646467
2015-11-24 11:58:26	0.6702161616161604
2015-11-24 12:00:06	0.5619181818181715
2015-11-24 12:01:46	0.23798585858586563
2015-11-24 12:03:26	-0.4216757575757555
2015-11-24 12:05:06	0.7898818181818186
2015-11-24 12:06:46	0.16706262626264134
2015-11-24 12:08:26	-0.5751656565656518
