time	Mesure position vanne air FIC0601
2015-11-24 07:34:30	32.809601010101005
2015-11-24 07:36:10	36.12238282828283
2015-11-24 07:37:50	34.65681717171717
2015-11-24 07:39:30	32.7193202020202
2015-11-24 07:41:10	35.09445252525252
2015-11-24 07:42:50	34.89747474747474
2015-11-24 07:44:30	34.63547070707071
2015-11-24 07:46:10	35.1665595959596
2015-11-24 07:47:50	37.85968686868687
2015-11-24 07:49:30	35.57394040404041
2015-11-24 07:51:10	34.07696262626263
2015-11-24 07:52:50	34.06327575757576
2015-11-24 07:54:30	36.01254848484848
2015-11-24 07:56:10	34.62446262626263
2015-11-24 07:57:50	33.4048303030303
2015-11-24 07:59:30	35.62865656565656
2015-11-24 08:01:10	34.95100909090908
2015-11-24 08:02:50	34.40103232323232
2015-11-24 08:04:30	33.50168484848485
2015-11-24 08:06:10	32.98740202020202
2015-11-24 08:07:50	35.779754545454544
2015-11-24 08:09:30	34.43688686868687
2015-11-24 08:11:10	34.19749898989899
2015-11-24 08:12:50	33.02930707070708
2015-11-24 08:14:30	34.71299090909091
2015-11-24 08:16:10	34.35550707070707
2015-11-24 08:17:50	35.50597676767677
2015-11-24 08:19:30	35.985578787878794
2015-11-24 08:21:10	36.02760404040404
2015-11-24 08:22:50	38.94780707070707
2015-11-24 08:24:30	38.4952
2015-11-24 08:26:10	37.5357
2015-11-24 08:27:50	35.66309797979798
2015-11-24 08:29:30	36.671350505050505
2015-11-24 08:31:10	37.42749797979798
2015-11-24 08:32:50	35.34322424242424
2015-11-24 08:34:30	35.78853737373738
2015-11-24 08:36:10	38.17443232323233
2015-11-24 08:37:50	37.00835858585859
2015-11-24 08:39:30	36.31859494949495
2015-11-24 08:41:10	36.38893737373738
2015-11-24 08:42:50	38.18919898989899
2015-11-24 08:44:30	35.86000606060606
2015-11-24 08:46:10	33.98158080808081
2015-11-24 08:47:50	34.78725656565656
2015-11-24 08:49:30	34.40587979797979
2015-11-24 08:51:10	33.42720505050505
2015-11-24 08:52:50	32.66273939393939
2015-11-24 08:54:30	34.08876161616162
2015-11-24 08:56:10	33.3701595959596
2015-11-24 08:57:50	31.845919191919194
2015-11-24 08:59:30	30.29728787878788
2015-11-24 09:01:10	30.24709696969697
2015-11-24 09:02:50	29.245478787878792
2015-11-24 09:04:30	31.318900000000003
2015-11-24 09:06:10	30.292358585858583
2015-11-24 09:07:50	29.879089898989893
2015-11-24 09:09:30	31.29239191919192
2015-11-24 09:11:10	32.96705858585858
2015-11-24 09:12:50	31.540627272727274
2015-11-24 09:14:30	30.717362626262627
2015-11-24 09:16:10	32.59245353535354
2015-11-24 09:17:50	31.755092929292932
2015-11-24 09:19:30	32.08359191919192
2015-11-24 09:21:10	31.397582828282825
2015-11-24 09:22:50	33.87267171717172
2015-11-24 09:24:30	32.33554343434344
2015-11-24 09:26:10	31.26707777777778
2015-11-24 09:27:50	31.168675757575755
2015-11-24 09:29:30	28.343676767676772
2015-11-24 09:31:10	27.965774747474736
2015-11-24 09:32:50	28.37498383838384
2015-11-24 09:35:06	30.977811111111112
2015-11-24 09:36:46	29.156098989898986
2015-11-24 09:38:26	29.112841414141414
2015-11-24 09:40:06	31.666937373737365
2015-11-24 09:41:46	30.695706060606064
2015-11-24 09:43:26	29.76780808080808
2015-11-24 09:45:06	29.831663636363636
2015-11-24 09:46:46	25.803035353535353
2015-11-24 09:48:26	26.831292929292932
2015-11-24 09:50:06	25.672947474747474
2015-11-24 09:51:46	26.617923232323236
2015-11-24 09:53:26	27.41672525252525
2015-11-24 09:55:06	30.23343838383839
2015-11-24 09:56:46	29.54556565656566
2015-11-24 09:58:26	28.705489898989903
2015-11-24 10:00:06	29.098336363636363
2015-11-24 10:01:46	31.44004141414141
2015-11-24 10:03:26	31.429857575757573
2015-11-24 10:05:06	29.772701010101013
2015-11-24 10:06:46	30.223504040404034
2015-11-24 10:08:26	28.81014646464647
2015-11-24 10:10:06	27.959555555555557
2015-11-24 10:11:46	31.77916464646465
2015-11-24 10:13:26	30.373041414141415
2015-11-24 10:15:06	30.05806666666666
2015-11-24 10:16:46	29.7741606060606
2015-11-24 10:18:26	29.459119191919196
2015-11-24 10:20:06	29.83564545454546
2015-11-24 10:21:46	32.323678787878784
2015-11-24 10:23:26	30.6231595959596
2015-11-24 10:25:06	29.91294848484849
2015-11-24 10:26:46	30.330647474747476
2015-11-24 10:28:26	33.00497979797981
2015-11-24 10:30:06	32.136094949494954
2015-11-24 10:31:46	31.642008080808086
2015-11-24 10:33:26	30.411959595959598
2015-11-24 10:35:06	29.75582323232323
2015-11-24 10:36:46	32.78663636363636
2015-11-24 10:38:26	32.729976767676774
2015-11-24 10:40:06	31.196950505050502
2015-11-24 10:41:46	30.423401010101006
2015-11-24 10:43:26	31.41720909090909
2015-11-24 10:45:06	33.819058585858585
2015-11-24 10:46:46	32.73430404040404
2015-11-24 10:48:26	32.512004040404044
2015-11-24 10:50:06	33.3678404040404
2015-11-24 10:51:46	35.949931313131316
2015-11-24 10:53:26	34.061735353535354
2015-11-24 10:55:06	33.70232121212121
2015-11-24 10:56:46	32.73881919191919
2015-11-24 10:58:26	35.03728787878788
2015-11-24 11:00:06	33.15473636363636
2015-11-24 11:01:46	33.32352323232324
2015-11-24 11:03:26	32.08831717171717
2015-11-24 11:05:06	33.25899090909091
2015-11-24 11:06:46	36.0122505050505
2015-11-24 11:08:26	35.11919090909091
2015-11-24 11:10:06	32.696939393939395
2015-11-24 11:11:46	32.47953131313131
2015-11-24 11:13:26	33.851978787878785
2015-11-24 11:15:06	33.25113737373738
2015-11-24 11:16:46	32.5702595959596
2015-11-24 11:18:26	31.198892929292928
2015-11-24 11:20:06	31.579979797979796
2015-11-24 11:21:46	34.800452525252524
2015-11-24 11:23:26	31.81857575757576
2015-11-24 11:25:06	29.756830303030306
2015-11-24 11:26:46	27.56658080808081
2015-11-24 11:28:26	30.323152525252524
2015-11-24 11:30:06	29.488811111111108
2015-11-24 11:31:46	29.621175757575752
2015-11-24 11:33:26	29.320004040404037
2015-11-24 11:35:06	29.077946464646462
2015-11-24 11:36:46	31.844625252525258
2015-11-24 11:38:26	30.492309090909092
2015-11-24 11:40:06	29.45099191919192
2015-11-24 11:41:46	29.033423232323234
2015-11-24 11:43:26	32.83069494949495
2015-11-24 11:45:06	32.171629292929296
2015-11-24 11:46:46	31.448612121212122
2015-11-24 11:48:26	31.74357070707071
2015-11-24 11:50:06	35.13401717171717
2015-11-24 11:51:46	31.135392929292937
2015-11-24 11:53:26	30.34083232323232
2015-11-24 11:55:06	29.463340404040405
2015-11-24 11:56:46	32.13679898989899
2015-11-24 11:58:26	32.187179797979795
2015-11-24 12:00:06	31.02838484848485
2015-11-24 12:01:46	31.579646464646473
2015-11-24 12:03:26	33.85958383838384
2015-11-24 12:05:06	30.97502424242424
2015-11-24 12:06:46	30.728827272727276
2015-11-24 12:08:26	29.6502898989899
2015-11-24 12:10:06	31.942721212121214
2015-11-24 12:11:46	32.50644242424242
2015-11-24 12:13:26	31.582797979797977
2015-11-24 12:15:06	31.480883838383836
2015-11-24 12:16:46	33.126785858585855
2015-11-24 12:18:26	34.34985252525253
2015-11-24 12:20:06	35.67737474747475
2015-11-24 12:21:46	33.660174747474755
2015-11-24 12:23:26	31.469232323232326
2015-11-24 12:25:06	32.36420404040404
2015-11-24 12:26:46	33.500715151515145
2015-11-24 12:28:26	32.68908383838384
2015-11-24 12:30:06	32.23472323232323
2015-11-24 12:31:46	33.22777474747475
2015-11-24 12:33:26	34.18441515151516
2015-11-24 12:35:06	31.896148484848478
2015-11-24 12:36:46	31.725190909090905
2015-11-24 12:38:26	32.05953636363637
2015-11-24 12:40:06	34.172489898989895
2015-11-24 12:41:46	32.70359797979798
2015-11-24 12:43:26	32.13698686868687
2015-11-24 12:45:06	34.19280404040405
2015-11-24 12:46:46	33.19040303030303
2015-11-24 12:48:26	31.484025252525253
2015-11-24 12:50:06	33.57292525252525
2015-11-24 12:51:46	33.492688888888885
2015-11-24 12:53:26	32.92218585858586
2015-11-24 12:55:06	31.980866666666664
2015-11-24 12:56:46	34.298006060606056
2015-11-24 12:58:26	33.74522828282828
2015-11-24 13:00:06	32.54121414141414
2015-11-24 13:01:46	31.859886868686868
2015-11-24 13:03:26	34.8686101010101
2015-11-24 13:05:06	33.88982727272727
2015-11-24 13:06:46	32.342542424242424
2015-11-24 13:08:26	34.649137373737375
2015-11-24 13:10:06	34.451558585858585
2015-11-24 13:11:46	33.09753939393939
2015-11-24 13:13:26	34.726150505050505
2015-11-24 13:15:06	34.735963636363635
2015-11-24 13:16:46	34.691672727272724
2015-11-24 13:18:26	35.588989898989894
2015-11-24 13:20:06	35.23011717171717
2015-11-24 13:21:46	34.55850606060606
2015-11-24 13:23:26	32.687562626262626
2015-11-24 13:25:06	36.28151717171717
