time	Consigne en cours TIC0400
2015-11-24 07:34:30	1258.600909090909
2015-11-24 07:36:10	1258.4366666666667
2015-11-24 07:37:50	1258.7542424242424
2015-11-24 07:39:30	1261.176767676768
2015-11-24 07:41:10	1263.5878787878787
2015-11-24 07:42:50	1262.7831313131312
2015-11-24 07:44:30	1262.8864646464647
2015-11-24 07:46:10	1264.7266666666665
2015-11-24 07:47:50	1265.820202020202
2015-11-24 07:49:30	1267.2159595959597
2015-11-24 07:51:10	1267.9447474747474
2015-11-24 07:52:50	1269.2628282828284
2015-11-24 07:54:30	1268.372121212121
2015-11-24 07:56:10	1267.1203030303031
2015-11-24 07:57:50	1267.3589898989899
2015-11-24 07:59:30	1268.1175757575757
2015-11-24 08:01:10	1270.3850505050507
2015-11-24 08:02:50	1266.1212121212122
2015-11-24 08:04:30	1266.5932323232325
2015-11-24 08:06:10	1269.4746464646464
2015-11-24 08:07:50	1269.8035353535356
2015-11-24 08:09:30	1271.9673737373737
2015-11-24 08:11:10	1273.028282828283
2015-11-24 08:12:50	1275.4211111111113
2015-11-24 08:14:30	1275.7868686868687
2015-11-24 08:16:10	1273.9456565656565
2015-11-24 08:17:50	1272.0136363636364
2015-11-24 08:19:30	1271.131515151515
2015-11-24 08:21:10	1272.1848484848483
2015-11-24 08:22:50	1271.5212121212123
2015-11-24 08:24:30	1269.8150505050507
2015-11-24 08:26:10	1269.4296969696968
2015-11-24 08:27:50	1270.8033333333333
2015-11-24 08:29:30	1272.2659595959594
2015-11-24 08:31:10	1270.0885858585857
2015-11-24 08:32:50	1266.592525252525
2015-11-24 08:34:30	1267.9014141414139
2015-11-24 08:36:10	1266.361111111111
2015-11-24 08:37:50	1264.7998989898988
2015-11-24 08:39:30	1264.6271717171717
2015-11-24 08:41:10	1265.909595959596
2015-11-24 08:42:50	1264.2462626262627
2015-11-24 08:44:30	1258.4463636363635
2015-11-24 08:46:10	1258.408686868687
2015-11-24 08:47:50	1259.210808080808
2015-11-24 08:49:30	1257.978383838384
2015-11-24 08:51:10	1252.3512121212123
2015-11-24 08:52:50	1254.4474747474749
2015-11-24 08:54:30	1254.49
2015-11-24 08:56:10	1254.2671717171718
2015-11-24 08:57:50	1254.9140404040404
