time	Mesure position vanne gaz FIC0402
2015-11-24 07:34:30	37.865212121212124
2015-11-24 07:36:10	37.85977878787878
2015-11-24 07:37:50	38.48158181818182
2015-11-24 07:39:30	38.803232323232315
2015-11-24 07:41:10	38.655617171717175
2015-11-24 07:42:50	38.60626868686869
2015-11-24 07:44:30	39.03388787878788
2015-11-24 07:46:10	38.95672828282828
2015-11-24 07:47:50	39.093361616161616
2015-11-24 07:49:30	39.35907676767677
2015-11-24 07:51:10	39.18178484848485
2015-11-24 07:52:50	38.62715050505051
2015-11-24 07:54:30	38.471045454545454
2015-11-24 07:56:10	38.57545757575757
2015-11-24 07:57:50	38.231433333333335
2015-11-24 07:59:30	37.89623131313131
2015-11-24 08:01:10	37.506662626262624
2015-11-24 08:02:50	38.723123232323225
2015-11-24 08:04:30	39.31642626262626
2015-11-24 08:06:10	39.29062727272727
2015-11-24 08:07:50	39.427326262626266
2015-11-24 08:09:30	39.673995959595956
2015-11-24 08:11:10	39.652337373737375
2015-11-24 08:12:50	39.215893939393936
2015-11-24 08:14:30	38.60696464646465
2015-11-24 08:16:10	37.44037373737373
2015-11-24 08:17:50	37.09763535353535
2015-11-24 08:19:30	38.99405757575757
2015-11-24 08:21:10	39.031122222222216
2015-11-24 08:22:50	39.100344444444445
2015-11-24 08:24:30	39.275012121212114
2015-11-24 08:26:10	39.36116565656565
2015-11-24 08:27:50	39.369483838383836
2015-11-24 08:29:30	38.85226464646464
2015-11-24 08:31:10	38.911310101010095
2015-11-24 08:32:50	38.96093737373737
2015-11-24 08:34:30	38.90841818181818
2015-11-24 08:36:10	39.17604242424242
2015-11-24 08:37:50	39.47264545454545
2015-11-24 08:39:30	40.08124242424242
2015-11-24 08:41:10	39.903579797979795
2015-11-24 08:42:50	40.101748484848486
2015-11-24 08:44:30	40.985341414141416
2015-11-24 08:46:10	41.48374141414141
2015-11-24 08:47:50	41.42875252525253
2015-11-24 08:49:30	41.650179797979796
2015-11-24 08:51:10	42.480160606060615
2015-11-24 08:52:50	42.50861919191918
2015-11-24 08:54:30	42.714246464646465
2015-11-24 08:56:10	42.964386868686866
2015-11-24 08:57:50	43.49563838383839
2015-11-24 08:59:30	43.337599999999995
2015-11-24 09:01:10	42.86799696969697
2015-11-24 09:02:50	41.6011404040404
2015-11-24 09:04:30	38.71079898989899
2015-11-24 09:06:10	38.568223232323234
2015-11-24 09:07:50	37.434364646464644
2015-11-24 09:09:30	36.2071202020202
2015-11-24 09:11:10	36.29517878787879
2015-11-24 09:12:50	37.021350505050506
2015-11-24 09:14:30	36.229998989898995
2015-11-24 09:16:10	35.779752525252526
2015-11-24 09:17:50	35.59609595959596
2015-11-24 09:19:30	35.812016161616164
2015-11-24 09:21:10	35.52699292929293
2015-11-24 09:22:50	35.11732828282828
2015-11-24 09:24:30	35.186415151515156
2015-11-24 09:26:10	35.367029292929296
2015-11-24 09:27:50	33.750011111111114
2015-11-24 09:29:30	32.30828787878787
2015-11-24 09:31:10	32.02645656565657
2015-11-24 09:32:50	31.53356161616162
2015-11-24 09:35:06	31.15930505050505
2015-11-24 09:36:46	31.733890909090917
2015-11-24 09:38:26	31.62840202020202
2015-11-24 09:40:06	31.442456565656563
2015-11-24 09:41:46	31.498367676767675
2015-11-24 09:43:26	31.65319292929293
2015-11-24 09:45:06	31.389552525252522
2015-11-24 09:46:46	30.380668686868688
2015-11-24 09:48:26	29.49073737373737
2015-11-24 09:50:06	29.37665757575758
2015-11-24 09:51:46	29.318323232323237
2015-11-24 09:53:26	29.034625252525252
2015-11-24 09:55:06	28.937302020202026
2015-11-24 09:56:46	28.65706666666667
2015-11-24 09:58:26	29.075981818181827
