time	Mesure débit FIC0402 - FT0402 - Consigne en cours FIC0402
2015-11-24 07:34:30	-5.718181818181847
2015-11-24 07:36:10	-5.046464646464301
2015-11-24 07:37:50	-1.149393939394031
2015-11-24 07:39:30	4.163434343434346
2015-11-24 07:41:10	4.762727272727716
2015-11-24 07:42:50	-1.0669696969694087
2015-11-24 07:44:30	-0.015757575757561426
2015-11-24 07:46:10	-6.087474747474971
2015-11-24 07:47:50	0.15777777777771007
2015-11-24 07:49:30	3.316363636363576
2015-11-24 07:51:10	0.6808080808084469
2015-11-24 07:52:50	-2.4111111111112677
2015-11-24 07:54:30	2.8758585858588503
2015-11-24 07:56:10	3.244141414141268
2015-11-24 07:57:50	-1.3843434343432364
2015-11-24 07:59:30	0.018686868686927482
2015-11-24 08:01:10	-5.691212121212175
2015-11-24 08:02:50	0.5393939393936762
2015-11-24 08:04:30	-0.9643434343436184
2015-11-24 08:06:10	-3.4382828282832634
2015-11-24 08:07:50	0.5436363636370061
2015-11-24 08:09:30	1.7967676767677858
2015-11-24 08:11:10	3.1819191919194054
2015-11-24 08:12:50	1.7217171717168185
2015-11-24 08:14:30	-1.642626262626436
2015-11-24 08:16:10	10.939696969696797
2015-11-24 08:17:50	-12.570505050504835
2015-11-24 08:19:30	1.8481818181815015
2015-11-24 08:21:10	0.6133333333330029
2015-11-24 08:22:50	2.977373737373682
2015-11-24 08:24:30	-1.955454545454586
2015-11-24 08:26:10	-6.456666666666479
2015-11-24 08:27:50	5.50464646464593
2015-11-24 08:29:30	-5.017777777777837
2015-11-24 08:31:10	4.294949494948696
2015-11-24 08:32:50	3.311313131313227
2015-11-24 08:34:30	-3.251717171717246
2015-11-24 08:36:10	0.8990909090907735
2015-11-24 08:37:50	-3.4498989898991113
2015-11-24 08:39:30	0.5789898989901303
2015-11-24 08:41:10	-6.949090909091183
2015-11-24 08:42:50	-4.019292929292533
2015-11-24 08:44:30	-1.0501010101011161
2015-11-24 08:46:10	1.3735353535350896
2015-11-24 08:47:50	-3.6330303030304094
2015-11-24 08:49:30	-2.1252525252523355
2015-11-24 08:51:10	0.5093939393939309
2015-11-24 08:52:50	2.310000000000173
2015-11-24 08:54:30	2.3396969696964334
2015-11-24 08:56:10	-3.43535353535367
2015-11-24 08:57:50	0.8815151515152593
2015-11-24 08:59:30	-1.6443434343441368
2015-11-24 09:01:10	1.5108080808083741
2015-11-24 09:02:50	15.514242424242411
2015-11-24 09:04:30	4.407171717172105
2015-11-24 09:06:10	-8.98010101010118
2015-11-24 09:07:50	13.103232323232305
2015-11-24 09:09:30	-0.40090909090895366
2015-11-24 09:11:10	1.3050505050503034
2015-11-24 09:12:50	3.611010101010379
2015-11-24 09:14:30	1.0743434343437457
2015-11-24 09:16:10	-1.1310101010101334
2015-11-24 09:17:50	-1.5249494949500786
2015-11-24 09:19:30	-0.734040404039888
2015-11-24 09:21:10	3.850202020202005
2015-11-24 09:22:50	-0.9966666666668971
2015-11-24 09:24:30	-0.1686868686863363
2015-11-24 09:26:10	3.7232323232324234
2015-11-24 09:27:50	7.668383838383988
2015-11-24 09:29:30	1.531919191919087
2015-11-24 09:31:10	1.621212121212011
2015-11-24 09:32:50	0.33050505050528045
2015-11-24 09:35:06	-4.0926262626264815
2015-11-24 09:36:46	3.07474747474771
2015-11-24 09:38:26	2.7275757575760053
2015-11-24 09:40:06	1.0911111111108767
2015-11-24 09:41:46	-2.5275757575757325
2015-11-24 09:43:26	-1.980404040403755
2015-11-24 09:45:06	2.9986868686869457
2015-11-24 09:46:46	7.090353535353415
2015-11-24 09:48:26	1.5904343434342536
2015-11-24 09:50:06	1.8346262626261023
2015-11-24 09:51:46	2.498060606060676
2015-11-24 09:53:26	-0.2821212121214103
2015-11-24 09:55:06	0.4108787878788007
2015-11-24 09:56:46	-4.275434343434313
2015-11-24 09:58:26	1.8704848484850345
2015-11-24 10:00:06	-1.7066767676768677
2015-11-24 10:01:46	1.8729595959595144
2015-11-24 10:03:26	-2.164686868686772
2015-11-24 10:05:06	-5.595929292929327
2015-11-24 10:06:46	4.354212121212072
2015-11-24 10:08:26	2.1945757575754214
2015-11-24 10:10:06	1.7510606060607188
2015-11-24 10:11:46	-1.0112727272728534
2015-11-24 10:13:26	-4.356161616161899
2015-11-24 10:15:06	-0.40391919191915804
2015-11-24 10:16:46	4.594040404040356
2015-11-24 10:18:26	-0.6714646464645284
2015-11-24 10:20:06	3.544393939393899
2015-11-24 10:21:46	-0.4208181818178218
2015-11-24 10:23:26	-6.386919191919446
2015-11-24 10:25:06	2.9471111111112123
2015-11-24 10:26:46	0.28914141414122696
2015-11-24 10:28:26	2.975585858585646
2015-11-24 10:30:06	0.6070505050507791
2015-11-24 10:31:46	-0.4734949494952616
2015-11-24 10:33:26	-2.9791717171714254
2015-11-24 10:35:06	1.9190303030302402
2015-11-24 10:36:46	-0.9511010101010697
2015-11-24 10:38:26	0.7166363636367805
2015-11-24 10:40:06	-1.9612525252525757
2015-11-24 10:41:46	0.10137373737393318
