time	Consigne en cours FIC0701
2015-11-24 07:34:30	2417.103333333333
2015-11-24 07:36:10	2651.841111111111
2015-11-24 07:37:50	2446.3929292929292
2015-11-24 07:39:30	2336.6879797979796
2015-11-24 07:41:10	2540.3778787878787
2015-11-24 07:42:50	2615.3876767676766
2015-11-24 07:44:30	2546.6543434343434
2015-11-24 07:46:10	2486.055252525252
2015-11-24 07:47:50	2871.846363636364
2015-11-24 07:49:30	2587.8935353535353
2015-11-24 07:51:10	2406.497676767677
2015-11-24 07:52:50	2432.08494949495
2015-11-24 07:54:30	2704.50404040404
2015-11-24 07:56:10	2453.2394949494947
2015-11-24 07:57:50	2305.067878787879
2015-11-24 07:59:30	2589.756161616162
2015-11-24 08:01:10	2615.003333333333
2015-11-24 08:02:50	2543.2193939393946
2015-11-24 08:04:30	2371.3635353535356
2015-11-24 08:06:10	2389.1191919191915
2015-11-24 08:07:50	2715.303535353535
2015-11-24 08:09:30	2541.269494949495
2015-11-24 08:11:10	2476.5436363636363
2015-11-24 08:12:50	2402.243131313131
2015-11-24 08:14:30	2647.8934343434344
2015-11-24 08:16:10	2761.3231313131314
2015-11-24 08:17:50	2707.44202020202
2015-11-24 08:19:30	2702.145050505051
2015-11-24 08:21:10	2755.5190909090916
2015-11-24 08:22:50	3040.558282828283
2015-11-24 08:24:30	2913.8198989898992
2015-11-24 08:26:10	2851.5901010101006
2015-11-24 08:27:50	2746.342525252525
2015-11-24 08:29:30	2833.4016161616164
2015-11-24 08:31:10	3017.121212121212
2015-11-24 08:32:50	2855.3435353535347
2015-11-24 08:34:30	2838.9454545454537
2015-11-24 08:36:10	3071.750808080809
2015-11-24 08:37:50	2801.658484848485
2015-11-24 08:39:30	2680.4981818181814
2015-11-24 08:41:10	2652.1402020202013
2015-11-24 08:42:50	2873.407272727273
2015-11-24 08:44:30	2657.4092929292933
2015-11-24 08:46:10	2557.6057575757573
2015-11-24 08:47:50	2614.3403030303034
2015-11-24 08:49:30	2772.3763636363633
2015-11-24 08:51:10	2596.548888888889
2015-11-24 08:52:50	2503.4357575757576
2015-11-24 08:54:30	2829.4612121212126
2015-11-24 08:56:10	2669.980404040404
2015-11-24 08:57:50	2534.73202020202
2015-11-24 08:59:30	2398.230808080808
2015-11-24 09:01:10	2283.6766666666663
2015-11-24 09:02:50	2198.432727272727
2015-11-24 09:04:30	2554.20898989899
2015-11-24 09:06:10	2376.599090909091
2015-11-24 09:07:50	2294.059797979798
2015-11-24 09:09:30	2411.8719191919186
2015-11-24 09:11:10	2624.3777777777777
2015-11-24 09:12:50	2410.3168686868685
2015-11-24 09:14:30	2339.8445454545454
2015-11-24 09:16:10	2534.025757575758
2015-11-24 09:17:50	2570.053131313131
2015-11-24 09:19:30	2408.5156565656566
2015-11-24 09:21:10	2358.341919191919
2015-11-24 09:22:50	2708.4919191919194
2015-11-24 09:24:30	2527.8176767676764
2015-11-24 09:26:10	2412.8056565656566
2015-11-24 09:27:50	2207.567575757576
2015-11-24 09:29:30	2034.9445454545453
2015-11-24 09:31:10	1913.7919191919189
2015-11-24 09:32:50	1943.3277777777776
2015-11-24 09:35:06	2242.487878787879
2015-11-24 09:36:46	2065.1342424242425
2015-11-24 09:38:26	2029.9675757575756
2015-11-24 09:40:06	2358.338888888889
2015-11-24 09:41:46	2267.8192929292927
2015-11-24 09:43:26	2195.93303030303
2015-11-24 09:45:06	2115.4256565656565
2015-11-24 09:46:46	1799.178080808081
2015-11-24 09:48:26	1951.0266666666664
2015-11-24 09:50:06	1844.5158585858583
2015-11-24 09:51:46	1785.3896969696975
2015-11-24 09:53:26	1752.8899999999999
2015-11-24 09:55:06	2091.7442424242427
2015-11-24 09:56:46	2016.1096969696973
2015-11-24 09:58:26	1951.70202020202
2015-11-24 10:00:06	1897.7245454545455
2015-11-24 10:01:46	2100.8935353535353
2015-11-24 10:03:26	2163.780303030303
2015-11-24 10:05:06	2043.6873737373737
2015-11-24 10:06:46	1999.0429292929296
2015-11-24 10:08:26	1957.4970707070706
2015-11-24 10:10:06	1898.61303030303
2015-11-24 10:11:46	2193.2136363636364
2015-11-24 10:13:26	2110.869595959596
2015-11-24 10:15:06	2010.5678787878785
2015-11-24 10:16:46	1929.9948484848485
2015-11-24 10:18:26	1901.661919191919
2015-11-24 10:20:06	1878.3645454545454
2015-11-24 10:21:46	2159.289494949495
2015-11-24 10:23:26	2022.6439393939395
2015-11-24 10:25:06	1947.4545454545455
2015-11-24 10:26:46	1925.2202020202021
2015-11-24 10:28:26	2220.026565656566
