time	Mesure température TIC0700 - TT0701 - Consigne en cours TIC0700
2015-11-24 07:34:30	-0.07656565656566272
2015-11-24 07:36:10	0.05949494949504697
2015-11-24 07:37:50	0.012828282828422743
2015-11-24 07:39:30	0.0028282828282044647
2015-11-24 07:41:10	-0.06565656565680911
2015-11-24 07:42:50	0.05484848484820759
2015-11-24 07:44:30	0.012222222222135315
2015-11-24 07:46:10	-0.014848484848471344
2015-11-24 07:47:50	-0.0029292929293660563
2015-11-24 07:49:30	0.021717171717227757
2015-11-24 07:51:10	0.0028282828284318384
2015-11-24 07:52:50	-0.07000000000016371
2015-11-24 07:54:30	0.05777777777780102
2015-11-24 07:56:10	0.013030303030063806
2015-11-24 07:57:50	-0.0007070707072216464
2015-11-24 07:59:30	-0.06050505050507127
2015-11-24 08:01:10	0.048585858585738606
2015-11-24 08:02:50	0.008080808080649149
2015-11-24 08:04:30	0.003333333333102928
2015-11-24 08:06:10	-0.07373737373723088
2015-11-24 08:07:50	0.05646464646474669
2015-11-24 08:09:30	0.016262626262687263
2015-11-24 08:11:10	0.0038383838384561386
2015-11-24 08:12:50	0.002121212121210192
2015-11-24 08:14:30	-0.055757575757525046
2015-11-24 08:16:10	0.040606060606023675
2015-11-24 08:17:50	0.0032323232323960838
2015-11-24 08:19:30	0.0011111111111858918
2015-11-24 08:21:10	-0.04909090909109182
2015-11-24 08:22:50	0.03343434343446461
2015-11-24 08:24:30	0.014444444444507099
2015-11-24 08:26:10	0.0077777777776191215
2015-11-24 08:27:50	0.0018181818181801646
2015-11-24 08:29:30	-0.0708080808080922
2015-11-24 08:31:10	0.05959595959620856
2015-11-24 08:32:50	0.010404040403727777
2015-11-24 08:34:30	-0.029090909090882633
2015-11-24 08:36:10	0.018686868686927482
2015-11-24 08:37:50	0.014141414141249697
2015-11-24 08:39:30	0.0038383838384561386
2015-11-24 08:41:10	-0.06474747474749165
2015-11-24 08:42:50	0.04939393939389447
2015-11-24 08:44:30	0.01181818181817107
2015-11-24 08:46:10	0.002525252525401811
2015-11-24 08:47:50	-0.08202020202020321
2015-11-24 08:49:30	0.06030303030297546
2015-11-24 08:51:10	0.008585858585774986
2015-11-24 08:52:50	-0.010101010101152497
2015-11-24 08:54:30	-0.017878787878771618
2015-11-24 08:56:10	0.027272727272475095
2015-11-24 08:57:50	0.004848484848253065
2015-11-24 08:59:30	0.00222222222214441
2015-11-24 09:01:10	-0.00040404040396424534
2015-11-24 09:02:50	-0.009090909090900823
2015-11-24 09:04:30	-0.021515151515131947
2015-11-24 09:06:10	0.02363636363634214
2015-11-24 09:07:50	0.005656565656636303
2015-11-24 09:09:30	-0.07989898989876565
2015-11-24 09:11:10	0.07333333333349401
2015-11-24 09:12:50	0.007676767676912277
2015-11-24 09:14:30	0.00393939393961773
2015-11-24 09:16:10	-0.06030303030297546
2015-11-24 09:17:50	0.0500000000001819
2015-11-24 09:19:30	0.005858585858504739
2015-11-24 09:21:10	-0.03181818181838025
2015-11-24 09:22:50	0.014949494949632935
2015-11-24 09:24:30	0.020808080808137674
2015-11-24 09:26:10	0.0034343434344918933
2015-11-24 09:27:50	-0.08232323232323324
2015-11-24 09:29:30	0.04151515151511376
2015-11-24 09:31:10	0.004848484848480439
2015-11-24 09:32:50	-0.0533333333335122
2015-11-24 09:35:06	0.03313131313143458
2015-11-24 09:36:46	0.015757575757561426
2015-11-24 09:38:26	-0.002020202020275974
2015-11-24 09:40:06	-0.028989898989948415
2015-11-24 09:41:46	0.022727272727024683
2015-11-24 09:43:26	0.00636363636385795
2015-11-24 09:45:06	0.0015151515151501371
2015-11-24 09:46:46	-0.008585858585774986
2015-11-24 09:48:26	-0.03656565656547173
2015-11-24 09:50:06	0.016969696969454162
2015-11-24 09:51:46	0.004040404039869827
2015-11-24 09:53:26	-0.0039393939393903565
2015-11-24 09:55:06	-0.02969696969717006
2015-11-24 09:56:46	0.021919191919096193
2015-11-24 09:58:26	0.01080808080814677
2015-11-24 10:00:06	-0.0029292929291386827
2015-11-24 10:01:46	-0.05090909090904461
2015-11-24 10:03:26	0.0456565656568273
2015-11-24 10:05:06	0.007373737373654876
2015-11-24 10:06:46	0.0031313131310071185
2015-11-24 10:08:26	0.0009090909090900823
2015-11-24 10:10:06	0.0005050505046710896
2015-11-24 10:11:46	-0.033838383838428854
