time	Mesure débit FIC0202 - FT0202
2015-11-24 07:34:30	805.8615656565655
2015-11-24 07:36:10	798.074202020202
2015-11-24 07:37:50	806.0531313131311
2015-11-24 07:39:30	798.0376262626263
2015-11-24 07:41:10	806.6717171717172
2015-11-24 07:42:50	798.3927676767676
2015-11-24 07:44:30	805.4367676767679
2015-11-24 07:46:10	778.6716363636365
2015-11-24 07:47:50	753.4170404040406
2015-11-24 07:49:30	786.5390000000001
2015-11-24 07:51:10	781.324606060606
2015-11-24 07:52:50	748.2734242424241
2015-11-24 07:54:30	712.5734444444442
2015-11-24 07:56:10	720.8166767676769
2015-11-24 07:57:50	729.8030202020203
2015-11-24 07:59:30	716.4439595959598
2015-11-24 08:01:10	731.1041818181819
2015-11-24 08:02:50	792.3451515151515
2015-11-24 08:04:30	797.0083737373739
2015-11-24 08:06:10	782.8401515151515
2015-11-24 08:07:50	796.5813939393939
2015-11-24 08:09:30	805.4650707070707
2015-11-24 08:11:10	799.8578282828285
2015-11-24 08:12:50	805.4069797979797
2015-11-24 08:14:30	799.2813636363637
2015-11-24 08:16:10	806.5399191919192
2015-11-24 08:17:50	800.7236464646465
2015-11-24 08:19:30	806.2573434343434
2015-11-24 08:21:10	802.2787070707071
2015-11-24 08:22:50	803.3577272727274
2015-11-24 08:24:30	800.9094444444445
2015-11-24 08:26:10	803.6988585858585
2015-11-24 08:27:50	806.651515151515
2015-11-24 08:29:30	798.8256161616162
2015-11-24 08:31:10	808.5976464646465
2015-11-24 08:32:50	800.0083838383839
2015-11-24 08:34:30	803.5838686868685
2015-11-24 08:36:10	805.9832222222221
2015-11-24 08:37:50	798.1486363636365
2015-11-24 08:39:30	805.204191919192
2015-11-24 08:41:10	801.4187171717172
2015-11-24 08:42:50	807.9488888888889
2015-11-24 08:44:30	802.9597979797978
2015-11-24 08:46:10	799.2608686868687
2015-11-24 08:47:50	800.667595959596
2015-11-24 08:49:30	808.0179999999999
2015-11-24 08:51:10	805.2614545454544
2015-11-24 08:52:50	798.6555858585859
2015-11-24 08:54:30	806.4942626262626
2015-11-24 08:56:10	797.8711515151514
2015-11-24 08:57:50	803.9797878787881
2015-11-24 08:59:30	808.0645353535355
2015-11-24 09:01:10	800.6824747474749
2015-11-24 09:02:50	801.4426363636364
2015-11-24 09:04:30	770.0497474747475
2015-11-24 09:06:10	688.3587373737373
2015-11-24 09:07:50	670.3356060606061
