time	Mesure température utile TIC0200
2015-11-24 07:34:30	1216.6320202020202
2015-11-24 07:36:10	1217.4557575757576
2015-11-24 07:37:50	1219.679494949495
2015-11-24 07:39:30	1221.7017171717173
2015-11-24 07:41:10	1224.6995959595959
2015-11-24 07:42:50	1226.188181818182
2015-11-24 07:44:30	1223.9116161616162
2015-11-24 07:46:10	1227.3882828282829
2015-11-24 07:47:50	1231.3762626262626
2015-11-24 07:49:30	1222.100202020202
2015-11-24 07:51:10	1220.6362626262626
2015-11-24 07:52:50	1221.789494949495
2015-11-24 07:54:30	1222.2051515151516
2015-11-24 07:56:10	1225.7913131313135
2015-11-24 07:57:50	1229.7462626262627
2015-11-24 07:59:30	1233.8104040404041
2015-11-24 08:01:10	1228.0450505050503
2015-11-24 08:02:50	1221.9193939393938
2015-11-24 08:04:30	1223.2517171717172
2015-11-24 08:06:10	1225.6112121212125
2015-11-24 08:07:50	1227.879494949495
2015-11-24 08:09:30	1225.1057575757575
2015-11-24 08:11:10	1223.3172727272727
2015-11-24 08:12:50	1224.8943434343435
2015-11-24 08:14:30	1226.2973737373738
2015-11-24 08:16:10	1220.6727272727271
2015-11-24 08:17:50	1210.199191919192
2015-11-24 08:19:30	1202.7330303030303
2015-11-24 08:21:10	1201.909191919192
2015-11-24 08:22:50	1199.4718181818182
2015-11-24 08:24:30	1192.2653535353534
2015-11-24 08:26:10	1190.5984848484848
2015-11-24 08:27:50	1192.4045454545455
2015-11-24 08:29:30	1194.5331313131314
2015-11-24 08:31:10	1191.452424242424
2015-11-24 08:32:50	1188.438383838384
2015-11-24 08:34:30	1190.4763636363637
2015-11-24 08:36:10	1190.5965656565659
2015-11-24 08:37:50	1189.1843434343434
2015-11-24 08:39:30	1189.9023232323232
2015-11-24 08:41:10	1194.02202020202
2015-11-24 08:42:50	1196.4027272727271
2015-11-24 08:44:30	1199.4667676767676
2015-11-24 08:46:10	1201.836868686869
2015-11-24 08:47:50	1206.3868686868686
2015-11-24 08:49:30	1209.4672727272725
2015-11-24 08:51:10	1211.7732323232322
2015-11-24 08:52:50	1213.1434343434344
2015-11-24 08:54:30	1217.510505050505
2015-11-24 08:56:10	1219.0155555555552
2015-11-24 08:57:50	1221.7432323232324
2015-11-24 08:59:30	1226.120909090909
2015-11-24 09:01:10	1230.7207070707072
2015-11-24 09:02:50	1235.2846464646464
2015-11-24 09:04:30	1239.3155555555556
2015-11-24 09:06:10	1235.8867676767677
2015-11-24 09:07:50	1234.1980808080807
2015-11-24 09:09:30	1236.4746464646464
2015-11-24 09:11:10	1239.1620202020204
2015-11-24 09:12:50	1240.1943434343434
2015-11-24 09:14:30	1238.901515151515
2015-11-24 09:16:10	1238.3043434343433
2015-11-24 09:17:50	1237.2529292929291
2015-11-24 09:19:30	1238.5249494949494
2015-11-24 09:21:10	1240.56101010101
2015-11-24 09:22:50	1240.4301010101008
2015-11-24 09:24:30	1243.927474747475
2015-11-24 09:26:10	1246.6874747474747
2015-11-24 09:27:50	1248.4178787878789
2015-11-24 09:29:30	1242.2360606060606
2015-11-24 09:31:10	1241.5195959595958
2015-11-24 09:32:50	1241.5867676767677
2015-11-24 09:35:06	1237.6931313131315
2015-11-24 09:36:46	1240.0268686868687
2015-11-24 09:38:26	1241.9870707070706
2015-11-24 09:40:06	1240.2356565656567
2015-11-24 09:41:46	1237.1830303030304
2015-11-24 09:43:26	1238.6068686868687
2015-11-24 09:45:06	1241.989696969697
2015-11-24 09:46:46	1244.203434343434
2015-11-24 09:48:26	1242.888888888889
2015-11-24 09:50:06	1242.2336363636362
2015-11-24 09:51:46	1240.1996969696968
2015-11-24 09:53:26	1238.8869696969698
2015-11-24 09:55:06	1236.8824242424243
2015-11-24 09:56:46	1231.650808080808
2015-11-24 09:58:26	1228.4015151515152
2015-11-24 10:00:06	1229.3850505050505
2015-11-24 10:01:46	1231.1945454545455
2015-11-24 10:03:26	1231.8645454545456
2015-11-24 10:05:06	1231.840101010101
2015-11-24 10:06:46	1227.728787878788
2015-11-24 10:08:26	1219.3862626262626
2015-11-24 10:10:06	1214.8605050505053
2015-11-24 10:11:46	1208.368080808081
2015-11-24 10:13:26	1193.3746464646465
2015-11-24 10:15:06	1186.6854545454541
2015-11-24 10:16:46	1187.2978787878787
2015-11-24 10:18:26	1191.998383838384
2015-11-24 10:20:06	1191.7719191919193
2015-11-24 10:21:46	1193.6246464646465
2015-11-24 10:23:26	1200.5346464646464
2015-11-24 10:25:06	1206.888383838384
2015-11-24 10:26:46	1211.900808080808
2015-11-24 10:28:26	1213.7766666666664
2015-11-24 10:30:06	1211.6765656565658
2015-11-24 10:31:46	1212.670505050505
2015-11-24 10:33:26	1217.5724242424242
2015-11-24 10:35:06	1221.1650505050504
2015-11-24 10:36:46	1224.3067676767678
2015-11-24 10:38:26	1221.5876767676766
2015-11-24 10:40:06	1220.1175757575757
2015-11-24 10:41:46	1220.9623232323231
2015-11-24 10:43:26	1210.452727272727
2015-11-24 10:45:06	1200.0413131313132
2015-11-24 10:46:46	1194.510101010101
2015-11-24 10:48:26	1196.9474747474746
2015-11-24 10:50:06	1204.0731313131314
2015-11-24 10:51:46	1207.3009090909093
2015-11-24 10:53:26	1208.6530303030302
2015-11-24 10:55:06	1210.6467676767677
2015-11-24 10:56:46	1212.5766666666666
2015-11-24 10:58:26	1212.479090909091
2015-11-24 11:00:06	1205.531919191919
2015-11-24 11:01:46	1212.168181818182
2015-11-24 11:03:26	1215.4174747474747
2015-11-24 11:05:06	1214.2503030303028
2015-11-24 11:06:46	1212.7328282828282
2015-11-24 11:08:26	1210.1143434343433
2015-11-24 11:10:06	1210.2756565656564
2015-11-24 11:11:46	1209.4985858585858
2015-11-24 11:13:26	1206.637575757576
2015-11-24 11:15:06	1206.6332323232323
2015-11-24 11:16:46	1202.2674747474748
2015-11-24 11:18:26	1209.6641414141413
2015-11-24 11:20:06	1213.9243434343434
2015-11-24 11:21:46	1216.6157575757575
2015-11-24 11:23:26	1208.4981818181818
2015-11-24 11:25:06	1198.1766666666665
2015-11-24 11:26:46	1194.0029292929294
2015-11-24 11:28:26	1195.1665656565658
2015-11-24 11:30:06	1190.2845454545452
2015-11-24 11:31:46	1192.4460606060604
2015-11-24 11:33:26	1196.262626262626
2015-11-24 11:35:06	1202.3447474747475
2015-11-24 11:36:46	1192.7429292929294
2015-11-24 11:38:26	1190.440808080808
2015-11-24 11:40:06	1192.2886868686867
2015-11-24 11:41:46	1193.1610101010099
2015-11-24 11:43:26	1189.9014141414143
2015-11-24 11:45:06	1183.260202020202
2015-11-24 11:46:46	1182.3043434343435
2015-11-24 11:48:26	1193.6712121212122
2015-11-24 11:50:06	1203.4316161616164
2015-11-24 11:51:46	1205.049797979798
2015-11-24 11:53:26	1205.3783838383836
2015-11-24 11:55:06	1207.6375757575759
2015-11-24 11:56:46	1208.830303030303
2015-11-24 11:58:26	1207.2945454545456
2015-11-24 12:00:06	1204.3379797979796
2015-11-24 12:01:46	1208.2778787878788
2015-11-24 12:03:26	1209.4461616161618
2015-11-24 12:05:06	1206.8913131313132
2015-11-24 12:06:46	1208.6584848484847
2015-11-24 12:08:26	1212.4941414141415
2015-11-24 12:10:06	1213.6984848484851
2015-11-24 12:11:46	1213.441111111111
2015-11-24 12:13:26	1205.0351515151515
2015-11-24 12:15:06	1202.6878787878788
2015-11-24 12:16:46	1208.1721212121213
2015-11-24 12:18:26	1213.320808080808
2015-11-24 12:20:06	1214.1673737373737
2015-11-24 12:21:46	1210.6613131313131
2015-11-24 12:23:26	1209.8565656565656
2015-11-24 12:25:06	1211.1675757575758
2015-11-24 12:26:46	1210.5477777777778
2015-11-24 12:28:26	1208.0955555555556
2015-11-24 12:30:06	1206.9635353535352
2015-11-24 12:31:46	1209.0057575757576
2015-11-24 12:33:26	1208.4245454545455
2015-11-24 12:35:06	1207.8314141414141
2015-11-24 12:36:46	1210.369797979798
2015-11-24 12:38:26	1212.108787878788
2015-11-24 12:40:06	1212.277272727273
2015-11-24 12:41:46	1211.1049494949496
2015-11-24 12:43:26	1210.2094949494951
2015-11-24 12:45:06	1209.2271717171718
2015-11-24 12:46:46	1207.6818181818182
2015-11-24 12:48:26	1207.0860606060605
2015-11-24 12:50:06	1207.0141414141412
2015-11-24 12:51:46	1204.2598989898988
2015-11-24 12:53:26	1200.1867676767677
2015-11-24 12:55:06	1199.4163636363637
2015-11-24 12:56:46	1193.111616161616
2015-11-24 12:58:26	1189.1303030303031
2015-11-24 13:00:06	1186.4402020202022
2015-11-24 13:01:46	1185.6181818181817
2015-11-24 13:03:26	1184.638181818182
2015-11-24 13:05:06	1185.8261616161615
2015-11-24 13:06:46	1184.6871717171719
2015-11-24 13:08:26	1183.6210101010101
2015-11-24 13:10:06	1181.389292929293
2015-11-24 13:11:46	1179.7183838383837
2015-11-24 13:13:26	1180.691717171717
2015-11-24 13:15:06	1180.4552525252525
2015-11-24 13:16:46	1179.5355555555557
2015-11-24 13:18:26	1178.3444444444444
2015-11-24 13:20:06	1176.709595959596
2015-11-24 13:21:46	1176.809797979798
2015-11-24 13:23:26	1176.9486868686868
2015-11-24 13:25:06	1173.9927272727275
2015-11-24 13:26:46	1170.3118181818181
2015-11-24 13:28:26	1167.9179797979796
2015-11-24 13:30:06	1167.3360606060605
2015-11-24 13:31:46	1164.530707070707
2015-11-24 13:33:26	1163.4267676767674
2015-11-24 13:35:06	1163.8771717171717
2015-11-24 13:36:46	1159.5508080808079
2015-11-24 13:38:26	1148.9974747474748
2015-11-24 13:40:06	1145.26303030303
2015-11-24 13:41:46	1149.3157575757573
2015-11-24 13:43:26	1149.060303030303
2015-11-24 13:45:06	1148.5980808080808
2015-11-24 13:46:46	1146.0831313131314
2015-11-24 13:48:26	1148.1649494949495
2015-11-24 13:50:06	1155.582121212121
2015-11-24 13:51:46	1147.7448484848487
2015-11-24 13:53:26	1142.5349494949494
2015-11-24 13:55:06	1158.1227272727274
2015-11-24 13:56:46	1168.3830303030302
2015-11-24 13:58:26	1172.3194949494948
2015-11-24 14:00:06	1177.5582828282827
2015-11-24 14:01:46	1181.5039393939394
2015-11-24 14:03:26	1183.1958585858586
2015-11-24 14:05:06	1179.0063636363636
2015-11-24 14:06:46	1180.371919191919
2015-11-24 14:08:26	1179.0035353535352
2015-11-24 14:10:06	1175.8023232323233
2015-11-24 14:11:46	1182.0062626262627
2015-11-24 14:13:26	1179.7364646464648
2015-11-24 14:15:06	1178.9144444444446
2015-11-24 14:16:46	1174.470606060606
2015-11-24 14:18:26	1168.8953535353535
2015-11-24 14:20:06	1170.1859595959595
2015-11-24 14:21:46	1168.959595959596
2015-11-24 14:23:26	1161.9067676767675
2015-11-24 14:25:06	1156.1763636363635
2015-11-24 14:26:46	1160.528888888889
2015-11-24 14:28:26	1167.27
2015-11-24 14:30:06	1172.013333333333
2015-11-24 14:31:46	1169.689191919192
2015-11-24 14:33:26	1170.2356565656562
2015-11-24 14:35:06	1174.1947474747474
2015-11-24 14:36:46	1176.3063636363636
2015-11-24 14:38:26	1177.828585858586
2015-11-24 14:40:06	1175.987373737374
2015-11-24 14:41:46	1169.971212121212
2015-11-24 14:43:26	1166.039797979798
2015-11-24 14:45:06	1161.2424242424242
2015-11-24 14:46:46	1156.619797979798
2015-11-24 14:48:26	1155.4928282828284
2015-11-24 14:50:06	1154.640202020202
2015-11-24 14:51:46	1154.1017171717172
2015-11-24 14:53:26	1153.111111111111
2015-11-24 14:55:06	1157.5546464646463
2015-11-24 14:56:46	1160.6754545454546
2015-11-24 14:58:26	1164.4461616161618
2015-11-24 15:00:06	1164.3981818181817
2015-11-24 15:01:46	1164.5974747474747
2015-11-24 15:03:26	1156.998686868687
2015-11-24 15:05:06	1153.6518181818183
2015-11-24 15:06:46	1153.2108080808082
2015-11-24 15:08:26	1150.3111111111111
2015-11-24 15:10:06	1148.1767676767677
2015-11-24 15:11:46	1153.879292929293
2015-11-24 15:13:26	1164.2674747474748
2015-11-24 15:15:06	1170.968383838384
2015-11-24 15:16:46	1175.2381818181818
2015-11-24 15:18:26	1179.4971717171718
2015-11-24 15:20:06	1180.7817171717172
2015-11-24 15:21:46	1182.469292929293
2015-11-24 15:23:26	1180.8746464646465
2015-11-24 15:25:06	1177.5766666666668
2015-11-24 15:26:46	1175.210606060606
2015-11-24 15:28:26	1173.470303030303
2015-11-24 15:30:06	1172.948080808081
2015-11-24 15:31:46	1176.2519191919191
2015-11-24 15:33:26	1186.4373737373737
2015-11-24 15:35:06	1194.7173737373737
2015-11-24 15:36:46	1196.628686868687
2015-11-24 15:38:26	1196.8762626262626
2015-11-24 15:40:06	1195.6754545454546
2015-11-24 15:41:46	1187.7181818181816
2015-11-24 15:43:26	1189.8997979797982
2015-11-24 15:45:06	1186.5025252525252
2015-11-24 15:46:46	1186.2270707070707
2015-11-24 15:48:26	1189.9749494949492
2015-11-24 15:50:06	1192.1735353535353
2015-11-24 15:51:46	1196.319191919192
2015-11-24 15:53:26	1198.4362626262628
2015-11-24 15:55:06	1195.2194949494951
2015-11-24 15:56:46	1194.5756565656566
2015-11-24 15:58:26	1195.292222222222
2015-11-24 16:00:06	1197.6885858585856
2015-11-24 16:01:46	1200.2421212121212
2015-11-24 16:03:26	1202.399898989899
2015-11-24 16:05:06	1205.0767676767678
2015-11-24 16:06:46	1200.6143434343437
2015-11-24 16:08:26	1192.4870707070709
2015-11-24 16:10:06	1197.0115151515154
2015-11-24 16:11:46	1202.4620202020203
2015-11-24 16:13:26	1187.9047474747474
2015-11-24 16:15:06	1186.0635353535354
2015-11-24 16:16:46	1175.5163636363634
2015-11-24 16:18:26	1175.319090909091
2015-11-24 16:20:06	1176.0657575757573
2015-11-24 16:21:46	1177.8043434343433
2015-11-24 16:23:26	1180.5643434343433
2015-11-24 16:25:06	1180.3163636363638
2015-11-24 16:26:46	1184.3265656565657
2015-11-24 16:28:26	1187.2753535353536
2015-11-24 16:30:06	1190.8183838383839
2015-11-24 16:31:46	1193.0727272727274
2015-11-24 16:33:26	1194.7616161616158
2015-11-24 16:35:06	1193.317878787879
2015-11-24 16:36:46	1191.19101010101
2015-11-24 16:38:26	1189.5396969696972
2015-11-24 16:40:06	1188.1579797979796
2015-11-24 16:41:46	1187.9034343434344
2015-11-24 16:43:26	1184.9921212121212
2015-11-24 16:45:06	1183.8539393939393
2015-11-24 16:46:46	1183.242222222222
2015-11-24 16:48:26	1183.5860606060608
2015-11-24 16:50:06	1179.9170707070707
2015-11-24 16:51:46	1179.6654545454546
2015-11-24 16:53:26	1180.6683838383838
2015-11-24 16:55:06	1180.8277777777778
2015-11-24 16:56:46	1180.5981818181817
2015-11-24 16:58:26	1179.2355555555557
2015-11-24 17:00:06	1175.7193939393942
2015-11-24 17:01:46	1176.5973737373738
2015-11-24 17:03:26	1179.6430303030302
2015-11-24 17:05:06	1183.71303030303
2015-11-24 17:06:46	1184.1413131313134
2015-11-24 17:08:26	1179.3068686868687
2015-11-24 17:10:06	1171.8863636363635
2015-11-24 17:11:46	1166.9788888888888
2015-11-24 17:13:26	1164.6323232323232
2015-11-24 17:15:06	1161.5336363636363
2015-11-24 17:16:46	1157.9574747474746
2015-11-24 17:18:26	1156.2346464646464
2015-11-24 17:20:06	1149.003333333333
2015-11-24 17:21:46	1137.9165656565656
2015-11-24 17:23:26	1122.6271717171717
2015-11-24 17:25:06	1123.4711111111112
2015-11-24 17:26:46	1131.6498989898992
2015-11-24 17:28:26	1133.2426262626261
2015-11-24 17:30:06	1134.7573737373739
2015-11-24 17:31:46	1142.1670707070707
2015-11-24 17:33:26	1146.9731313131313
2015-11-24 17:35:06	1151.2388888888888
2015-11-24 17:36:46	1153.4598989898989
2015-11-24 17:38:26	1155.8052525252526
2015-11-24 17:40:06	1158.740606060606
2015-11-24 17:41:46	1158.8046464646466
2015-11-24 17:43:26	1161.1764646464646
2015-11-24 17:45:06	1170.8322222222223
2015-11-24 17:46:46	1171.5202020202019
2015-11-24 17:48:26	1178.9341414141415
2015-11-24 17:50:06	1184.1464646464647
2015-11-24 17:51:46	1185.481111111111
2015-11-24 17:53:26	1191.790707070707
2015-11-24 17:55:06	1192.6692929292929
2015-11-24 17:56:46	1193.4540404040406
2015-11-24 17:58:26	1192.4922222222222
2015-11-24 18:00:06	1187.4322222222222
2015-11-24 18:01:46	1191.5793939393939
2015-11-24 18:03:26	1191.7192929292928
2015-11-24 18:05:06	1187.5254545454547
2015-11-24 18:06:46	1193.3430303030302
2015-11-24 18:08:26	1198.5921212121214
2015-11-24 18:10:06	1198.2245454545455
2015-11-24 18:11:46	1198.5253535353534
2015-11-24 18:13:26	1196.7878787878788
2015-11-24 18:15:06	1197.8038383838384
2015-11-24 18:16:46	1194.9428282828283
2015-11-24 18:18:26	1192.5018181818182
2015-11-24 18:20:06	1188.1436363636365
2015-11-24 18:21:46	1184.9243434343434
2015-11-24 18:23:26	1174.5880808080808
2015-11-24 18:25:06	1160.871717171717
2015-11-24 18:26:46	1157.0007070707072
2015-11-24 18:28:26	1148.9229292929294
2015-11-24 18:30:06	1141.3978787878789
2015-11-24 18:31:46	1133.158888888889
2015-11-24 18:33:26	1127.4963636363636
2015-11-24 18:35:06	1122.9148484848483
2015-11-24 18:36:46	1121.1256565656565
2015-11-24 18:38:26	1119.8635353535353
2015-11-24 18:40:06	1120.1704040404038
2015-11-24 18:41:46	1122.3484848484848
2015-11-24 18:43:26	1125.7606060606063
2015-11-24 18:45:06	1129.290404040404
2015-11-24 18:46:46	1132.540909090909
2015-11-24 18:48:26	1135.6968686868686
2015-11-24 18:50:06	1139.0328282828284
2015-11-24 18:51:46	1142.6760606060604
2015-11-24 18:53:26	1143.9831313131315
2015-11-24 18:55:06	1147.859393939394
2015-11-24 18:56:46	1149.259292929293
2015-11-24 18:58:26	1151.6970707070707
2015-11-24 19:00:06	1152.6263636363635
2015-11-24 19:01:46	1151.3379797979799
2015-11-24 19:03:26	1147.120101010101
2015-11-24 19:05:06	1130.8562626262626
2015-11-24 19:06:46	1140.7144444444446
2015-11-24 19:08:26	1144.2578787878788
2015-11-24 19:10:06	1141.5851515151514
2015-11-24 19:11:46	1138.19898989899
2015-11-24 19:13:26	1136.319090909091
2015-11-24 19:15:06	1139.1485858585859
2015-11-24 19:16:46	1152.820101010101
2015-11-24 19:18:26	1162.622929292929
2015-11-24 19:20:06	1171.9240404040404
2015-11-24 19:21:46	1182.3091919191918
2015-11-24 19:23:26	1187.9116161616164
2015-11-24 19:25:06	1193.390909090909
2015-11-24 19:26:46	1203.0220202020203
2015-11-24 19:28:26	1206.0580808080808
2015-11-24 19:30:06	1204.480404040404
2015-11-24 19:31:46	1210.1839393939395
2015-11-24 19:33:26	1213.5927272727272
2015-11-24 19:35:06	1211.0830303030302
2015-11-24 19:36:46	1212.1318181818183
2015-11-24 19:38:26	1215.519393939394
2015-11-24 19:40:06	1217.74898989899
2015-11-24 19:41:46	1221.2612121212119
2015-11-24 19:43:26	1225.3950505050507
2015-11-24 19:45:06	1229.9104040404038
2015-11-24 19:46:46	1231.1819191919192
2015-11-24 19:48:26	1230.300808080808
2015-11-24 19:50:06	1230.3567676767675
2015-11-24 19:51:46	1223.961818181818
2015-11-24 19:53:26	1221.89
2015-11-24 19:55:06	1220.1834343434343
2015-11-24 19:56:46	1218.9536363636362
2015-11-24 19:58:26	1222.590404040404
2015-11-24 20:00:06	1223.8132323232323
2015-11-24 20:01:46	1224.4240404040404
2015-11-24 20:03:26	1224.6878787878786
2015-11-24 20:05:06	1229.8952525252523
2015-11-24 20:06:46	1232.6482828282828
2015-11-24 20:08:26	1234.356767676768
2015-11-24 20:10:06	1232.9828282828282
2015-11-24 20:11:46	1229.2740404040405
2015-11-24 20:13:26	1230.7936363636363
2015-11-24 20:15:06	1232.0448484848484
2015-11-24 20:16:46	1232.788888888889
2015-11-24 20:18:26	1232.918787878788
2015-11-24 20:20:06	1231.5256565656564
2015-11-24 20:21:46	1229.8355555555554
2015-11-24 20:23:26	1227.3286868686869
2015-11-24 20:25:06	1225.7291919191919
2015-11-24 20:26:46	1224.409393939394
2015-11-24 20:28:26	1223.2551515151515
2015-11-24 20:30:06	1226.539595959596
2015-11-24 20:31:46	1227.8976767676768
2015-11-24 20:33:26	1221.490202020202
2015-11-24 20:35:06	1215.6728282828283
2015-11-24 20:36:46	1210.7911111111114
2015-11-24 20:38:26	1208.2438383838385
2015-11-24 20:40:06	1206.6116161616162
2015-11-24 20:41:46	1206.4134343434343
2015-11-24 20:43:26	1204.5755555555554
2015-11-24 20:45:06	1205.2059595959597
2015-11-24 20:46:46	1204.5903030303032
2015-11-24 20:48:26	1204.6316161616162
2015-11-24 20:50:06	1204.0049494949496
2015-11-24 20:51:46	1199.3587878787878
2015-11-24 20:53:26	1191.4192929292929
2015-11-24 20:55:06	1183.5855555555556
2015-11-24 20:56:46	1178.279898989899
2015-11-24 20:58:26	1173.5438383838382
2015-11-24 21:00:06	1168.9148484848483
2015-11-24 21:01:46	1164.2945454545454
2015-11-24 21:03:26	1161.0829292929293
2015-11-24 21:05:06	1158.6977777777777
2015-11-24 21:06:46	1160.4030303030302
2015-11-24 21:08:26	1161.7517171717172
2015-11-24 21:10:06	1164.980909090909
2015-11-24 21:11:46	1168.1614141414143
2015-11-24 21:13:26	1170.008686868687
2015-11-24 21:15:06	1173.2570707070706
2015-11-24 21:16:46	1178.7552525252527
2015-11-24 21:18:26	1188.1514141414143
2015-11-24 21:20:06	1194.1168686868687
2015-11-24 21:21:46	1195.7772727272727
2015-11-24 21:23:26	1190.7221212121212
2015-11-24 21:25:06	1191.6868686868686
2015-11-24 21:26:46	1200.6445454545453
2015-11-24 21:28:26	1206.0786868686869
2015-11-24 21:30:06	1208.2007070707073
2015-11-24 21:31:46	1196.4975757575755
2015-11-24 21:33:26	1187.4652525252523
2015-11-24 21:35:06	1189.2821212121212
2015-11-24 21:36:46	1192.2238383838383
2015-11-24 21:38:26	1202.250505050505
2015-11-24 21:40:06	1203.4190909090908
2015-11-24 21:41:46	1204.5521212121212
2015-11-24 21:43:26	1204.9781818181818
2015-11-24 21:45:06	1201.749898989899
2015-11-24 21:46:46	1205.8855555555554
2015-11-24 21:48:26	1208.4371717171719
2015-11-24 21:50:06	1212.548686868687
2015-11-24 21:51:46	1216.7618181818182
2015-11-24 21:53:26	1219.8787878787878
2015-11-24 21:55:06	1220.3895959595961
2015-11-24 21:56:46	1218.4661616161618
2015-11-24 21:58:26	1212.1067676767677
2015-11-24 22:00:06	1207.4072727272726
2015-11-24 22:01:46	1208.6307070707069
2015-11-24 22:03:26	1210.308787878788
2015-11-24 22:05:06	1211.6472727272726
2015-11-24 22:06:46	1213.2
2015-11-24 22:08:26	1214.7053535353537
2015-11-24 22:10:06	1215.3401010101009
2015-11-24 22:11:46	1215.5201010101011
2015-11-24 22:13:26	1215.3040404040403
2015-11-24 22:15:06	1215.1306060606062
2015-11-24 22:16:46	1214.8709090909088
2015-11-24 22:18:26	1214.6589898989898
2015-11-24 22:20:06	1213.5433333333333
2015-11-24 22:21:46	1213.7159595959595
2015-11-24 22:23:26	1204.7145454545455
2015-11-24 22:25:06	1199.6315151515153
2015-11-24 22:26:46	1198.5525252525251
2015-11-24 22:28:26	1197.239292929293
2015-11-24 22:30:06	1196.7968686868685
2015-11-24 22:31:46	1195.8354545454547
2015-11-24 22:33:26	1195.0806060606058
2015-11-24 22:35:06	1194.8865656565656
2015-11-24 22:36:46	1194.3474747474745
2015-11-24 22:38:26	1193.0636363636363
2015-11-24 22:40:06	1189.311818181818
2015-11-24 22:41:46	1184.0007070707072
2015-11-24 22:43:26	1178.9092929292929
2015-11-24 22:45:06	1174.6674747474747
2015-11-24 22:46:46	1170.6243434343435
2015-11-24 22:48:26	1166.1511111111113
2015-11-24 22:50:06	1162.5483838383839
2015-11-24 22:51:46	1159.8596969696969
2015-11-24 22:53:26	1159.398181818182
2015-11-24 22:55:06	1158.3758585858589
2015-11-24 22:56:46	1159.100202020202
2015-11-24 22:58:26	1171.7754545454545
2015-11-24 23:00:06	1176.6166666666668
2015-11-24 23:01:46	1181.3823232323232
2015-11-24 23:03:26	1183.690404040404
2015-11-24 23:05:06	1184.8194949494948
2015-11-24 23:06:46	1185.4625252525254
2015-11-24 23:08:26	1185.989595959596
