time	Sortie régulateur FIC0801 - Mesure position vanne air FIC0801
2015-11-24 07:34:30	0.3753747474747442
2015-11-24 07:36:10	0.3500939393939362
2015-11-24 07:37:50	0.36415050505050317
2015-11-24 07:39:30	0.21170909090908907
2015-11-24 07:41:10	0.15469090909090966
2015-11-24 07:42:50	0.4047333333333256
2015-11-24 07:44:30	0.2783989898989816
2015-11-24 07:46:10	0.3629030303030305
2015-11-24 07:47:50	0.213332323232315
2015-11-24 07:49:30	0.22706666666667275
2015-11-24 07:51:10	0.3032636363636314
2015-11-24 07:52:50	0.34312222222222744
2015-11-24 07:54:30	0.30844545454544914
2015-11-24 07:56:10	0.24942121212121293
2015-11-24 07:57:50	0.3157666666666685
2015-11-24 07:59:30	0.19832929292929435
2015-11-24 08:01:10	0.4290616161616043
2015-11-24 08:02:50	0.28255959595959723
2015-11-24 08:04:30	0.34274242424242374
2015-11-24 08:06:10	0.2511858585858633
2015-11-24 08:07:50	0.5025111111111116
2015-11-24 08:09:30	0.26558282828282387
2015-11-24 08:11:10	0.3151727272727314
2015-11-24 08:12:50	0.30160909090908916
2015-11-24 08:14:30	0.31490606060605586
2015-11-24 08:16:10	0.3919858585858549
2015-11-24 08:17:50	0.2827050505050508
2015-11-24 08:19:30	0.32325353535353685
2015-11-24 08:21:10	0.3580898989899097
2015-11-24 08:22:50	0.33957474747473526
2015-11-24 08:24:30	0.24690101010101273
2015-11-24 08:26:10	0.3265787878787876
2015-11-24 08:27:50	0.21187070707070887
2015-11-24 08:29:30	0.3937929292929283
2015-11-24 08:31:10	0.35427171717172
2015-11-24 08:32:50	0.2789767676767596
2015-11-24 08:34:30	0.35695757575757625
2015-11-24 08:36:10	0.2106595959595836
2015-11-24 08:37:50	0.23906262626262986
2015-11-24 08:39:30	0.384943434343441
2015-11-24 08:41:10	0.24822626262626812
2015-11-24 08:42:50	0.3627464646464702
2015-11-24 08:44:30	0.25478888888888207
2015-11-24 08:46:10	0.3460888888888931
2015-11-24 08:47:50	0.31900404040403885
2015-11-24 08:49:30	0.22722121212121493
2015-11-24 08:51:10	0.3220494949494963
2015-11-24 08:52:50	0.3594747474747493
2015-11-24 08:54:30	0.34601919191918284
2015-11-24 08:56:10	0.352868686868689
2015-11-24 08:57:50	0.21157272727272414
2015-11-24 08:59:30	0.3771747474747471
2015-11-24 09:01:10	0.15969696969697367
2015-11-24 09:02:50	0.38045656565656927
2015-11-24 09:04:30	0.2505070707070729
2015-11-24 09:06:10	0.31165252525252995
2015-11-24 09:07:50	0.2436444444444419
2015-11-24 09:09:30	0.34528080808081185
2015-11-24 09:11:10	0.32177878787878456
2015-11-24 09:12:50	0.1866474747474811
2015-11-24 09:14:30	0.3699484848484822
2015-11-24 09:16:10	0.31468686868687
2015-11-24 09:17:50	0.28800202020201837
2015-11-24 09:19:30	0.22681313131313985
2015-11-24 09:21:10	0.30875959595959657
2015-11-24 09:22:50	0.295142424242421
2015-11-24 09:24:30	0.2770787878787857
2015-11-24 09:26:10	0.30713131313131115
2015-11-24 09:27:50	0.23326969696968547
2015-11-24 09:29:30	0.3169666666666693
2015-11-24 09:31:10	0.4719868686868658
2015-11-24 09:32:50	0.2351515151515109
2015-11-24 09:35:06	0.2950494949495024
2015-11-24 09:36:46	0.38221414141414556
2015-11-24 09:38:26	0.3605757575757629
2015-11-24 09:40:06	0.31437575757575686
2015-11-24 09:41:46	0.20632323232322847
2015-11-24 09:43:26	0.37923030303030814
2015-11-24 09:45:06	0.3307575757575698
2015-11-24 09:46:46	0.3395252525252488
2015-11-24 09:48:26	0.3166101010101059
2015-11-24 09:50:06	0.18138585858585543
2015-11-24 09:51:46	0.405237373737382
2015-11-24 09:53:26	0.3555444444444369
2015-11-24 09:55:06	0.2999393939393933
2015-11-24 09:56:46	0.2930070707070733
2015-11-24 09:58:26	0.3433292929292975
2015-11-24 10:00:06	0.342573737373737
2015-11-24 10:01:46	0.30655252525252763
2015-11-24 10:03:26	0.2484767676767703
2015-11-24 10:05:06	0.3359414141414092
2015-11-24 10:06:46	0.2426414141414064
2015-11-24 10:08:26	0.3123777777777761
2015-11-24 10:10:06	0.38774444444444
2015-11-24 10:11:46	0.20875757575757703
2015-11-24 10:13:26	0.26626262626262687
2015-11-24 10:15:06	0.4957414141414027
2015-11-24 10:16:46	0.17296666666666383
2015-11-24 10:18:26	0.3161323232323312
2015-11-24 10:20:06	0.3711797979798064
2015-11-24 10:21:46	0.20996767676767547
2015-11-24 10:23:26	0.2338949494949425
2015-11-24 10:25:06	0.29985858585858693
2015-11-24 10:26:46	0.24636565656566134
2015-11-24 10:28:26	0.3054141414141398
2015-11-24 10:30:06	0.22122727272726905
2015-11-24 10:31:46	0.267137373737377
2015-11-24 10:33:26	0.34458181818182254
2015-11-24 10:35:06	0.32536262626262413
2015-11-24 10:36:46	0.3114050505050514
2015-11-24 10:38:26	0.2619545454545431
2015-11-24 10:40:06	0.19958484848484304
2015-11-24 10:41:46	0.3402020202020246
2015-11-24 10:43:26	0.37409191919192253
